GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS1293185282	2022-05-14 22:41:07.671979	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					South Korea	KR	Kyonggi-do	KR-41							팔당~경안천	L8210693	P	37.5397007	127.2560285	2021-12-11	10:18:00	obsr820543	S98726867	Traveling	P22	EBIRD	346	43.900		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1308106159	2022-01-18 04:40:12.873538	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Kyonggi-do	KR-41							Paldang	L1843098	H	37.5443403	127.2444995	2021-12-28	14:49:00	obsr1482799	S99883069	Traveling	P22	EBIRD	150	8.820		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1302226495	2021-12-24 19:50:43.458113	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1	CF	C4	CF	Unknown Sex, Adult (1)	South Korea	KR	Kyonggi-do	KR-41							113-13 Dasan-ro, Wabu-eup	L15396927	P	37.5371129	127.2596615	2021-12-24	16:10:00	obsr2568911	S99385916	Stationary	P21	EBIRD	71			2	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1306421350	2022-01-18 05:31:56.201384	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Kyonggi-do	KR-41							Paldang	L1843098	H	37.5443403	127.2444995	2021-12-29	14:10:00	obsr788292	S99730804	Traveling	P22	EBIRD	150	10.000		2	1	G7736612	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1293969367	2021-12-12 05:05:13.425327	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Kyonggi-do	KR-41							팔당대교	L17082187	P	37.5307990	127.2732890	2021-12-11	10:34:00	obsr1538278	S98775839	Traveling	P22	EBIRD	140	3.020		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1304322109	2022-01-18 04:40:12.873538	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Kyonggi-do	KR-41							Paldang	L1843098	H	37.5443403	127.2444995	2021-12-28	14:43:00	obsr1401839	S99556870	Traveling	P22	EBIRD	155	9.216		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1298432778	2021-12-20 18:50:13.917984	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Kyonggi-do	KR-41							산179-4 와부읍, 남양주시, 경기도, KR (37.537, 127.26)	L17135577	P	37.5370783	127.2598010	2021-12-19	14:30:00	obsr2450894	S99088621	Stationary	P21	EBIRD	12			1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1295815094	2021-12-16 08:18:55.752806	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					South Korea	KR	Kyonggi-do	KR-41							NW-Paldang Lake	L14086636	P	37.5322800	127.3018400	2021-12-11	11:01:00	obsr231918	S98899873	Traveling	P22	EBIRD	81	12.885		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1293917585	2021-12-12 01:07:23.813541	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Kyonggi-do	KR-41							Paldang	L1843098	H	37.5443403	127.2444995	2021-12-12	08:30:00	obsr2597509	S98772860	Traveling	P22	EBIRD	90	8.000		4	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1321308034	2022-02-23 23:43:29.512857	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Kyonggi-do	KR-41							Paldang	L1843098	H	37.5443403	127.2444995	2021-12-29	14:10:00	obsr2720173	S100970476	Traveling	P22	EBIRD	150	10.000		2	1	G7736612	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1290910678	2022-05-14 22:35:35.499022	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Kyonggi-do	KR-41							Paldang	L1843098	H	37.5443403	127.2444995	2021-12-07	08:22:00	obsr820543	S98567759	Traveling	P22	EBIRD	108	8.900		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1308249587	2022-01-18 04:40:12.873538	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Kyonggi-do	KR-41							Paldang	L1843098	H	37.5443403	127.2444995	2021-12-28	14:40:00	obsr231918	S99894411	Traveling	P22	EBIRD	162	10.392		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1288927685	2021-12-08 02:05:22.69678	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Kyonggi-do	KR-41							팔당리 75, 남양주시 KR-경기도 37.53682, 127.26019	L17029691	P	37.5368160	127.2601890	2021-12-04	14:30:00	obsr2820676	S98435503	Stationary	P21	EBIRD	393			2	0	G7489810	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1311188751	2022-01-05 01:33:55.892576	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Kyonggi-do	KR-41							６９−３ 창우동, 하남시, 경기도, KR (37.544, 127.236)	L10433213	P	37.5439195	127.2355070	2022-01-05	13:54:00	obsr1004609	S100150102	Traveling	P22	EBIRD	59	0.780		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1323987290	2022-01-22 03:06:44.691938	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Kyonggi-do	KR-41							２１４ 설악면, 가평군, 경기도, KR (37.69, 127.496)	L17506458	P	37.6898642	127.4961870	2022-01-22	11:48:00	obsr1599053	S101181264	Traveling	P22	EBIRD	317	66.160		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1321971106	2022-01-19 04:50:13.941131	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Kyonggi-do	KR-41							서울 한강 - 한남, 남양주 Han River--Hanam-Namyangju	L6719385	H	37.5448000	127.2336000	2022-01-04	14:27:00	obsr1245645	S100148579	Traveling	P22	EBIRD	93	1.029		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1323179692	2022-01-21 00:34:36.657943	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Kyonggi-do	KR-41							산11 남종면, 광주시, 경기도, KR (37.504, 127.267)	L17496359	P	37.5043426	127.2669562	2022-01-21	09:41:00	obsr1599053	S101118459	Traveling	P22	EBIRD	292	58.400		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1319537398	2022-01-16 00:57:45.881637	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1				Female, Adult (1)	South Korea	KR	Kyonggi-do	KR-41							113-13 Dasan-ro, Wabu-eup	L15396927	P	37.5371129	127.2596615	2022-01-16	08:44:00	obsr2568911	S100822998	Stationary	P21	EBIRD	90			2	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1307186764	2022-01-23 18:41:58.237462	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Kyonggi-do	KR-41							Paldang	L1843098	H	37.5443403	127.2444995	2022-01-01	13:48:00	obsr1535831	S99795235	Stationary	P21	EBIRD	2			5	1	G7763923	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1325622187	2022-01-23 18:41:58.237462	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Kyonggi-do	KR-41							Paldang	L1843098	H	37.5443403	127.2444995	2022-01-01	13:48:00	obsr2359906	S101316383	Stationary	P21	EBIRD	2			5	1	G7763923	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1307330156	2022-01-06 03:14:08.430146	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Kyonggi-do	KR-41							Paldang	L1843098	H	37.5443403	127.2444995	2022-01-01	13:32:00	obsr309470	S99805498	Stationary	P21	EBIRD	33			3	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1313358213	2022-01-08 04:19:23.524208	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Kyonggi-do	KR-41							Paldang	L17360948	P	37.5516707	127.2326573	2022-01-08	10:30:00	obsr1280303	S100322777	Traveling	P22	EBIRD	90	5.000		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1347882876	2022-02-22 18:06:46.314323	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Kyonggi-do	KR-41							GyeongAnCheon	L14086370	P	37.4709900	127.2958100	2022-02-19	13:00:00	obsr231918	S103300321	Traveling	P22	EBIRD	180	18.000		2	1		0	1	0			adult	
URN:CornellLabOfOrnithology:EBIRD:OBS1337159000	2022-02-08 01:07:49.76603	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Kyonggi-do	KR-41							군내-장단면, Paju	L13528121	P	37.9073290	126.7319602	2022-02-08	07:40:00	obsr1517666	S102254932	Traveling	P22	EBIRD	240	12.000		3	1		0	1	0		임진강 거의 결빙됨, 동파리-백연리 일대, 두루미류 중심 관찰		
URN:CornellLabOfOrnithology:EBIRD:OBS1003712070	2021-03-07 12:32:46.032421	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1				Unknown Sex, Immature (1)	South Korea	KR	Kang-won-do	KR-42							Cheolwon, Area along rd 464 and the feeding station	L12610257	P	38.2669911	127.2870412	2004-01-05	10:15:00	obsr1280843	S75522738	Traveling	P22	EBIRD	60	3.000		1	1		0	1	0		Clear, cold ~ -3 degrees C.  No wind.	Subadult.  Was eating a Mallard (male) that it had either caught or found.	
URN:CornellLabOfOrnithology:EBIRD:OBS926405840	2020-05-19 03:07:26	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1				Unknown Sex, Immature (1)	South Korea	KR	Kang-won-do	KR-42							Hwajinpo	L11487444	P	38.4699153	128.4376025	2005-03-01		obsr1706778	S69301598	Historical	P62	EBIRD				10	0		0	1	0		with NIal Moores; checklist based on trip report and notes by leader Werner Suter, prepared by Heinrich Schiess		
URN:CornellLabOfOrnithology:EBIRD:OBS1064362978	2021-02-02 04:01:26.28671	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				X					South Korea	KR	Kang-won-do	KR-42							Togyo Reservoir, Cheorwon	L13464443	P	38.2782972	127.2874672	2012-01-16	08:00:00	obsr193852	S80297864	Historical	P62	EBIRD	90				0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS282477172	2021-08-05 00:55:58.803808	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Kang-won-do	KR-42							Yangyang	L3178820	P	38.0690053	128.5893059	2013-01-27	16:30:00	obsr438066	S20668805	Traveling	P22	EBIRD	60	5.000		4	1		0	1	0		drive along the mostly frozen river		
URN:CornellLabOfOrnithology:EBIRD:OBS736436997	2021-03-25 00:54:30.281131	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1				Unknown Sex, Immature (1)	South Korea	KR	Chungcheongnamdo	KR-44							Seosan Lakes	L1790163	H	36.6410273	126.3925822	2001-02-28		obsr237749	S54776359	Historical	P62	EBIRD				2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1092323006	2021-03-25 12:08:37.778088	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Chungcheongnamdo	KR-44							Seosan Lake A	L961701	H	36.6430797	126.4526367	2001-03-17	14:00:00	obsr2059374	S83179658	Stationary	P21	EBIRD	60			2	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS275129625	2021-03-25 07:12:35.10119	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1				Male, Adult (1)	South Korea	KR	Chungcheongnamdo	KR-44							Seosan Lakes	L3112288	P	36.7809672	126.4557266	2001-12-09	07:00:00	obsr535421	S20063962	Traveling	P22	EBIRD	600	80.467		15	1		0	1	0		Sunbird/Wings		
URN:CornellLabOfOrnithology:EBIRD:OBS710414401	2019-02-14 14:52:34	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				X					South Korea	KR	Chungcheongnamdo	KR-44							Seosan Lakes	L1790163	H	36.6410273	126.3925822	2002-02-01		obsr333833	S52697171	Historical	P62	EBIRD					0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS96351825	2022-05-11 21:03:03.0094	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Chungcheongnamdo	KR-44							Korea - Seosan area	L970136	P	36.7608912	126.3153076	2002-12-13	09:00:00	obsr121883	S6724379	Traveling	P22	EBIRD_CAN	1440	24.140		1	1		0	1	0		check the date!		
URN:CornellLabOfOrnithology:EBIRD:OBS431437810	2018-11-24 15:54:11	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Chungcheongnamdo	KR-44							Seosan Area and Taean Coast	L4941172	P	36.8315464	126.3306713	2005-01-15	09:30:00	obsr573694	S31705041	Traveling	P22	EBIRD	180	4.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS510681756	2021-03-25 00:56:55.411127	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Chungcheongnamdo	KR-44							Seosan Lake A	L961701	H	36.6430797	126.4526367	2016-01-10		obsr901257	S37560968	Historical	P62	EBIRD				5	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS460214823	2021-05-05 10:01:32.937647	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Chungcheongnamdo	KR-44							Chonsunman 	L5185762	P	36.7208809	126.4651518	2017-01-25	08:20:00	obsr630645	S33920067	Traveling	P22	EBIRD	150	15.000		2	1	G5834299	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1001266575	2021-05-05 10:01:32.961607	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Chungcheongnamdo	KR-44							Chonsunman 	L5185762	P	36.7208809	126.4651518	2017-01-25	08:20:00	obsr1042237	S75272019	Traveling	P22	EBIRD	150	15.000		2	1	G5834299	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS567152702	2021-08-05 00:55:58.803808	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Chungcheongnamdo	KR-44							Seosan Lake A	L961701	H	36.6430797	126.4526367	2018-01-14	08:27:00	obsr112811	S41885336	Traveling	P22	EBIRD	172	30.000		1	1		0	1	0			1adult; roosting at sandbar	
URN:CornellLabOfOrnithology:EBIRD:OBS565387205	2021-08-05 00:55:58.803808	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Chungcheongnamdo	KR-44							Seosan Lakes	L1790163	H	36.6410273	126.3925822	2018-01-08	14:26:00	obsr131100	S41741476	Traveling	P22	EBIRD	212	24.140		3	1		0	1	0		Explored area until dark. Light freezing drizzle at times and with heavy overcast but no snow, temp 1-3C. Observers: Angus Wilson, Lee Hung, Mike Danzenbaker and Nial Moores.	Adult on sandbar	
URN:CornellLabOfOrnithology:EBIRD:OBS584750194	2022-05-23 17:27:00.17017	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Chungcheongnamdo	KR-44							Seosan Lake A	L961701	H	36.6430797	126.4526367	2018-03-05	15:07:00	obsr820543	S43394410	Traveling	P22	EBIRD	100	34.210		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS700057393	2019-11-27 01:51:00	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2	P 	C3	P 		South Korea	KR	Chungcheongnamdo	KR-44							Seosan Lake A	L961701	H	36.6430797	126.4526367	2019-01-19	09:09:00	obsr1182502	S51817068	Traveling	P22	EBIRD	120	3.621		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS697144860	2019-10-18 10:42:31	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Chungcheongnamdo	KR-44							Seosan Lake A	L961701	H	36.6430797	126.4526367	2019-01-12	08:32:00	obsr112811	S51575418	Traveling	P22	EBIRD	228	35.090		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS700504581	2019-01-20 04:15:33	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				4					South Korea	KR	Chungcheongnamdo	KR-44							Seosan Lake A	L961701	H	36.6430797	126.4526367	2019-01-20	08:29:00	obsr1182502	S51853567	Traveling	P22	EBIRD	223	20.600		1	1		0	1	0			All 4 perched on a sandbar. 1 male, 3 female/immature	
URN:CornellLabOfOrnithology:EBIRD:OBS700057500	2019-11-27 01:51:00	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2	P 	C3	P 		South Korea	KR	Chungcheongnamdo	KR-44							Seosan Lake A	L961701	H	36.6430797	126.4526367	2019-01-19	14:34:00	obsr1182502	S51817077	Traveling	P22	EBIRD	119	11.088		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS834044798	2019-12-02 05:06:06	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Chungcheongnamdo	KR-44							Seosan Lake A	L961701	H	36.6430797	126.4526367	2019-11-30	12:00:00	obsr1481515	S61922077	Traveling	P22	EBIRD	180	10.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS874931399	2021-08-05 00:55:58.803808	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1				Unknown Sex, Adult (1)	South Korea	KR	Chungcheongnamdo	KR-44							Seosan Reclamation (Area A), South Chungcheong, South Korea (36.7271,126.4735)	L10642833	P	36.7270850	126.4735110	2020-01-29	07:12:00	obsr610689	S65512800	Traveling	P22	EBIRD	526	45.681		1	1	G5033582	1	1	0		Day was overcast with a F2-3 breeze. Light conditions were poor fo photography and birds often wary and distant.	Seen today and on 30th and on both days sitting on sandbar as shown above.	
URN:CornellLabOfOrnithology:EBIRD:OBS857787322	2020-12-16 07:13:43.791029	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Chungcheongnamdo	KR-44							Seosan Reclamation (Area A - Lagoon), South Chungcheong, South Korea, 36.618158, 126.47296	L10647464	P	36.6181580	126.4729600	2020-01-30	10:48:00	obsr637980	S63923618	Stationary	P21	EBIRD	15			5	1	G5085792	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS852828047	2020-01-18 13:35:52	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Chungcheongnamdo	KR-44							Namdanghang-ro, Hongseong-gun KR-South Chungcheong (36.5959,126.4570)	L10506745	P	36.5959120	126.4570490	2020-01-18	11:30:00	obsr1109684	S63516032	Traveling	P22	EBIRD	118	12.689		6	1	G4881816	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS860276399	2021-08-05 00:55:58.803808	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Chungcheongnamdo	KR-44							Seosan Lake A	L961701	H	36.6430797	126.4526367	2020-01-29	07:00:00	obsr1156569	S64138463	Traveling	P22	EBIRD	525	25.000		5	1		0	1	0		Guiding 4 UK birders, including Simon Colenutt who also entered counts into eBird (note: his records also include some observations made in lake B in late afternoon)	Adult	
URN:CornellLabOfOrnithology:EBIRD:OBS878661903	2020-03-15 02:42:02	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Chungcheongnamdo	KR-44							Seosan Reclamation (Area A - Lagoon), South Chungcheong, South Korea, 36.618158, 126.47296	L10647464	P	36.6181580	126.4729600	2020-01-30	10:48:00	obsr1481968	S65809822	Stationary	P21	EBIRD	15			5	1	G5085792	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS852656758	2020-01-18 07:31:09	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Chungcheongnamdo	KR-44							Namdanghang-ro, Hongseong-gun KR-South Chungcheong (36.5959,126.4570)	L10506745	P	36.5959120	126.4570490	2020-01-18	11:30:00	obsr656408	S63501738	Traveling	P22	EBIRD	118	12.689		6	1	G4881816	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS857468471	2022-03-22 18:06:57.49942	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1				Unknown Sex, Adult (1)	South Korea	KR	Chungcheongnamdo	KR-44							Seosan Reclamation (Area A), South Chungcheong, South Korea (36.7271,126.4735)	L10642833	P	36.7270850	126.4735110	2020-01-29	07:12:00	obsr637980	S63896720	Traveling	P22	EBIRD	526	45.681		1	1	G5033582	1	1	0		Day was overcast with a F2-3 breeze. Light conditions were poor fo photography and birds often wary and distant.	Seen today and on 30th and on both days sitting on sandbar as shown above.	
URN:CornellLabOfOrnithology:EBIRD:OBS871880872	2021-08-05 16:42:05.242431	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1				Unknown Sex, Adult (1)	South Korea	KR	Chungcheongnamdo	KR-44							Seosan Reclamation (Area A), South Chungcheong, South Korea (36.7271,126.4735)	L10642833	P	36.7270850	126.4735110	2020-01-29	07:12:00	obsr1481968	S65263541	Traveling	P22	EBIRD	526	45.681		1	1	G5033582	1	1	0			Seen today and on 30th and on both days sitting on sandbar as shown above.	
URN:CornellLabOfOrnithology:EBIRD:OBS884518689	2020-03-27 15:08:33	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Chungcheongnamdo	KR-44							Seosan Reclamation (Area A - Lagoon), South Chungcheong, South Korea, 36.618158, 126.47296	L10647464	P	36.6181580	126.4729600	2020-01-30	10:48:00	obsr610689	S66282806	Stationary	P21	EBIRD	15			5	1	G5085792	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS852655189	2020-02-08 20:57:45	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Chungcheongnamdo	KR-44							Namdanghang-ro, Hongseong-gun KR-South Chungcheong (36.5959,126.4570)	L10506745	P	36.5959120	126.4570490	2020-01-18	11:30:00	obsr142405	S63501656	Traveling	P22	EBIRD	118	12.689		6	1	G4881816	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS853137381	2020-01-19 04:53:51	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Chungcheongnamdo	KR-44							Namdanghang-ro, Hongseong-gun KR-South Chungcheong (36.5959,126.4570)	L10506745	P	36.5959120	126.4570490	2020-01-18	11:30:00	obsr1523965	S63539643	Traveling	P22	EBIRD	118	12.689		6	1	G4881816	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS852653821	2020-01-18 07:31:09	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Chungcheongnamdo	KR-44							Namdanghang-ro, Hongseong-gun KR-South Chungcheong (36.5959,126.4570)	L10506745	P	36.5959120	126.4570490	2020-01-18	11:30:00	obsr105133	S63501568	Traveling	P22	EBIRD	118	12.689		6	1	G4881816	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS852613928	2020-01-18 07:31:09	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Chungcheongnamdo	KR-44							Namdanghang-ro, Hongseong-gun KR-South Chungcheong (36.5959,126.4570)	L10506745	P	36.5959120	126.4570490	2020-01-18	11:30:00	obsr535937	S63498736	Traveling	P22	EBIRD	118	12.689		6	1	G4881816	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS852622783	2020-01-18 07:31:09	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					South Korea	KR	Chungcheongnamdo	KR-44							Namdanghang-ro, Hongseong-gun KR-South Chungcheong (36.5959,126.4570)	L10506745	P	36.5959120	126.4570490	2020-01-18	11:30:00	obsr650929	S63499332	Traveling	P22	EBIRD	118	12.689		6	1	G4881816	0	1	0				
