"","Unit","plot","treatment","veg_type","tube","temp","Date","Time","doy"
"415","C","H","control","meadow","63",0.034,"2013-11-16","14:35:00",320
"416","C","H","control","meadow","63",0.034,"2013-11-16","15:35:00",320
"417","C","H","control","meadow","63",0.034,"2013-11-16","16:35:00",320
"418","C","H","control","meadow","63",0.034,"2013-11-16","17:35:00",320
"419","C","H","control","meadow","63",0.034,"2013-11-16","18:35:00",320
"420","C","H","control","meadow","63",0.034,"2013-11-16","19:35:00",320
"421","C","H","control","meadow","63",0.034,"2013-11-16","20:35:00",320
"422","C","H","control","meadow","63",0.034,"2013-11-16","21:35:00",320
"423","C","H","control","meadow","63",0.034,"2013-11-16","22:35:00",320
"424","C","H","control","meadow","63",0.034,"2013-11-16","23:35:00",320
"425","C","H","control","meadow","63",0.034,"2013-11-17","00:35:00",321
"426","C","H","control","meadow","63",0.034,"2013-11-17","01:35:00",321
"427","C","H","control","meadow","63",0.034,"2013-11-17","02:35:00",321
"428","C","H","control","meadow","63",0.034,"2013-11-17","03:35:00",321
"429","C","H","control","meadow","63",0.034,"2013-11-17","04:35:00",321
"430","C","H","control","meadow","63",0.034,"2013-11-17","05:35:00",321
"431","C","H","control","meadow","63",0.034,"2013-11-17","06:35:00",321
"432","C","H","control","meadow","63",0.034,"2013-11-17","07:35:00",321
"433","C","H","control","meadow","63",0.034,"2013-11-17","08:35:00",321
"434","C","H","control","meadow","63",0.034,"2013-11-17","09:35:00",321
"435","C","H","control","meadow","63",0.034,"2013-11-17","10:35:00",321
"436","C","H","control","meadow","63",0.034,"2013-11-17","11:35:00",321
"437","C","H","control","meadow","63",0.034,"2013-11-17","12:35:00",321
"438","C","H","control","meadow","63",0.034,"2013-11-17","13:35:00",321
"439","C","H","control","meadow","63",0.034,"2013-11-17","14:35:00",321
"440","C","H","control","meadow","63",0.034,"2013-11-17","15:35:00",321
"441","C","H","control","meadow","63",0.034,"2013-11-17","16:35:00",321
"442","C","H","control","meadow","63",0.034,"2013-11-17","17:35:00",321
"443","C","H","control","meadow","63",0.034,"2013-11-17","18:35:00",321
"444","C","H","control","meadow","63",0.034,"2013-11-17","19:35:00",321
"445","C","H","control","meadow","63",0.034,"2013-11-17","20:35:00",321
"446","C","H","control","meadow","63",0.034,"2013-11-17","21:35:00",321
"447","C","H","control","meadow","63",0.034,"2013-11-17","22:35:00",321
"448","C","H","control","meadow","63",0.034,"2013-11-17","23:35:00",321
"449","C","H","control","meadow","63",0.034,"2013-11-18","00:35:00",322
"450","C","H","control","meadow","63",0.034,"2013-11-18","01:35:00",322
"451","C","H","control","meadow","63",0.034,"2013-11-18","02:35:00",322
"452","C","H","control","meadow","63",0.034,"2013-11-18","03:35:00",322
"453","C","H","control","meadow","63",0.034,"2013-11-18","04:35:00",322
"454","C","H","control","meadow","63",0.034,"2013-11-18","05:35:00",322
"455","C","H","control","meadow","63",0.034,"2013-11-18","06:35:00",322
"456","C","H","control","meadow","63",0.034,"2013-11-18","07:35:00",322
"457","C","H","control","meadow","63",0.034,"2013-11-18","08:35:00",322
"458","C","H","control","meadow","63",0.034,"2013-11-18","09:35:00",322
"459","C","H","control","meadow","63",0.034,"2013-11-18","10:35:00",322
"460","C","H","control","meadow","63",0.034,"2013-11-18","11:35:00",322
"461","C","H","control","meadow","63",0.034,"2013-11-18","12:35:00",322
"462","C","H","control","meadow","63",0.034,"2013-11-18","13:35:00",322
"463","C","H","control","meadow","63",0.034,"2013-11-18","14:35:00",322
"464","C","H","control","meadow","63",0.034,"2013-11-18","15:35:00",322
"465","C","H","control","meadow","63",0.034,"2013-11-18","16:35:00",322
"466","C","H","control","meadow","63",0.034,"2013-11-18","17:35:00",322
"467","C","H","control","meadow","63",0.034,"2013-11-18","18:35:00",322
"468","C","H","control","meadow","63",0.034,"2013-11-18","19:35:00",322
"469","C","H","control","meadow","63",0.034,"2013-11-18","20:35:00",322
"470","C","H","control","meadow","63",0.034,"2013-11-18","21:35:00",322
"471","C","H","control","meadow","63",0.034,"2013-11-18","22:35:00",322
"472","C","H","control","meadow","63",0.034,"2013-11-18","23:35:00",322
"473","C","H","control","meadow","63",0.034,"2013-11-19","00:35:00",323
"474","C","H","control","meadow","63",0.034,"2013-11-19","01:35:00",323
"475","C","H","control","meadow","63",0.034,"2013-11-19","02:35:00",323
"476","C","H","control","meadow","63",0.034,"2013-11-19","03:35:00",323
"477","C","H","control","meadow","63",0.034,"2013-11-19","04:35:00",323
"478","C","H","control","meadow","63",0.034,"2013-11-19","05:35:00",323
"479","C","H","control","meadow","63",0.034,"2013-11-19","06:35:00",323
"480","C","H","control","meadow","63",0.034,"2013-11-19","07:35:00",323
"481","C","H","control","meadow","63",0.034,"2013-11-19","08:35:00",323
"482","C","H","control","meadow","63",0.034,"2013-11-19","09:35:00",323
"483","C","H","control","meadow","63",0.034,"2013-11-19","10:35:00",323
"484","C","H","control","meadow","63",0.034,"2013-11-19","11:35:00",323
"485","C","H","control","meadow","63",0.034,"2013-11-19","12:35:00",323
"486","C","H","control","meadow","63",0.034,"2013-11-19","13:35:00",323
"487","C","H","control","meadow","63",0.034,"2013-11-19","14:35:00",323
"488","C","H","control","meadow","63",0.034,"2013-11-19","15:35:00",323
"489","C","H","control","meadow","63",0.034,"2013-11-19","16:35:00",323
"490","C","H","control","meadow","63",0.034,"2013-11-19","17:35:00",323
"491","C","H","control","meadow","63",0.034,"2013-11-19","18:35:00",323
"492","C","H","control","meadow","63",0.034,"2013-11-19","19:35:00",323
"493","C","H","control","meadow","63",0.034,"2013-11-19","20:35:00",323
"494","C","H","control","meadow","63",0.034,"2013-11-19","21:35:00",323
"495","C","H","control","meadow","63",0.034,"2013-11-19","22:35:00",323
"496","C","H","control","meadow","63",0.034,"2013-11-19","23:35:00",323
"497","C","H","control","meadow","63",0.034,"2013-11-20","00:35:00",324
"498","C","H","control","meadow","63",0.034,"2013-11-20","01:35:00",324
"499","C","H","control","meadow","63",0.034,"2013-11-20","02:35:00",324
"500","C","H","control","meadow","63",0.034,"2013-11-20","03:35:00",324
"501","C","H","control","meadow","63",0.034,"2013-11-20","04:35:00",324
"502","C","H","control","meadow","63",0.034,"2013-11-20","05:35:00",324
"503","C","H","control","meadow","63",0.034,"2013-11-20","06:35:00",324
"504","C","H","control","meadow","63",0.034,"2013-11-20","07:35:00",324
"505","C","H","control","meadow","63",0.034,"2013-11-20","08:35:00",324
"506","C","H","control","meadow","63",0.034,"2013-11-20","09:35:00",324
"507","C","H","control","meadow","63",0.034,"2013-11-20","10:35:00",324
"508","C","H","control","meadow","63",0.034,"2013-11-20","11:35:00",324
"509","C","H","control","meadow","63",0.034,"2013-11-20","12:35:00",324
"510","C","H","control","meadow","63",0.034,"2013-11-20","13:35:00",324
"511","C","H","control","meadow","63",0.034,"2013-11-20","14:35:00",324
"512","C","H","control","meadow","63",0.034,"2013-11-20","15:35:00",324
"513","C","H","control","meadow","63",0.034,"2013-11-20","16:35:00",324
"514","C","H","control","meadow","63",0.034,"2013-11-20","17:35:00",324
"515","C","H","control","meadow","63",0.034,"2013-11-20","18:35:00",324
"516","C","H","control","meadow","63",0.034,"2013-11-20","19:35:00",324
"517","C","H","control","meadow","63",0.034,"2013-11-20","20:35:00",324
"518","C","H","control","meadow","63",0.034,"2013-11-20","21:35:00",324
"519","C","H","control","meadow","63",0.034,"2013-11-20","22:35:00",324
"520","C","H","control","meadow","63",0.034,"2013-11-20","23:35:00",324
"521","C","H","control","meadow","63",0.034,"2013-11-21","00:35:00",325
"522","C","H","control","meadow","63",0.034,"2013-11-21","01:35:00",325
"523","C","H","control","meadow","63",0.034,"2013-11-21","02:35:00",325
"524","C","H","control","meadow","63",0.034,"2013-11-21","03:35:00",325
"525","C","H","control","meadow","63",0.034,"2013-11-21","04:35:00",325
"526","C","H","control","meadow","63",0.034,"2013-11-21","05:35:00",325
"527","C","H","control","meadow","63",0.034,"2013-11-21","06:35:00",325
"528","C","H","control","meadow","63",0.034,"2013-11-21","07:35:00",325
"529","C","H","control","meadow","63",0.034,"2013-11-21","08:35:00",325
"530","C","H","control","meadow","63",0.034,"2013-11-21","09:35:00",325
"531","C","H","control","meadow","63",0.034,"2013-11-21","10:35:00",325
"532","C","H","control","meadow","63",0.034,"2013-11-21","11:35:00",325
"533","C","H","control","meadow","63",0.034,"2013-11-21","12:35:00",325
"534","C","H","control","meadow","63",0.034,"2013-11-21","13:35:00",325
"535","C","H","control","meadow","63",0.034,"2013-11-21","14:35:00",325
"536","C","H","control","meadow","63",0.034,"2013-11-21","15:35:00",325
"537","C","H","control","meadow","63",0.034,"2013-11-21","16:35:00",325
"538","C","H","control","meadow","63",0.034,"2013-11-21","17:35:00",325
"539","C","H","control","meadow","63",0.034,"2013-11-21","18:35:00",325
"540","C","H","control","meadow","63",0.034,"2013-11-21","19:35:00",325
"541","C","H","control","meadow","63",0.034,"2013-11-21","20:35:00",325
"542","C","H","control","meadow","63",0.034,"2013-11-21","21:35:00",325
"543","C","H","control","meadow","63",0.034,"2013-11-21","22:35:00",325
"544","C","H","control","meadow","63",0.034,"2013-11-21","23:35:00",325
"545","C","H","control","meadow","63",0.034,"2013-11-22","00:35:00",326
"546","C","H","control","meadow","63",0.034,"2013-11-22","01:35:00",326
"547","C","H","control","meadow","63",0.034,"2013-11-22","02:35:00",326
"548","C","H","control","meadow","63",0.034,"2013-11-22","03:35:00",326
"549","C","H","control","meadow","63",0.034,"2013-11-22","04:35:00",326
"550","C","H","control","meadow","63",0.034,"2013-11-22","05:35:00",326
"551","C","H","control","meadow","63",0.034,"2013-11-22","06:35:00",326
"552","C","H","control","meadow","63",0.034,"2013-11-22","07:35:00",326
"553","C","H","control","meadow","63",0.034,"2013-11-22","08:35:00",326
"554","C","H","control","meadow","63",0.034,"2013-11-22","09:35:00",326
"555","C","H","control","meadow","63",0.034,"2013-11-22","10:35:00",326
"556","C","H","control","meadow","63",0.034,"2013-11-22","11:35:00",326
"557","C","H","control","meadow","63",0.034,"2013-11-22","12:35:00",326
"558","C","H","control","meadow","63",0.034,"2013-11-22","13:35:00",326
"559","C","H","control","meadow","63",0.034,"2013-11-22","14:35:00",326
"560","C","H","control","meadow","63",0.034,"2013-11-22","15:35:00",326
"561","C","H","control","meadow","63",0.034,"2013-11-22","16:35:00",326
"562","C","H","control","meadow","63",0.034,"2013-11-22","17:35:00",326
"563","C","H","control","meadow","63",0.034,"2013-11-22","18:35:00",326
"564","C","H","control","meadow","63",0.034,"2013-11-22","19:35:00",326
"565","C","H","control","meadow","63",0.034,"2013-11-22","20:35:00",326
"566","C","H","control","meadow","63",0.034,"2013-11-22","21:35:00",326
"567","C","H","control","meadow","63",0.034,"2013-11-22","22:35:00",326
"568","C","H","control","meadow","63",0.034,"2013-11-22","23:35:00",326
"569","C","H","control","meadow","63",0.034,"2013-11-23","00:35:00",327
"570","C","H","control","meadow","63",0.034,"2013-11-23","01:35:00",327
"571","C","H","control","meadow","63",0.034,"2013-11-23","02:35:00",327
"572","C","H","control","meadow","63",0.034,"2013-11-23","03:35:00",327
"573","C","H","control","meadow","63",0.034,"2013-11-23","04:35:00",327
"574","C","H","control","meadow","63",0.034,"2013-11-23","05:35:00",327
"575","C","H","control","meadow","63",0.034,"2013-11-23","06:35:00",327
"576","C","H","control","meadow","63",0.034,"2013-11-23","07:35:00",327
"577","C","H","control","meadow","63",0.034,"2013-11-23","08:35:00",327
"578","C","H","control","meadow","63",0.034,"2013-11-23","09:35:00",327
"579","C","H","control","meadow","63",0.034,"2013-11-23","10:35:00",327
"580","C","H","control","meadow","63",0.034,"2013-11-23","11:35:00",327
"581","C","H","control","meadow","63",0.034,"2013-11-23","12:35:00",327
"582","C","H","control","meadow","63",0.034,"2013-11-23","13:35:00",327
"583","C","H","control","meadow","63",0.034,"2013-11-23","14:35:00",327
"584","C","H","control","meadow","63",0.034,"2013-11-23","15:35:00",327
"585","C","H","control","meadow","63",0.034,"2013-11-23","16:35:00",327
"586","C","H","control","meadow","63",0.034,"2013-11-23","17:35:00",327
"587","C","H","control","meadow","63",0.034,"2013-11-23","18:35:00",327
"588","C","H","control","meadow","63",0.034,"2013-11-23","19:35:00",327
"589","C","H","control","meadow","63",0.034,"2013-11-23","20:35:00",327
"590","C","H","control","meadow","63",0.034,"2013-11-23","21:35:00",327
"591","C","H","control","meadow","63",0.034,"2013-11-23","22:35:00",327
"592","C","H","control","meadow","63",0.034,"2013-11-23","23:35:00",327
"593","C","H","control","meadow","63",0.034,"2013-11-24","00:35:00",328
"594","C","H","control","meadow","63",0.034,"2013-11-24","01:35:00",328
"595","C","H","control","meadow","63",0.034,"2013-11-24","02:35:00",328
"596","C","H","control","meadow","63",0.034,"2013-11-24","03:35:00",328
"597","C","H","control","meadow","63",0.034,"2013-11-24","04:35:00",328
"598","C","H","control","meadow","63",0.034,"2013-11-24","05:35:00",328
"599","C","H","control","meadow","63",0.034,"2013-11-24","06:35:00",328
"600","C","H","control","meadow","63",0.034,"2013-11-24","07:35:00",328
"601","C","H","control","meadow","63",0.034,"2013-11-24","08:35:00",328
"602","C","H","control","meadow","63",0.034,"2013-11-24","09:35:00",328
"603","C","H","control","meadow","63",0.034,"2013-11-24","10:35:00",328
"604","C","H","control","meadow","63",0.034,"2013-11-24","11:35:00",328
"605","C","H","control","meadow","63",0.034,"2013-11-24","12:35:00",328
"606","C","H","control","meadow","63",0.034,"2013-11-24","13:35:00",328
"607","C","H","control","meadow","63",0.034,"2013-11-24","14:35:00",328
"608","C","H","control","meadow","63",0.034,"2013-11-24","15:35:00",328
"609","C","H","control","meadow","63",0.034,"2013-11-24","16:35:00",328
"610","C","H","control","meadow","63",0.034,"2013-11-24","17:35:00",328
"611","C","H","control","meadow","63",0.034,"2013-11-24","18:35:00",328
"612","C","H","control","meadow","63",0.034,"2013-11-24","19:35:00",328
"613","C","H","control","meadow","63",0.034,"2013-11-24","20:35:00",328
"614","C","H","control","meadow","63",0.034,"2013-11-24","21:35:00",328
"615","C","H","control","meadow","63",0.034,"2013-11-24","22:35:00",328
"616","C","H","control","meadow","63",0.034,"2013-11-24","23:35:00",328
"617","C","H","control","meadow","63",0.034,"2013-11-25","00:35:00",329
"618","C","H","control","meadow","63",0.034,"2013-11-25","01:35:00",329
"619","C","H","control","meadow","63",0.034,"2013-11-25","02:35:00",329
"620","C","H","control","meadow","63",0.034,"2013-11-25","03:35:00",329
"621","C","H","control","meadow","63",0.034,"2013-11-25","04:35:00",329
"622","C","H","control","meadow","63",0.034,"2013-11-25","05:35:00",329
"623","C","H","control","meadow","63",0.034,"2013-11-25","06:35:00",329
"624","C","H","control","meadow","63",0.034,"2013-11-25","07:35:00",329
"625","C","H","control","meadow","63",0.034,"2013-11-25","08:35:00",329
"626","C","H","control","meadow","63",0.034,"2013-11-25","09:35:00",329
"627","C","H","control","meadow","63",0.034,"2013-11-25","10:35:00",329
"628","C","H","control","meadow","63",0.034,"2013-11-25","11:35:00",329
"629","C","H","control","meadow","63",0.034,"2013-11-25","12:35:00",329
"630","C","H","control","meadow","63",0.034,"2013-11-25","13:35:00",329
"631","C","H","control","meadow","63",0.034,"2013-11-25","14:35:00",329
"632","C","H","control","meadow","63",0.034,"2013-11-25","15:35:00",329
"633","C","H","control","meadow","63",0.034,"2013-11-25","16:35:00",329
"634","C","H","control","meadow","63",0.034,"2013-11-25","17:35:00",329
"635","C","H","control","meadow","63",0.034,"2013-11-25","18:35:00",329
"636","C","H","control","meadow","63",0.034,"2013-11-25","19:35:00",329
"637","C","H","control","meadow","63",0.034,"2013-11-25","20:35:00",329
"638","C","H","control","meadow","63",0.034,"2013-11-25","21:35:00",329
"639","C","H","control","meadow","63",0.034,"2013-11-25","22:35:00",329
"640","C","H","control","meadow","63",0.034,"2013-11-25","23:35:00",329
"641","C","H","control","meadow","63",0.034,"2013-11-26","00:35:00",330
"642","C","H","control","meadow","63",0.034,"2013-11-26","01:35:00",330
