respondent_ID,IP_Address,bad_response,first_date,date_text,location_attempt,how_many_trips,leave_home,home_zip,minutes_observed,travel_mode_1,travel_mode_2,travel_mode_3,travel_mode_4,travel_mode_5,carpool,carpool_count,primary_purpose,overnight,overnight_count,accomodation_1,accomodation_2,accomodation_3,accomodation_4,accomodation_5,accomodation_6,accomodation_7,accomodation_location,food,dining_type_1,dining_type_2,dining_type_3,dining_type_4,dine_out_count,bird_list_1,bird_list_2,bird_list_3,bird_list_4,bird_list_5,bird_list_6,bird_list_7,bird_list_8,bird_list_9,motivation_1,motivation_2,motivation_3,motivation_4,motivation_5,motivation_6,birding_experience,years_birding,bird_org,gas_expense,airfare_expense,meal_expense,accomodation_expense,donation_5,donation_25,donation_50,donation_75,donation_100,donation_200,age,gender_1,gender_2,race,marital_status_1,marital_status_2,hourly_wage,education_1,education_2,employment_status,vagrant_travel_freq,other_birding,other_natural,natural_activities_1,natural_activities_2,natural_activities_3,puffin,revist,ebird,other_database,which_other_database,twitter,facebook,how_many_other_birders_1,how_many_other_birders_2,how_many_other_birders_3
13296096851,73.123.185.61,,31-Dec-21,Dec-31-2021,"Georgetown, Maine",Two,Yes,1940,60,Private vehicle,,,,,Yes,2,Yes,No,0,,,,,,I did not use accommodations,,NA,Packed food for all meals,,,,,0,Life list,Country list,State list,,,I only keep lists on eBird,,,,,Rarity of the species,,,,,Intermediate birder (can identify >100 but <300 bird species without a field guide),20,Yes,40,NA,0,0,Yes,No,No,No,No,No,65+,Woman,,White or Caucasian,Single,,NA,Master's degree or equivalent,,Retired,>10 times,Yes,No,,,,No,Very unlikely,Yes,No,,No,Yes,50,200,100
13296088926,66.189.97.102,,15-Jan-22,Jan-15-2022,"Boothbay Harbor, Maine",One,Yes,1570,210,Private vehicle,,,,,No,NA,Yes,No,0,,,,,,I did not use accommodations,,NA,Brought own snacks but ate main meals out,,,,Take out from local restaurants,1,Life list,,,,,,,,,Wildlife photography,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,,Intermediate birder (can identify >100 but <300 bird species without a field guide),6,Yes,100,NA,100,0,Yes,Yes,Yes,Yes,Yes,Yes,25-34,Woman,,White or Caucasian,Married,,30,Master's degree or equivalent,,Employed - full time,>10 times,No,No,,,,No,Very likely,No,No,,No,Yes,50,,
13296074129,71.255.52.97,,13-Jan-22,Jan-13-2022,,One,Yes,10514,300,Private vehicle,,,,,Yes,3,Yes,Yes,1,,Hotel/Motel/Inn,,,,,,4530,Brought own snacks but ate main meals out,,,Sit down,,2,Life list,Country list,State list,,County list,I only keep lists on eBird,,,,,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,,Expert birder (can identify >300 bird species without a field guide),50,Yes,95,NA,65,130,Yes,Yes,Yes,No,No,No,55-64,Woman,,White or Caucasian,Single,,80,Master's degree or equivalent,,Employed - full time,8-10 times,Yes,No,,,,No,Somewhat likely,Yes,No,,No,Yes,60,120,
13295968121,151.203.80.116,,1-Jan-22,Jan-01-2022,"Five Islands, Maine",Two,Yes,1827,720,Private vehicle,,,,,Yes,3,Yes,No,0,,,,,,I did not use accommodations,,NA,Packed food for all meals,,,,,0,Life list,,,,,,,,,Wildlife photography,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,,visit new birding location,Expert birder (can identify >300 bird species without a field guide),62,Yes,200,NA,NA,NA,Yes,Yes,Yes,Yes,Yes,Yes,65+,Woman,,White or Caucasian,Married,,45,Master's degree or equivalent,,Self-employed,>10 times,Yes,Yes,learned about local habitats,weather,interact with other birders,No,Likely,No,No,,No,No,300,300,
13295892820,174.242.74.213,,,Jan-00-1900,"Boothbay Harbor, Maine",Three or more,Yes,18940,600,Private vehicle,,,,,Yes,2,Yes,No,0,Friend/relative's home,,,,,,,4005,Primarily ate out (dine-in and/or take-out),,Fast Casual,,,2,Life list,Country list,State list,,County list,,,,,,,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",,Unlikely you would encounter the bird again,,Intermediate birder (can identify >100 but <300 bird species without a field guide),0.8,Yes,120,Na,50,Na,Yes,Yes,Yes,Yes,Yes,No,18-24,Man,,White or Caucasian,Single,,Na,Master's degree or equivalent,,Student,8-10 times,Yes,Yes,Hiking,Birding,,No,Very likely,Yes,No,Na,No,No,2,~100,~50
13295887073,172.101.41.244,,21-Jan,Jan-21-2022,"Boothbay Harbor, Maine",Two,Yes,4106,90,Private vehicle,,,,,Yes,3,Yes,No,0,,,,,,I did not use accommodations,,NA,Brought own snacks but ate main meals out,,,,Na,0,Life list,,,,,,,,,Wildlife photography,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,,Intermediate birder (can identify >100 but <300 bird species without a field guide),10,No,60,Na,0,0,Yes,Yes,No,No,No,No,25-34,Woman,,White or Caucasian,Married,,35,Master's degree or equivalent,,Employed - full time,8-10 times,Yes,No,Na,,,No,Very likely,No,No,Na,No,Yes,10,200,
13295801311,24.60.136.61,,31-Dec-21,Dec-31-2021,4548,Two,Yes,2138,50,Private vehicle,,,,,Yes,2,Yes,No,0,,,,,,I did not use accommodations,,NA,Packed food for all meals,,,,NA,0,,,,,,I only keep lists on eBird,,,,,,,,Unlikely you would encounter the bird again,,Expert birder (can identify >300 bird species without a field guide),16,No,22,NA,NA,NA,Yes,No,No,No,No,No,35-44,Woman,,White or Caucasian,Married,,36,Doctoral degree or equivalent,,Employed - full time,1-3 times,Yes,Yes,Birding,Hiking,,No,Somewhat likely,Yes,No,NA,No,No,50,150,
13295780190,166.182.252.62,,21-Jan-22,Jan-21-2022,"Southport, Maine",Two,Yes,4943,30,Private vehicle,,,,,No,2,Yes,No,0,,,,,,I did not use accommodations,,NA,Primarily ate out (dine-in and/or take-out),,,Sit down,,2,Life list,,State list,,,,,,,,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,,Intermediate birder (can identify >100 but <300 bird species without a field guide),25,No,30,Na,60,Na,Yes,No,No,No,No,No,45-54,Woman,,White or Caucasian,Married,,NA,,,Retired,1-3 times,Yes,Yes,Barnacle goose,Nature walk,,No,Very likely,No,No,Na,No,Yes,50,5,
13295776389,206.85.224.213,,31-Dec-21,Dec-31-2021,"Five Islands, Maine",Three or more,Yes,4444,30,Private vehicle,,,,,Yes,2,Yes,No,0,,,,,,I did not use accommodations,,NA,Packed food for all meals,,,,Na,0,Life list,Country list,State list,,,,,,,,Rarity of the species,,,,,Expert birder (can identify >300 bird species without a field guide),52,Yes,100,Na,10,0,Yes,Yes,No,No,No,No,65+,Man,,White or Caucasian,Single,,NA,Doctoral degree or equivalent,,Retired,8-10 times,Yes,No,Just birding,,,No,Likely,Yes,No,None,No,No,30,50,100
13295758410,64.222.174.114,,Jan-16-2022,Jan-16-2022,"Boothbay Harbor, Maine",One,Yes,4691,90,Private vehicle,,,,,Yes,2,Yes,Yes,1,,Hotel/Motel/Inn,,,,,,"Bath, Maine, USA",Brought own snacks but ate main meals out,,,,"Take-out, there's a pandemic",3,Life list,Country list,State list,,,,,,,,Rarity of the species,,Adding a species to your life list,Unlikely you would encounter the bird again,,Expert birder (can identify >300 bird species without a field guide),42,Yes,32,NA,130,118,Yes,Yes,Yes,Yes,Yes,No,55-64,Woman,,White or Caucasian,Other (please specify),Living in sin ,35,Doctoral degree or equivalent,,Employed - full time,1-3 times,Yes,No,NA,,,No,Somewhat likely,No,No,NA,No,No,90,40,
13295766495,47.14.26.36,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13295766149,47.223.58.237,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13295753383,74.77.169.27,,12/31/2021,Dec-31-2021,"Georgetown, Maine",One,Yes,4105,30,Private vehicle,,,,,No,1,Yes,No,0,,,,,,I did not use accommodations,,NA,Packed food for all meals,,,,n/a,0,Life list,Country list,State list,Province list,County list,,,,,,,,,Unlikely you would encounter the bird again,,Expert birder (can identify >300 bird species without a field guide),11,Yes,25,n/a,0,0,Yes,Yes,Yes,Yes,Yes,No,65+,Woman,,White or Caucasian,Single,,50,Master's degree or equivalent,,Retired,>10 times,Yes,Yes,walking,,,No,Likely,Yes,No,n/a,No,No,70,,
13295740204,172.101.19.46,,,Jan-00-1900,"Boothbay Harbor, Maine",,Yes,4210,,Private vehicle,,,,,No,NA,Yes,No,NA,,,,,,I did not use accommodations,,NA,Brought own snacks but ate main meals out,,,Sit down,,1,Life list,,State list,,,,,,,Wildlife photography,,,,,,Intermediate birder (can identify >100 but <300 bird species without a field guide),10,No,30,N1,Na,0,Yes,No,No,No,No,No,,,,White or Caucasian,Married,,NA,Bachelor's degree or equivalent,,Self-employed,4-7 times,No,Yes,Costa rica,,,Yes,Very likely,No,No,,,No,25,,
13295723472,73.114.3.36,,15-Jan-22,Jan-15-2022,"Boothbay Harbor, Maine",Two,Yes,4558,180,Private vehicle,,,,,No,NA,Yes,No,0,,,,,,I did not use accommodations,,NA,Both: made meals and ate out,,Fast Casual,,,3,Life list,,,,,,,,,,,,Adding a species to your life list,,,Intermediate birder (can identify >100 but <300 bird species without a field guide),25,No,40,NA,50,NA,Yes,Yes,No,No,No,No,45-54,Woman,,White or Caucasian,Married,,50,Master's degree or equivalent,,Employed - full time,"Less than once a, on average",Yes,No,,,,No,Likely,No,No,NA,No,Yes,75,50,
13295740371,76.179.73.109,,23-Jan-22,Jan-23-2022,"Boothbay Harbor, Maine",Three or more,Yes,4074,25,Private vehicle,,,,,Yes,4,Yes,No,0,,,,,,I did not use accommodations,,NA,Brought own snacks but ate main meals out,,,Sit down,,1,Life list,,,,,,,,,Wildlife photography,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,,Beginner birder (can identify <100 bird species without a field guide),2,No,0,NA,25,0,Yes,Yes,Yes,No,No,No,18-24,Woman,,White or Caucasian,Single,,31,Bachelor's degree or equivalent,,Employed - full time,"Less than once a, on average",Yes,Yes,Walking around the ocean,,,No,Somewhat likely,No,No,NA,No,No,50,,
13295717685,67.253.37.223,,22-Jan-22,Jan-22-2022,"Boothbay Harbor, Maine",Two,Yes,1523,240,Private vehicle,,,,,No,2,Yes,Yes,2,,,,,,,Summer home,"Boothbay Harbor, Maine, USA",Both: made meals and ate out,,,Sit down,,3,,,,,,,,I don't keep bird lists,,,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",,,,Beginner birder (can identify <100 bird species without a field guide),0,No,80,NA,150,0,No,No,No,No,No,No,55-64,Woman,,White or Caucasian,Married,,NA,Bachelor's degree or equivalent,,Employed - full time,"Less than once a, on average",No,No,,,,No,Very likely,No,No,,Yes,Yes,100,20,150
13295689003,73.219.4.215,,1-Jan-22,Jan-01-2022,"Georgetown, Maine",Three or more,Yes,4011,650,Private vehicle,,,,,Yes,2,Yes,No,0,,,,,,I did not use accommodations,,NA,Brought own snacks but ate main meals out,,,Sit down,,2,,,,,,,,I don't keep bird lists,I know what I’ve seen,,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",,Unlikely you would encounter the bird again,,Intermediate birder (can identify >100 but <300 bird species without a field guide),50,Yes,25,Na,75,Na,Yes,Yes,No,No,No,No,65+,Woman,,White or Caucasian,Married,,NA,Bachelor's degree or equivalent,,Retired,"Less than once a, on average",Yes,Yes,Visited Oak Point land preserve,Scenic drive around area,Walked at Reid State Park ,No,Very likely,No,No,,No,No,150,200,60
13295682762,173.48.150.107,,,Jan-00-1900,"Berkley, Massachusetts",One,Yes,2026,0,Private vehicle,,,,,No,NA,Yes,No,NA,,,,,,,,NA,,,,,,,Life list,,,,,I only keep lists on eBird,,,,Wildlife photography,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,,Intermediate birder (can identify >100 but <300 bird species without a field guide),20,Yes,10,,,,,,,,,,65+,Woman,,White or Caucasian,Single,,NA,Other (please specify),some college courses,Employed - part time,8-10 times,No,No,,,,No,Very likely,,,,,,,,
13295677557,73.61.49.112,,,Jan-00-1900,"Boothbay Harbor, Maine",One,Yes,2771,,Private vehicle,,,,,Yes,2,Yes,Yes,1,,Hotel/Motel/Inn,,,,,,"Boothbay Harbor, Maine, USA",Primarily ate out (dine-in and/or take-out),,,,local grocery,4,Life list,,State list,,,,,,year list ,,,,,Unlikely you would encounter the bird again,,Intermediate birder (can identify >100 but <300 bird species without a field guide),20,Yes,60,na,70,150,Yes,Yes,Yes,No,No,No,65+,Woman,,White or Caucasian,Married,,NA,Bachelor's degree or equivalent,,Retired,>10 times,No,No,,,,No,Somewhat unlikely,No,No,,,,75,,
13295677772,73.100.61.163,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13295670177,71.105.77.66,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13295658820,76.24.43.249,,,Jan-00-1900,"Boothbay Harbor, Maine",One,Yes,1082,0,Private vehicle,,,,,No,NA,Yes,Yes,3,,,,AirBnB,,,,"Nobleboro, Maine, USA",Both: made meals and ate out,,,Sit down,,2,Life list,,,,,,,,,,,,,Unlikely you would encounter the bird again,,Beginner birder (can identify <100 bird species without a field guide),1,No,80,NA,50,400,Yes,Yes,Yes,Yes,Yes,No,18-24,Man,,White or Caucasian,Married,,30,Master's degree or equivalent,,Unemployed,1-3 times,Yes,Yes,Hiking,,,No,Somewhat likely,No,No,,No,No,NA,,
13295657632,74.75.125.94,,16-Jan,Jan-16-2022,"Boothbay Harbor, Maine",One,Yes,4679,15,Private vehicle,,,,,Yes,2,Yes,No,0,,,,,,I did not use accommodations,,NA,Brought own snacks but ate main meals out,,Fast Casual,,,1,,,,,,,,I don't keep bird lists,,,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",,,,I am not a birder (can identify a few species in my yard),0,No,30,NA,30,NA,Yes,Yes,No,No,No,No,45-54,Woman,,White or Caucasian,Married,,50,High School,,Employed - full time,"Less than once a, on average",No,No,NA,,,No,Very likely,No,No,NA,No,No,250,,
13295386700,98.11.133.122,,22-Jan,Jan-01-2022,"Boothbay Harbor, Maine",Two,Yes,4554,5,Private vehicle,,,,,Yes,3,Yes,No,NA,,,,,,I did not use accommodations,,NA,Primarily ate out (dine-in and/or take-out),,,,Take out Chinese ,2,,,,,,,,,Bird/animal bucket list,,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",,Unlikely you would encounter the bird again,It’s size and magnificence ,Beginner birder (can identify <100 bird species without a field guide),55,No,29,Na,30,Na,No,No,No,No,No,No,55-64,Woman,,White or Caucasian,Single,,NA,Master's degree or equivalent,,Retired,"Less than once a, on average",Yes,Yes,Ice fishing ,Ice skating ,Snow man making ,No,Somewhat likely,No,No,NA,No,No,0,,
13295332949,73.159.137.172,,24-Jan-22,Jan-24-2022,"Boothbay Harbor, Maine",Two,Yes,12570,25,Private vehicle,,,,,No,NA,Yes,Yes,2,,Hotel/Motel/Inn,,,,,,04538; 04556,Both: made meals and ate out,,Fast Casual,,,1,Life list,,,,,I only keep lists on eBird,,,,,Rarity of the species,,Adding a species to your life list,Unlikely you would encounter the bird again,,Expert birder (can identify >300 bird species without a field guide),28,Yes,200,Na,20,280,Yes,No,No,No,No,No,65+,Woman,,White or Caucasian,Single,,NA,Master's degree or equivalent,,Retired,4-7 times,Yes,No,,,,No,Likely,Yes,No,,No,No,50,40,
13295324825,174.196.203.110,,21-Jan-22,Jan-21-2022,"Bristol, Maine ",Two,Yes,4973,2,Private vehicle,,,,,No,NA,Yes,No,0,,,,,,I did not use accommodations,,NA,Packed food for all meals,,,,,0,,,,,,,,,Local seasonal list,,,,,Unlikely you would encounter the bird again,,Beginner birder (can identify <100 bird species without a field guide),20,No,15,Na,Na,Na,No,No,No,No,No,No,45-54,Prefer not to say,,I would rather not say,Single,,Na,Master's degree or equivalent,,Unemployed,"Less than once a, on average",No,No,,,,No,Somewhat likely,No,No,Na,No,Yes,25,20,
13295308590,71.60.12.114,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13295303799,67.244.50.138,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13295296519,108.176.235.2,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13295287298,67.244.54.158,,,Jan-00-1900,"Boothbay Harbor, Maine",One,Yes,4103,60,Private vehicle,,,,,No,NA,Yes,No,NA,,,,,,I did not use accommodations,,NA,Primarily ate out (dine-in and/or take-out),,,Sit down,,1,,,,,County list,,,,,,Rarity of the species,,,,,I am not a birder (can identify a few species in my yard),40,Yes,20,NA,28,0,Yes,Yes,No,No,No,No,65+,Man,,White or Caucasian,Married,,NA,Master's degree or equivalent,,Retired,"Less than once a, on average",No,Yes,Sigjtseeing in coastal maine,,,No,Somewhat likely,No,No,Na,No,Yes,2,,
13295286331,104.28.39.24,,15-Jan-22,Jan-15-2022,"Boothbay Harbor, Maine",One,Yes,4330,120,Private vehicle,,,,,Yes,2,Yes,No,NA,,,,,,,,NA,Primarily ate out (dine-in and/or take-out),,,Sit down,,2,,,,,,,,I don't keep bird lists,,,,,,Unlikely you would encounter the bird again,,I am not a birder (can identify a few species in my yard),0,Yes,40,N/A,100,0,Yes,Yes,Yes,Yes,Yes,No,45-54,Man,,White or Caucasian,Married,,50,Bachelor's degree or equivalent,,Employed - full time,>10 times,Yes,No,,,,No,Very likely,No,No,,No,Yes,200,200,40
13295287707,73.142.245.79,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13295262414,173.48.237.111,,,Jan-00-1900,"Boothbay Harbor, Maine",Two,Yes,1867,0,Private vehicle,,,,,No,NA,Yes,Yes,1,Friend/relative's home,,,,,,,4079,Packed food for all meals,,,,,0,,,,,,,,I don't keep bird lists,,,,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",,,,Intermediate birder (can identify >100 but <300 bird species without a field guide),40,Yes,60,NA,30,0,Yes,Yes,No,Yes,No,No,65+,Man,,White or Caucasian,Married,,23,Bachelor's degree or equivalent,,Employed - part time,1-3 times,Yes,Yes,Hiking in open space,,,No,Likely,No,No,,No,No,2,2,
13295261521,172.58.223.91,,1/10/2022,Jan-10-2022,4576,Two,No,4576,10,Private vehicle,,,,,No,0,Yes,No,0,,,,,,I did not use accommodations,,NA,Packed food for all meals,,,,,,,,,,,,,I don't keep bird lists,,,,,,Unlikely you would encounter the bird again,,I am not a birder (can identify a few species in my yard),NA,No,0,Na,0,0,No,No,No,No,No,No,55-64,Man,,White or Caucasian,Married,,100,Doctoral degree or equivalent,,Employed - full time,"Less than once a, on average",No,No,,,,No,Very unlikely,No,No,,No,No,100,100,
13295211383,73.255.46.151,,21-Jan-22,Jan-21-2022,"Fort William Henry, Maine",One,Yes,77024,60,,Rental vehicle,Plane,,,Yes,3,Yes,Yes,2,Friend/relative's home,,,,,,,"Boothbay Harbor, Maine, USA",Primarily ate out (dine-in and/or take-out),,,Sit down,,5,Life list,Country list,State list,,County list,,,,ABA Area,,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,,Intermediate birder (can identify >100 but <300 bird species without a field guide),30,Yes,100,"1,200",400,0,Yes,Yes,Yes,Yes,Yes,Yes,55-64,Woman,,White or Caucasian,Married,,NA,Master's degree or equivalent,,Retired,4-7 times,Yes,Yes,"Traveled to Rockland from Boothbay, Maine",Photography,,No,Neither likely nor unlikely,Yes,No,,No,Yes,100,,
13295208993,96.230.128.250,,20-Dec-21,Dec-20-2021,"Dighton, Massachusetts ",One,Yes,1902,60,Private vehicle,,,,,No,0,Yes,No,0,,,,,,I did not use accommodations,,NA,Packed food for all meals,,,,NA,0,Life list,,State list,,County list,,,,,,,,,Unlikely you would encounter the bird again,,Expert birder (can identify >300 bird species without a field guide),3,Yes,Electric Car,NA,NA,NA,No,No,No,No,No,No,45-54,Man,,White or Caucasian,Single,,NA,Bachelor's degree or equivalent,,Employed - full time,1-3 times,No,No,,,,No,Very unlikely,Yes,No,,No,Yes,150,,
13295215614,73.234.81.225,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13295194479,161.80.29.72,,1-Jan-22,Jan-01-2022,02715; 04548,Two,Yes,1730,10,Private vehicle,,,,Lobster boat,Yes,5,Yes,No,0,,,,,,I did not use accommodations,,NA,Both: made meals and ate out,Fast food,,,,1,Life list,,,,,,,,,,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,,Expert birder (can identify >300 bird species without a field guide),50,Yes,100,NA,50,0,Yes,Yes,Yes,Yes,Yes,Yes,55-64,Man,,White or Caucasian,Married,,72,Bachelor's degree or equivalent,,Employed - full time,"Less than once a, on average",No,No,,,,No,Somewhat likely,No,No,,No,Yes,20,150,
13295181160,73.135.177.205,,Jan-23-2022,Jan-23-2022,"Boothbay Harbor, Maine",One,Yes,21234,240,Private vehicle,,Plane,,,Yes,2,Yes,Yes,3,Friend/relative's home,Hotel/Motel/Inn,,,,,,02332; 04011,Brought own snacks but ate main meals out,,,Sit down,,4,Life list,Country list,State list,,,I only keep lists on eBird,,,,Wildlife photography,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,,Intermediate birder (can identify >100 but <300 bird species without a field guide),4,Yes,90,438,250,165,Yes,Yes,Yes,Yes,Yes,Yes,55-64,Woman,,White or Caucasian,Married,,45,Master's degree or equivalent,,Employed - part time,1-3 times,Yes,Yes,Hiking ,Wildlife photography,Landscape photography ,No,Very likely,Yes,No,,No,Yes,100,,
