respond_id,consent,age18,attempt_us,attempt_ca,gas_cost_new,airfare_cost_new,meal_cost_new,lodging_cost_new,age,gender,gender_other,race,marital_status,marital_status_other,employment_status,date_text,location_attempt,home_zip,minutes_observed,accomodation_location,carpool,carpool_count,overnight,overnight_count,hourly_wage,years_birding,how_many_other_birders_1,how_many_other_birders_2,how_many_other_birders_3,location_attempt_sep,respond_id_count,attempt_lat,attempt_lng,home_lat,home_lng,travel_time_sec,travel_dist_meter
13293598015,"I agree, start questionnaire",Yes,Yes,No,200,NA,100,300,18-24,Man,NA,Hispanic or Latino,Married,NA,Employed - full time,Jan-23-2022,"Boothbay Harbor, Maine",03055,20,"Boothbay Harbor, Maine, USA",No,0,Yes,1,20,1,30,30,150,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.82,-71.67,10817,276485
13293602249,"I agree, start questionnaire",Yes,Yes,No,400,NA,300,0,55-64,Man,NA,White or Caucasian,Married,NA,Retired,Dec-31-2021,"Five Islands, Maine",04011,345,NA,No,NA,No,NA,NA,4,3,5,2,"Five Islands, Maine, USA",1,43.8239716,-69.7111565,43.9,-70,1890,36631
13293614237,"I agree, start questionnaire",Yes,Yes,No,40,NA,NA,NA,45-54,Woman,NA,White or Caucasian,Married,NA,Self-employed,Jan-00-1900,"Boothbay Harbor, Maine",04043,0,NA,No,NA,No,0,25,3,25,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.4,-70.6,5860,135993
13293672308,"I agree, start questionnaire",Yes,Yes,No,50,NA,60,300,55-64,Woman,NA,White or Caucasian,Single,NA,Retired,Jan-02-2022,"Georgetown, Maine",08757,180,"Boothbay Harbor, Maine, USA",Yes,2,Yes,1,NA,14,250,150,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,39.97,-74.26,32943,926183
13293676712,"I agree, start questionnaire",Yes,Yes,No,0,NA,0,0,45-54,Prefer not to say,NA,I would rather not say,Single,NA,Employed - full time,Jan-00-1900,"Boothbay Harbor, Maine",04401,0,NA,Yes,2,No,0,NA,NA,0,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.9,-68.8,8112,190782
13293704479,"I agree, start questionnaire",Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-19-2022,4537,04537,25,4537,No,NA,No,0,NA,NA,NA,NA,NA,04537,1,43.9,-69.63,43.9,-69.63,0,0
13293715927,"I agree, start questionnaire",Yes,Yes,No,40,NA,50,NA,55-64,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Jan-00-1900,"Georgetown, Maine",03816,NA,NA,Yes,2,No,0,30,12,100,0,0,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,43.7,-71.3,16097,390833
13293731112,"I agree, start questionnaire",Yes,Yes,No,35,NA,15,0,18-24,Man,NA,White or Caucasian,Single,NA,Student,Dec-21-2021,"Georgetown, Maine",04427,35,NA,Yes,2,No,0,20,3,200,100,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,44.98,-69.01,6436,133864
13293744087,"I agree, start questionnaire",Yes,Yes,No,50,NA,0,0,65+,Man,NA,White or Caucasian,Married,NA,Retired,Jan-00-1900,"Georgetown, Maine",01473,180,NA,No,NA,No,NA,0,5,100,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,42.56,-71.91,18648,518725
13293750642,"I agree, start questionnaire",Yes,Yes,No,50,NA,30,0,65+,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-00-1900,"Boothbay Harbor, Maine",04856,20,NA,No,NA,No,0,NA,50,25,50,100,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.17,-69.12,3438,66441
13293792552,"I agree, start questionnaire",Yes,Yes,No,4,NA,NA,NA,35-44,Woman,NA,Native American or Alaskan Native,Single,NA,Employed - full time,Jan-00-1900,"Boothbay Harbor, Maine",04553,15,NA,No,0,No,0,150,0,0,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.05,-69.57,1876,27966
13293796732,"I agree, start questionnaire",Yes,Yes,No,3.5,NA,18,NA,55-64,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Dec-31-2021,"Georgetown, Maine",04342,25,NA,No,2,No,0,34,30,20,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,44.08,-69.74,10041,255091
13293834338,"I agree, start questionnaire",Yes,Yes,No,30,NA,40,0,55-64,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-23-2022,"Southport, Maine",49855,15,NA,Yes,3,No,0,Na,45,120,NA,NA,"Southport, Maine, USA",1,NA,NA,46.6,-87.3,NA,NA
13293839980,"I agree, start questionnaire",Yes,Yes,No,40,NA,0,0,65+,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-00-1900,"Boothbay Harbor, Maine",04938,NA,NA,No,NA,No,0,NA,5,60,45,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.7,-70.1,6327,118968
13293846933,"I agree, start questionnaire",Yes,Yes,No,340,NA,250,480,55-64,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-13-2022,"Boothbay Harbor, Maine",43614,40,"Bath, Maine, USA",No,NA,Yes,3,NA,12,50,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,41.6,-83.67,49837,1462009
13293892215,"I agree, start questionnaire",Yes,Yes,No,70,NA,10,0,35-44,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Jan-16-2022,"Boothbay Harbor, Maine",01701,30,NA,No,NA,No,0,54,30,100,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.32,-71.43,11589,293547
13293906000,"I agree, start questionnaire",Yes,Yes,No,50,NA,75,0,55-64,Man,NA,White or Caucasian,Married,NA,Employed - full time,Jan-22-2022,"Pemaquid Harbor, Maine",02482,120,NA,No,NA,No,0,125,50,35,300,NA,"Pemaquid Harbor, Maine, USA",1,43.8923046,-69.5244912,42.29,-71.3,11383,297191
13293909670,"I agree, start questionnaire",Yes,Yes,No,120,NA,150,100,35-44,Man,NA,White or Caucasian,Married,NA,Employed - full time,Dec-20-2021,"Dighton, Massachusetts",01550,440,4011,Yes,2,Yes,1,33,11,300,200,NA,"Dighton, Massachusetts, USA",1,NA,NA,42.07,-72.04,56647,1682294
13293913267,"I agree, start questionnaire",Yes,Yes,No,35,NA,25,125,55-64,Man,NA,White or Caucasian,Married,NA,Retired,Jan-16-2022,"Boothbay Harbor, Maine",01007,15,NA,No,NA,Yes,1,NA,45,200,200,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.3,-72.4,14130,372552
13293914352,"I agree, start questionnaire",Yes,Yes,No,20.03,NA,5,0,18-24,Man,NA,White or Caucasian,Single,NA,Student,Jan-14-2022,"Boothbay Harbor, Maine",05602,15,NA,Yes,3,No,0,0,1,55,100,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.3,-72.6,16466,453304
13293915670,"I agree, start questionnaire",Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-00-1900,"Bar Harbor, Maine",03820,0,NA,Yes,2,No,0,NA,NA,NA,NA,NA,"Bar Harbor, Maine, USA",1,44.3959126,-68.1933456,43.19,-70.89,15602,363984
13293922602,"I agree, start questionnaire",Yes,Yes,No,75,NA,30,0,55-64,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-22-2022,"South Bristol, Maine",06238,200,"Sanford, Maine, USA",No,NA,Yes,2,NA,5,200,NA,NA,"South Bristol, Maine, USA",1,NA,NA,41.78,-72.34,57012,1664337
13293930842,"I agree, start questionnaire",Yes,Yes,No,20,NA,NA,NA,55-64,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Dec-31-2021,"Georgetown, Maine",03242,30,NA,No,NA,No,NA,50,10,200,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,43.17,-71.82,18088,502291
13293943003,"I agree, start questionnaire",Yes,Yes,No,50,NA,80,110,55-64,Man,NA,White or Caucasian,Married,NA,Employed - full time,Jan-00-1900,"Boothbay Harbor, Maine",03561,0,"Portland, Maine, USA",No,NA,Yes,1,23,38,130,40,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.3,-71.8,12746,252610
13293943759,"I agree, start questionnaire",Yes,Yes,No,5,NA,NA,NA,65+,Woman,NA,White or Caucasian,Married,NA,Retired,Dec-20-2021,"Dighton, Massachusetts",02738,45,NA,No,NA,No,NA,NA,10,100,NA,NA,"Dighton, Massachusetts, USA",1,NA,NA,41.72,-70.76,59836,1783524
13293943818,"I agree, start questionnaire",Yes,Yes,No,90,NA,20,120,55-64,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-12-2022,"Boothbay Harbor, Maine",19803,90,"Bath, Maine, USA",Yes,3,Yes,1,NA,25,25,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,39.8,-75.53,28340,787393
13293960285,"I agree, start questionnaire",Yes,Yes,No,12,NA,NA,NA,65+,Man,NA,White or Caucasian,Married,NA,Retired,Dec-15-2021,"Dighton Rock State Park, Dighton, Massachusetts",02468,30,NA,No,0,No,0,NA,70,100,NA,NA,"Dighton Rock State Park, Dighton, Massachusetts, USA",1,NA,NA,42.33,-71.23,59039,1759045
13293960625,"I agree, start questionnaire",Yes,Yes,No,5,NA,0,0,35-44,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Jan-01-2022,"Georgetown, Maine",04530,25,NA,Yes,2,No,0,17.5,3,100,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,43.9,-69.8,10745,215618
13293963649,"I agree, start questionnaire",Yes,Yes,No,125,NA,100,0,65+,Man,NA,White or Caucasian,Single,NA,Retired,Dec-20-2021,"Dighton Rock State Park, Dighton, Massachusetts",12124,180,"Cape Elizabeth, Maine, USA",Yes,2,Yes,5,0,66,40,80,NA,"Dighton Rock State Park, Dighton, Massachusetts, USA",1,NA,NA,42.447,-73.79,54648,1613452
13293963655,"I agree, start questionnaire",Yes,Yes,No,48,NA,10,0,35-44,Man,NA,White or Caucasian,Single,NA,Employed - full time,Dec-31-2021,4548,02375,122,NA,No,NA,No,0,32,27,70,NA,NA,04548,1,43.82,-69.74,42.02,-71.11,10809,288225
13293966668,"I agree, start questionnaire",Yes,Yes,No,20,NA,100,0,25-34,Man,NA,White or Caucasian,Married,NA,Employed - full time,Dec-31-2021,"Five Islands, Maine",03079,10,NA,Yes,3,No,0,50,12,120,NA,NA,"Five Islands, Maine, USA",1,43.8239716,-69.7111565,42.79,-71.23,8215,214723
13293967087,"I agree, start questionnaire",Yes,Yes,No,20,NA,0,0,18-24,Transgender,NA,White or Caucasian,Single,NA,Student,Jan-14-2022,"Boothbay Harbor, Maine",05602,60,NA,Yes,2,No,0,0,20,75,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.3,-72.6,16466,453304
13293968103,"I agree, start questionnaire",Yes,Yes,No,20,NA,20,0,18-24,Man,NA,White or Caucasian,Single,NA,Student,Dec-20-2021,2718,02842,60,NA,Yes,2,No,0,18,1.5,100,NA,NA,02718,1,41.87,-71.02,41.52,-71.28,2513,54273
13293969884,"I agree, start questionnaire",Yes,Yes,No,400,NA,200,160,65+,Woman,NA,White or Caucasian,Single,NA,Retired,Jan-12-2022,"Boothbay Harbor, Maine",02155,90,"Freeport, Maine, USA",No,NA,Yes,2,NA,10,30,30,50,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.42,-71.11,10096,264067
13293979676,"I agree, start questionnaire",Yes,Yes,No,60,NA,75,0,45-54,Woman,NA,White or Caucasian,Single,NA,Employed - full time,Dec-31-2021,"Reid State Park, Georgetown, Maine",02130,75,"Portland, Maine, USA",No,NA,Yes,1,45,6,30,75,NA,"Reid State Park, Georgetown, Maine, USA",1,NA,NA,42.31,-71.12,77405,2320894
13293986189,"I agree, start questionnaire",Yes,Yes,No,20,NA,NA,NA,35-44,Woman,NA,White or Caucasian,Single,NA,Employed - full time,Dec-20-2021,"Berkley, Massachusetts",80403,20,2468,Yes,3,No,0,NA,34,150,NA,NA,"Berkley, Massachusetts, USA",1,NA,NA,39.8,-105.3,78279,2349732
13293998059,"I agree, start questionnaire",Yes,Yes,No,15,NA,0,0,55-64,Man,NA,White or Caucasian,Married,NA,Retired,Jan-00-1900,"Georgetown, Maine",04086,90,NA,No,NA,No,0,NA,6,NA,1,5,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,43.96,-69.97,10084,262549
13294005595,"I agree, start questionnaire",Yes,Yes,No,150,NA,75,0,65+,Man,NA,White or Caucasian,Married,NA,Employed - full time,Dec-31-2021,"Dighton, Massachusetts; Georgetown, Maine; Boothbay Harbor, Maine",01096,151,NA,Yes,2,No,0,NA,65,250,200,175,"Dighton, Massachusetts, USA",3,NA,NA,42.4,-72.8,58065,1715049
13294005595,"I agree, start questionnaire",Yes,Yes,No,150,NA,75,0,65+,Man,NA,White or Caucasian,Married,NA,Employed - full time,Dec-31-2021,"Dighton, Massachusetts; Georgetown, Maine; Boothbay Harbor, Maine",01096,151,NA,Yes,2,No,0,NA,65,250,200,175," Georgetown, Maine, USA",3,44.6353544,-67.8258338,42.4,-72.8,23324,615908
13294005595,"I agree, start questionnaire",Yes,Yes,No,150,NA,75,0,65+,Man,NA,White or Caucasian,Married,NA,Employed - full time,Dec-31-2021,"Dighton, Massachusetts; Georgetown, Maine; Boothbay Harbor, Maine",01096,151,NA,Yes,2,No,0,NA,65,250,200,175," Boothbay Harbor, Maine, USA",3,43.8464714,-69.634768,42.4,-72.8,16196,404048
13294009713,"I agree, start questionnaire",Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-02-2022,"Georgetown, Maine",10591,45,NA,Yes,2,No,0,NA,6,NA,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,41.08,-73.84,27619,775121
13294028497,"I agree, start questionnaire",Yes,Yes,No,60,NA,75,0,65+,Man,NA,White or Caucasian,Married,NA,Retired,Dec-31-2021,"Georgetown, Maine",01982,240,NA,Yes,4,No,NA,NA,13,100,100,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,42.63,-70.86,16733,449416
13294041000,"I agree, start questionnaire",Yes,Yes,No,70,NA,50,130,55-64,Man,NA,White or Caucasian,Married,NA,Retired,Jan-15-2022,"Boothbay Harbor, Maine",02474,90,"Boothbay Harbor, Maine, USA",No,0,Yes,1,NA,4,100,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.42,-71.16,10489,270284
13294046771,"I agree, start questionnaire",Yes,Yes,No,14,NA,45,0,65+,Man,NA,A race/ethnicity not listed,Married,NA,Retired,Jan-00-1900,"Boothbay Harbor, Maine",04009,90,NA,No,NA,No,NA,0,65,25,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44,-70.8,7669,142673
13294082531,"I agree, start questionnaire",Yes,Yes,No,20,NA,30,NA,55-64,Man,NA,White or Caucasian,Married,NA,Employed - full time,Jan-00-1900,"Boothbay Harbor, Maine",04363,90,NA,Yes,2,No,0,50,5,100,25,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.31,-69.58,3520,62071
13294103417,"I agree, start questionnaire",Yes,Yes,No,35,NA,20,0,65+,Man,NA,White or Caucasian,Married,NA,Employed - part time,Dec-31-2021,"Georgetown, Maine",03060,60,NA,No,NA,No,0,NA,67,25,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,42.73,-71.46,17437,485581
13294124179,"I agree, start questionnaire",Yes,Yes,No,70,1000,200,260,25-34,Woman,NA,Hispanic or Latino,Married,NA,Employed - full time,Jan-22-2022,"Boothbay Harbor, Maine",32244,90,4102,Yes,2,Yes,2,20,2,100,50,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,30.22,-81.74,71074,2106039
13294130242,"I agree, start questionnaire",Yes,Yes,No,20,NA,0,0,18-24,Man,NA,White or Caucasian,Single,NA,Employed - full time,Jan-02-2022,4548,02135,69,NA,No,NA,No,0,18.21,1,100,NA,NA,04548,1,43.82,-69.74,42.35,-71.15,9593,248545
13294197961,"I agree, start questionnaire",Yes,Yes,No,55,NA,0,0,65+,Man,NA,White or Caucasian,Married,NA,Employed - part time,Jan-00-1900,Maine,04092,NA,NA,No,NA,No,0,18,60,NA,NA,NA,"Maine, USA",1,45.8162859,-68.8593921,43.7,-70.35,13120,359445
13294302685,"I agree, start questionnaire",Yes,Yes,No,30,NA,0,0,65+,Man,NA,White or Caucasian,Other (please specify),Widower,Retired,Jan-02-2022,"Georgetown, Maine",01375,25,NA,Yes,2,No,0,NA,73,100,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,42.47,-72.55,22040,590617
13294325335,"I agree, start questionnaire",Yes,Yes,No,300,NA,250,400,55-64,Woman,NA,White or Caucasian,Single,NA,Employed - full time,Jan-22-2022,"Boothbay Harbor, Maine",06442,185,"Dover, New Hampshire, USA; Freeport, Maine, USA",NA,NA,Yes,3,35,15,25,100,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,41.34,-72.45,16570,456559
13294338697,"I agree, start questionnaire",Yes,Yes,No,100,NA,0,0,65+,Woman,NA,A race/ethnicity not listed,Other (please specify),"Divorced, with partner",Retired,Dec-30-2021,"Dighton, Massachusetts",02155,90,NA,Yes,2,No,0,NA,35,200,"Went to Georgetown, ME in 2022 and saw the eagle again: 250 birders",NA,"Dighton, Massachusetts, USA",1,NA,NA,42.42,-71.11,60143,1783998
13294341036,"I agree, start questionnaire",Yes,Yes,No,0,NA,32,0,35-44,Man,NA,White or Caucasian,Married,NA,Employed - full time,Jan-16-2022,"Boothbay Harbor, Maine",02052,30,NA,Yes,4,No,0,45,15,100,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.18,-71.31,11940,307401
13294362851,"I agree, start questionnaire",Yes,Yes,No,100,NA,30,0,35-44,Man,NA,White or Caucasian,Single,NA,Employed - full time,Jan-16-2022,"Boothbay Harbor, Maine",01002,60,NA,Yes,2,No,0,30,25,300,250,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.38,-72.52,14294,372288
13294375513,"I agree, start questionnaire",Yes,Yes,No,0,NA,35,NA,65+,Woman,NA,White or Caucasian,Other (please specify),Divorced,Retired,Jan-00-1900,"Boothbay Harbor, Maine",01950,NA,NA,Yes,2,No,0,NA,6,12,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.81,-70.87,8405,209941
13294398039,"I agree, start questionnaire",Yes,Yes,No,100,NA,40,140,65+,Man,NA,White or Caucasian,Married,NA,Retired,Jan-05-2022,"Boothbay Harbor, Maine",01360,30,"Boothbay Harbor, Maine, USA",Yes,2,Yes,1,NA,30,70,40,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.67,-72.45,13831,361503
13294418846,"I agree, start questionnaire",Yes,Yes,No,70,NA,NA,NA,55-64,Woman,NA,White or Caucasian,Married,NA,Self-employed,Dec-31-2021,4548,05101,30,NA,Yes,2,No,0,50,30,200,200,NA,04548,1,43.82,-69.74,43.17,-72.5,13625,343926
13294432282,"I agree, start questionnaire",Yes,Yes,Yes,120,NA,0,150,55-64,Woman,NA,Multiracial or Biracial,Single,NA,Retired,Jan-12-2022,"Boothbay Harbor, Maine",18013,60,"Edgecomb, Maine, USA",No,NA,Yes,1,NA,32,50,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,40.9,-75.2,25395,708525
13294444799,"I agree, start questionnaire",Yes,Yes,No,40,NA,10,0,55-64,Man,NA,White or Caucasian,Married,NA,Self-employed,Dec-31-2021,"Dighton, Massachusetts",01845,15,NA,Yes,2,No,0,500,50,20,40,NA,"Dighton, Massachusetts, USA",1,NA,NA,42.67,-71.08,60585,1799786
13294448264,"I agree, start questionnaire",Yes,Yes,No,60,NA,75,144,65+,Man,NA,White or Caucasian,Married,NA,Retired,Jan-00-1900,"Boothbay Harbor, Maine",02771,NA,"Boothbay Harbor, Maine, USA",No,NA,Yes,1,NA,50,60,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,41.84,-71.32,13388,352016
13294448709,"I agree, start questionnaire",Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-07-2022,4537,04537,24,NA,NA,0,No,0,NA,NA,NA,NA,NA,04537,1,43.9,-69.63,43.9,-69.63,0,0
13294456218,"I agree, start questionnaire",Yes,Yes,No,100,NA,75,80,65+,Man,NA,White or Caucasian,Married,NA,Retired,Jan-13-2022,"Boothbay Harbor, Maine",01022,5,"Brunswick, Maine, USA",No,0,Yes,1,34,65,75,100,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.2,-72.56,14634,395369
13294463739,"I agree, start questionnaire",Yes,Yes,No,100,NA,45,85,55-64,Man,NA,White or Caucasian,Single,NA,Employed - full time,Jan-00-1900,"Pemaquid Point, Maine",10306,0,"Freeport, Maine, USA",No,NA,Yes,1,67.08,53,300,NA,NA,"Pemaquid Point, Maine, USA",1,43.840639,-69.5097685,40.57,-74.13,24036,646812
13294469255,"I agree, start questionnaire",Yes,Yes,No,20,NA,0,0,55-64,Woman,NA,Asian or Pacific Islander,Single,NA,Employed - full time,Dec-31-2021,"Georgetown, Maine",03051,90,NA,No,NA,No,0,51,7,200,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,42.76,-71.41,17320,470508
13294477739,"I agree, start questionnaire",Yes,Yes,No,45,NA,8,NA,65+,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-02-2022,"Georgetown, Maine",02045,15,NA,No,NA,No,NA,NA,9,40,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,42.31,-70.89,19817,510481
13294485460,"I agree, start questionnaire",Yes,Yes,No,20,NA,NA,NA,65+,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-00-1900,"Dighton, Massachusetts",02637,240,NA,Yes,3,No,0,12,3,45,NA,NA,"Dighton, Massachusetts, USA",1,NA,NA,41.7,-70.272,62041,1842901
13294488692,"I agree, start questionnaire",Yes,Yes,No,65,450,125,350,55-64,Man,NA,White or Caucasian,Married,NA,Retired,Jan-00-1900,NA,43112,NA,4538,No,NA,Yes,2,NA,38,50,NA,NA,NA,1,NA,NA,39.8,-82.72,32684,981246
13294496260,"I agree, start questionnaire",Yes,Yes,No,0,NA,20,0,55-64,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Jan-02-2022,"Georgetown, Maine",04345,20,NA,Yes,2,No,0,24,35,50,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,44.2,-69.8,9211,237418
13294497015,"I agree, start questionnaire",Yes,Yes,No,10,NA,0,0,65+,Man,NA,White or Caucasian,Married,NA,Retired,Dec-20-2021,"Sighting, Massachusetts",02474,35,NA,No,NA,No,NA,NA,50,NA,NA,NA,"Sighting, Massachusetts, USA",1,NA,NA,42.42,-71.16,59666,1775215
13294498368,"I agree, start questionnaire",Yes,Yes,No,25,NA,NA,NA,65+,Woman,NA,White or Caucasian,Married,NA,Self-employed,Jan-00-1900,"Taunton, Massachusetts",02420,NA,NA,No,NA,No,NA,80,35,200,NA,NA,"Taunton, Massachusetts, USA",1,NA,NA,42.46,-71.22,59617,1773601
13294500501,"I agree, start questionnaire",Yes,Yes,No,100,NA,100,225,45-54,Man,NA,I would rather not say,Married,NA,Employed - full time,Jan-15-2022,"Boothbay Harbor, Maine",02451,60,"Boothbay Harbor, Maine, USA",Yes,2,Yes,1,75,10,100,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.4,-71.26,10175,273811
13294506938,"I agree, start questionnaire",Yes,Yes,No,30,NA,20,NA,55-64,Woman,NA,White or Caucasian,Other (please specify),divorced,Employed - part time,Jan-00-1900,"Dighton, Massachusetts",02860,NA,NA,Yes,2,No,NA,14.25,50,0,NA,NA,"Dighton, Massachusetts, USA",1,NA,NA,41.88,-71.39,57983,1727291
13294529307,"I agree, start questionnaire",Yes,Yes,No,40,NA,0,0,55-64,Man,NA,White or Caucasian,Married,NA,Employed - full time,Dec-31-2021,4548,02474,30,NA,No,0,No,0,69,10,150,NA,NA,04548,1,43.82,-69.74,42.42,-71.16,9162,245564
13294531530,"I agree, start questionnaire",Yes,Yes,No,40,NA,60,0,65+,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Jan-22-2022,"Fort William Henry, Maine",O4021,60,NA,No,2,No,0,25,0,300,NA,NA,"Fort William Henry, Maine, USA",1,NA,NA,NA,NA,0,0
13294537599,"I agree, start questionnaire",Yes,Yes,No,200,NA,450,109,45-54,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Jan-22-2022,"Fort William Henry, Maine",01522,360,"Georgetown, Maine, USA",No,NA,Yes,2,34,2,200,120,NA,"Fort William Henry, Maine, USA",1,NA,NA,42.39,-71.87,60151,1751267
13294539306,"I agree, start questionnaire",Yes,Yes,No,0,NA,25,0,55-64,Woman,NA,White or Caucasian,Married,NA,Retired,Dec-21-2021,"Georgetown, Maine",01970,25,NA,Yes,2,No,0,NA,55,75,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,42.52,-70.91,16725,454851
13294556623,"I agree, start questionnaire",Yes,Yes,No,25,NA,0,0,65+,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-01-2022,"Five Islands, Maine",01950,60,NA,Yes,2,No,0,NA,28,50,NA,NA,"Five Islands, Maine, USA",1,43.8239716,-69.7111565,42.81,-70.87,7333,191621
13294569422,"I agree, start questionnaire",Yes,Yes,No,10,NA,10,NA,65+,Woman,NA,White or Caucasian,Married,NA,Employed - part time,Jan-00-1900,"Dighton Rock State Park, Dighton, Massachusetts",02748,NA,NA,No,NA,No,0,16,16,200,NA,NA,"Dighton Rock State Park, Dighton, Massachusetts, USA",1,NA,NA,41.56,-70.98,59924,1771024
13294585550,"I agree, start questionnaire",Yes,Yes,No,40,NA,15,0,65+,Woman,NA,White or Caucasian,Single,NA,Retired,Jan-00-1900,"Georgetown, Maine",01890,0,NA,Yes,2,No,0,NA,10,40,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,42.45,-71.15,17358,475057
13294589542,"I agree, start questionnaire",Yes,Yes,No,25,NA,40,0,65+,Man,NA,White or Caucasian,Other (please specify),cohabiting,Retired,Dec-31-2021,"Georgetown, Maine",01930,30,NA,Yes,2,No,0,0,42,60,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,42.63,-70.69,17363,473691
13294606008,"I agree, start questionnaire",Yes,Yes,No,200,NA,50,NA,25-34,Man,NA,White or Caucasian,Single,NA,Student,Jan-13-2022,"Boothbay Harbor, Maine",04468,45,NA,Yes,2,No,0,15,12,60,40 (first time viewed),400 (last time viewed),"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,45,-68.7,9834,258319
13294609124,"I agree, start questionnaire",Yes,Yes,No,42,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,Jan-01-2022,"Georgetown, Maine",05001,12,NA,Yes,2,No,NA,NA,23,NA,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,43.66,-72.38,20548,580654
13294611550,"I agree, start questionnaire",Yes,Yes,No,0,0,15,0,55-64,Man,NA,White or Caucasian,Married,NA,Employed - full time,Jan-15-2022,"Taunton, Massachusetts",02472,60,NA,Yes,2,No,0,50,50,100,50,NA,"Taunton, Massachusetts, USA",1,NA,NA,42.37,-71.18,59318,1763586
