"doi","journal","year","paper_number","article_id","source","ok"
"10.1111/2041-210X.13931","Methods in Ecology and Evolution","2022","1053","10_1111_2041_210x_13931","wiley_proxy","TRUE"
"10.1002/pan3.10535","People and Nature","2023","8088","10_1002_pan3_10535","wiley_proxy","TRUE"
"10.1111/1365-2664.14030","Journal of Applied Ecology","2021","309","10_1111_1365_2664_14030","wiley_proxy","TRUE"
"10.1002/2688-8319.12356","Ecological Solutions and Evidence","2024","6832","10_1002_2688_8319_12356","wiley_proxy","TRUE"
"10.1111/1365-2745.13286","Journal of Ecology","2019","201","10_1111_1365_2745_13286","wiley_proxy","TRUE"
"10.1111/2041-210X.14468","Methods in Ecology and Evolution","2024","1181","10_1111_2041_210x_14468","wiley_proxy","TRUE"
"10.1002/pan3.10121","People and Nature","2020","6709","10_1002_pan3_10121","wiley_proxy","TRUE"
"10.1111/2041-210X.13750","Methods in Ecology and Evolution","2021","4156","10_1111_2041_210x_13750","wiley_proxy","TRUE"
"10.1111/1365-2745.14058","Journal of Ecology","2022","1195","10_1111_1365_2745_14058","wiley_proxy","TRUE"
"10.1111/1365-2435.14684","Functional Ecology","2024","3890","10_1111_1365_2435_14684","wiley_proxy","TRUE"
"10.1111/1365-2664.14471","Journal of Applied Ecology","2023","758","10_1111_1365_2664_14471",NA,NA
"10.1111/1365-2664.13035","Journal of Applied Ecology","2017","2275","10_1111_1365_2664_13035","wiley_proxy","TRUE"
"10.1111/1365-2745.12755","Journal of Ecology","2017","2167","10_1111_1365_2745_12755","wiley_proxy","TRUE"
"10.1002/pan3.10307","People and Nature","2022","1713","10_1002_pan3_10307","wiley_proxy","TRUE"
"10.1111/1365-2435.13205","Functional Ecology","2018","1227","10_1111_1365_2435_13205","wiley_proxy","TRUE"
"10.1002/2688-8319.12386","Ecological Solutions and Evidence","2024","1063","10_1002_2688_8319_12386","wiley_proxy","TRUE"
"10.1111/2041-210X.13073","Methods in Ecology and Evolution","2018","7918","10_1111_2041_210x_13073","wiley_proxy","TRUE"
"10.1111/1365-2435.12991","Functional Ecology","2017","13","10_1111_1365_2435_12991","wiley_proxy","TRUE"
"10.1111/1365-2664.14270","Journal of Applied Ecology","2022","310","10_1111_1365_2664_14270","wiley_proxy","TRUE"
"10.1111/1365-2435.13058","Functional Ecology","2018","1014","10_1111_1365_2435_13058","wiley_proxy","TRUE"
"10.1111/1365-2656.13110","Journal of Animal Ecology","2019","3261","10_1111_1365_2656_13110","europepmc","TRUE"
"10.1111/1365-2664.13806","Journal of Applied Ecology","2021","2442","10_1111_1365_2664_13806","wiley_proxy","TRUE"
"10.1111/1365-2435.14733","Functional Ecology","2024","1043","10_1111_1365_2435_14733","wiley_proxy","TRUE"
"10.1002/pan3.10476","People and Nature","2023","6710","10_1002_pan3_10476","wiley_proxy","TRUE"
"10.1111/1365-2656.13663","Journal of Animal Ecology","2022","1445","10_1111_1365_2656_13663","wiley_proxy","TRUE"
"10.1111/1365-2745.13855","Journal of Ecology","2022","4157","10_1111_1365_2745_13855","wiley_proxy","TRUE"
"10.1111/1365-2656.13910","Journal of Animal Ecology","2023","1835","10_1111_1365_2656_13910","wiley_proxy","TRUE"
"10.1111/1365-2656.12744","Journal of Animal Ecology","2017","4203","10_1111_1365_2656_12744","wiley_proxy","TRUE"
"10.1111/1365-2435.12928","Functional Ecology","2017","2043","10_1111_1365_2435_12928","wiley_proxy","TRUE"
"10.1111/1365-2656.12726","Journal of Animal Ecology","2017","5341","10_1111_1365_2656_12726","wiley_proxy","TRUE"
"10.1111/1365-2745.13067","Journal of Ecology","2018","1003","10_1111_1365_2745_13067","wiley_proxy","TRUE"
"10.1111/1365-2745.14107","Journal of Ecology","2023","2443","10_1111_1365_2745_14107","wiley_proxy","TRUE"
"10.1111/2041-210X.13269","Methods in Ecology and Evolution","2019","6711","10_1111_2041_210x_13269","wiley_proxy","TRUE"
"10.1111/1365-2435.13054","Functional Ecology","2018","2276","10_1111_1365_2435_13054","wiley_proxy","TRUE"
"10.1111/1365-2435.13647","Functional Ecology","2020","311","10_1111_1365_2435_13647","wiley_proxy","TRUE"
"10.1111/1365-2745.13979","Journal of Ecology","2022","3891","10_1111_1365_2745_13979","wiley_proxy","TRUE"
"10.1111/1365-2435.13380","Functional Ecology","2019","202","10_1111_1365_2435_13380","wiley_proxy","TRUE"
"10.1002/2688-8319.12191","Ecological Solutions and Evidence","2022","1064","10_1002_2688_8319_12191","wiley_proxy","TRUE"
"10.1111/1365-2435.14517","Functional Ecology","2024","2325","10_1111_1365_2435_14517","wiley_proxy","TRUE"
"10.1111/1365-2664.13190","Journal of Applied Ecology","2018","1228","10_1111_1365_2664_13190","wiley_proxy","TRUE"
"10.1111/1365-2664.13728","Journal of Applied Ecology","2020","2","10_1111_1365_2664_13728","wiley_proxy","TRUE"
"10.1111/1365-2656.12912","Journal of Animal Ecology","2018","1404","10_1111_1365_2656_12912","wiley_proxy","TRUE"
"10.1111/1365-2656.14054","Journal of Animal Ecology","2024","1044","10_1111_1365_2656_14054","wiley_proxy","TRUE"
"10.1111/1365-2435.14226","Functional Ecology","2022","1446","10_1111_1365_2435_14226","wiley_proxy","TRUE"
"10.1111/1365-2664.14655","Journal of Applied Ecology","2024","2234","10_1111_1365_2664_14655","wiley_proxy","TRUE"
"10.1111/2041-210X.13574","Methods in Ecology and Evolution","2021","759","10_1111_2041_210x_13574","wiley_proxy","TRUE"
"10.1111/1365-2435.12836","Functional Ecology","2017","14","10_1111_1365_2435_12836","wiley_proxy","TRUE"
"10.1111/2041-210X.14297","Methods in Ecology and Evolution","2024","6833","10_1111_2041_210x_14297","wiley_proxy","TRUE"
"10.1111/1365-2664.14836","Journal of Applied Ecology","2024","7919","10_1111_1365_2664_14836","wiley_proxy","TRUE"
"10.1111/1365-2656.13514","Journal of Animal Ecology","2021","3892","10_1111_1365_2656_13514","wiley_proxy","TRUE"
"10.1111/1365-2745.12881","Journal of Ecology","2017","7344","10_1111_1365_2745_12881","wiley_proxy","TRUE"
"10.1111/1365-2656.13071","Journal of Animal Ecology","2019","1004","10_1111_1365_2656_13071","europepmc","TRUE"
"10.1111/2041-210X.13339","Methods in Ecology and Evolution","2019","1714","10_1111_2041_210x_13339","wiley_proxy","TRUE"
"10.1111/1365-2656.13782","Journal of Animal Ecology","2022","3262","10_1111_1365_2656_13782","wiley_proxy","TRUE"
"10.1111/1365-2745.13597","Journal of Ecology","2021","2004","10_1111_1365_2745_13597","wiley_proxy","TRUE"
"10.1111/1365-2435.12886","Functional Ecology","2017","2345","10_1111_1365_2435_12886","wiley_proxy","TRUE"
"10.1111/1365-2656.13304","Journal of Animal Ecology","2020","1196","10_1111_1365_2656_13304","europepmc","TRUE"
"10.1111/1365-2745.13733","Journal of Ecology","2021","4000","10_1111_1365_2745_13733","wiley_proxy","TRUE"
"10.1111/1365-2656.12837","Journal of Animal Ecology","2018","6712","10_1111_1365_2656_12837","wiley_proxy","TRUE"
"10.1111/1365-2745.12764","Journal of Ecology","2017","203","10_1111_1365_2745_12764","wiley_proxy","TRUE"
"10.1111/1365-2664.14169","Journal of Applied Ecology","2022","1403","10_1111_1365_2664_14169","wiley_proxy","TRUE"
"10.1111/1365-2745.13538","Journal of Ecology","2020","2750","10_1111_1365_2745_13538","wiley_proxy","TRUE"
"10.1111/1365-2664.13299","Journal of Applied Ecology","2018","43","10_1111_1365_2664_13299","wiley_proxy","TRUE"
"10.1111/1365-2664.14333","Journal of Applied Ecology","2022","2233","10_1111_1365_2664_14333","wiley_proxy","TRUE"
"10.1111/1365-2656.13077","Journal of Animal Ecology","2019","1229","10_1111_1365_2656_13077","wiley_proxy","TRUE"
"10.1002/2688-8319.12315","Ecological Solutions and Evidence","2024","1045","10_1002_2688_8319_12315","wiley_proxy","TRUE"
"10.1111/2041-210X.13920","Methods in Ecology and Evolution","2022","8099","10_1111_2041_210x_13920","wiley_proxy","TRUE"
"10.1111/1365-2435.14156","Functional Ecology","2022","6713","10_1111_1365_2435_14156","wiley_proxy","TRUE"
"10.1111/1365-2745.13135","Journal of Ecology","2019","2374","10_1111_1365_2745_13135","europepmc","TRUE"
"10.1111/1365-2435.14164","Functional Ecology","2022","1801","10_1111_1365_2435_14164","wiley_proxy","TRUE"
"10.1111/1365-2656.13534","Journal of Animal Ecology","2021","1447","10_1111_1365_2656_13534","wiley_proxy","TRUE"
"10.1111/1365-2664.13636","Journal of Applied Ecology","2020","180","10_1111_1365_2664_13636","wiley_proxy","TRUE"
"10.1111/1365-2656.13195","Journal of Animal Ecology","2020","107","10_1111_1365_2656_13195","wiley_proxy","TRUE"
"10.1111/1365-2664.14129","Journal of Applied Ecology","2022","3893","10_1111_1365_2664_14129","wiley_proxy","TRUE"
"10.1002/pan3.10386","People and Nature","2022","1702","10_1002_pan3_10386","wiley_proxy","TRUE"
"10.1002/2688-8319.12160","Ecological Solutions and Evidence","2022","7345","10_1002_2688_8319_12160","wiley_proxy","TRUE"
"10.1111/1365-2435.13818","Functional Ecology","2021","5342","10_1111_1365_2435_13818","wiley_proxy","TRUE"
"10.1111/1365-2435.14531","Functional Ecology","2024","2346","10_1111_1365_2435_14531","wiley_proxy","TRUE"
"10.1111/1365-2664.14665","Journal of Applied Ecology","2024","73","10_1111_1365_2664_14665","wiley_proxy","TRUE"
"10.1111/1365-2745.14230","Journal of Ecology","2023","1214","10_1111_1365_2745_14230","wiley_proxy","TRUE"
"10.1111/1365-2745.13620","Journal of Ecology","2021","1715","10_1111_1365_2745_13620","wiley_proxy","TRUE"
"10.1111/1365-2656.14201","Journal of Animal Ecology","2024","6568","10_1111_1365_2656_14201","wiley_proxy","TRUE"
"10.1111/1365-2664.14012","Journal of Applied Ecology","2021","784","10_1111_1365_2664_14012","wiley_proxy","TRUE"
"10.1111/1365-2664.14650","Journal of Applied Ecology","2024","6714","10_1111_1365_2664_14650","wiley_proxy","TRUE"
"10.1111/2041-210X.13567","Methods in Ecology and Evolution","2021","204","10_1111_2041_210x_13567","wiley_proxy","TRUE"
"10.1111/1365-2664.14020","Journal of Applied Ecology","2021","7127","10_1111_1365_2664_14020","wiley_proxy","TRUE"
"10.1111/1365-2435.13446","Functional Ecology","2019","2235","10_1111_1365_2435_13446",NA,NA
"10.1111/1365-2745.14221","Journal of Ecology","2023","2303","10_1111_1365_2745_14221","wiley_proxy","TRUE"
"10.1111/1365-2435.14296","Functional Ecology","2023","1197","10_1111_1365_2435_14296","wiley_proxy","TRUE"
"10.1111/1365-2664.13355","Journal of Applied Ecology","2019","1100","10_1111_1365_2664_13355","wiley_proxy","TRUE"
"10.1111/1365-2435.13906","Functional Ecology","2021","1230","10_1111_1365_2435_13906","wiley_proxy","TRUE"
"10.1002/pan3.10410","People and Nature","2022","62","10_1002_pan3_10410","wiley_proxy","TRUE"
"10.1111/1365-2664.13965","Journal of Applied Ecology","2021","3263","10_1111_1365_2664_13965","wiley_proxy","TRUE"
"10.1111/2041-210X.13114","Methods in Ecology and Evolution","2018","32","10_1111_2041_210x_13114","wiley_proxy","TRUE"
"10.1002/2688-8319.12208","Ecological Solutions and Evidence","2023","108","10_1002_2688_8319_12208","wiley_proxy","TRUE"
"10.1111/2041-210X.14219","Methods in Ecology and Evolution","2023","1279","10_1111_2041_210x_14219","wiley_proxy","TRUE"
"10.1111/1365-2435.13785","Functional Ecology","2021","1448","10_1111_1365_2435_13785","wiley_proxy","TRUE"
"10.1111/1365-2745.14315","Journal of Ecology","2024","699","10_1111_1365_2745_14315","wiley_proxy","TRUE"
"10.1111/1365-2745.13941","Journal of Ecology","2022","4001","10_1111_1365_2745_13941","wiley_proxy","TRUE"
"10.1111/1365-2745.13041","Journal of Ecology","2018","785","10_1111_1365_2745_13041","wiley_proxy","TRUE"
"10.1111/1365-2435.14712","Functional Ecology","2024","5364","10_1111_1365_2435_14712","wiley_proxy","TRUE"
"10.1111/1365-2656.12730","Journal of Animal Ecology","2017","240","10_1111_1365_2656_12730","wiley_proxy","TRUE"
"10.1111/1365-2656.13545","Journal of Animal Ecology","2021","4204","10_1111_1365_2656_13545","europepmc","TRUE"
"10.1111/1365-2656.13415","Journal of Animal Ecology","2021","6715","10_1111_1365_2656_13415","europepmc","TRUE"
"10.1111/1365-2435.12834","Functional Ecology","2017","2347","10_1111_1365_2435_12834","wiley_proxy","TRUE"
"10.1111/1365-2664.14743","Journal of Applied Ecology","2024","1368","10_1111_1365_2664_14743","wiley_proxy","TRUE"
"10.1111/1365-2745.12759","Journal of Ecology","2017","1405","10_1111_1365_2745_12759","wiley_proxy","TRUE"
"10.1111/1365-2745.13564","Journal of Ecology","2020","1182","10_1111_1365_2745_13564","wiley_proxy","TRUE"
"10.1111/1365-2435.13341","Functional Ecology","2019","1005","10_1111_1365_2435_13341","europepmc","TRUE"
"10.1111/1365-2664.14511","Journal of Applied Ecology","2023","41","10_1111_1365_2664_14511","wiley_proxy","TRUE"
"10.1111/2041-210X.14453","Methods in Ecology and Evolution","2024","1065","10_1111_2041_210x_14453","wiley_proxy","TRUE"
"10.1111/1365-2664.13580","Journal of Applied Ecology","2020","6684","10_1111_1365_2664_13580","wiley_proxy","TRUE"
"10.1111/1365-2664.13540","Journal of Applied Ecology","2020","33","10_1111_1365_2664_13540","wiley_proxy","TRUE"
"10.1111/1365-2656.13238","Journal of Animal Ecology","2020","3264","10_1111_1365_2656_13238","wiley_proxy","TRUE"
"10.1002/pan3.10655","People and Nature","2024","2348","10_1002_pan3_10655","wiley_proxy","TRUE"
"10.1111/1365-2664.14520","Journal of Applied Ecology","2023","2236","10_1111_1365_2664_14520","wiley_proxy","TRUE"
"10.1111/1365-2656.12762","Journal of Animal Ecology","2017","2304","10_1111_1365_2656_12762","wiley_proxy","TRUE"
"10.1111/1365-2745.13758","Journal of Ecology","2021","4002","10_1111_1365_2745_13758","wiley_proxy","TRUE"
"10.1111/1365-2664.12988","Journal of Applied Ecology","2017","1054","10_1111_1365_2664_12988","wiley_proxy","TRUE"
"10.1111/1365-2656.13496","Journal of Animal Ecology","2021","6716","10_1111_1365_2656_13496","wiley_proxy","TRUE"
"10.1111/1365-2664.13289","Journal of Applied Ecology","2018","241","10_1111_1365_2664_13289","wiley_proxy","TRUE"
"10.1111/1365-2745.14093","Journal of Ecology","2023","5343","10_1111_1365_2745_14093","wiley_proxy","TRUE"
"10.1002/2688-8319.12342","Ecological Solutions and Evidence","2024","4791","10_1002_2688_8319_12342","wiley_proxy","TRUE"
"10.1111/1365-2664.13322","Journal of Applied Ecology","2018","1183","10_1111_1365_2664_13322","wiley_proxy","TRUE"
"10.1111/1365-2435.14062","Functional Ecology","2022","40","10_1111_1365_2435_14062","wiley_proxy","TRUE"
"10.1111/1365-2435.14241","Functional Ecology","2022","181","10_1111_1365_2435_14241","wiley_proxy","TRUE"
"10.1111/2041-210X.13447","Methods in Ecology and Evolution","2020","83","10_1111_2041_210x_13447","wiley_proxy","TRUE"
"10.1111/1365-2745.13412","Journal of Ecology","2020","1406","10_1111_1365_2745_13412","wiley_proxy","TRUE"
"10.1111/1365-2656.13973","Journal of Animal Ecology","2023","3069","10_1111_1365_2656_13973","wiley_proxy","TRUE"
"10.1111/1365-2745.13416","Journal of Ecology","2023","1324","10_1111_1365_2745_13416","wiley_proxy","TRUE"
"10.1111/1365-2656.13656","Journal of Animal Ecology","2022","2277","10_1111_1365_2656_13656","wiley_proxy","TRUE"
"10.1111/1365-2745.14324","Journal of Ecology","2024","8089","10_1111_1365_2745_14324","wiley_proxy","TRUE"
"10.1111/1365-2435.13353","Functional Ecology","2019","109","10_1111_1365_2435_13353","wiley_proxy","TRUE"
"10.1111/2041-210X.13768","Methods in Ecology and Evolution","2021","8112","10_1111_2041_210x_13768","wiley_proxy","TRUE"
"10.1111/1365-2656.13544","Journal of Animal Ecology","2021","34","10_1111_1365_2656_13544","wiley_proxy","TRUE"
"10.1111/1365-2656.13449","Journal of Animal Ecology","2021","74","10_1111_1365_2656_13449","wiley_proxy","TRUE"
"10.1002/pan3.10686","People and Nature","2024","1006","10_1002_pan3_10686",NA,NA
"10.1111/1365-2745.13136","Journal of Ecology","2019","1046","10_1111_1365_2745_13136","wiley_proxy","TRUE"
"10.1111/1365-2664.14051","Journal of Applied Ecology","2021","2305","10_1111_1365_2664_14051","wiley_proxy","TRUE"
"10.1002/pan3.10053","People and Nature","2019","205","10_1002_pan3_10053","wiley_proxy","TRUE"
"10.1002/pan3.10223","People and Nature","2021","1716","10_1002_pan3_10223","wiley_proxy","TRUE"
"10.1111/2041-210X.13241","Methods in Ecology and Evolution","2019","786","10_1111_2041_210x_13241","wiley_proxy","TRUE"
"10.1111/1365-2656.13383","Journal of Animal Ecology","2020","144","10_1111_1365_2656_13383","wiley_proxy","TRUE"
"10.1111/1365-2435.14621","Functional Ecology","2024","986","10_1111_1365_2435_14621","wiley_proxy","TRUE"
"10.1111/1365-2435.13817","Functional Ecology","2021","3265","10_1111_1365_2435_13817","wiley_proxy","TRUE"
"10.1111/1365-2664.13038","Journal of Applied Ecology","2017","2349","10_1111_1365_2664_13038","wiley_proxy","TRUE"
"10.1111/1365-2664.14037","Journal of Applied Ecology","2021","2444","10_1111_1365_2664_14037","wiley_proxy","TRUE"
"10.1111/1365-2435.13658","Functional Ecology","2020","7129","10_1111_1365_2435_13658","wiley_proxy","TRUE"
"10.1111/1365-2664.14192","Journal of Applied Ecology","2022","182","10_1111_1365_2664_14192","wiley_proxy","TRUE"
"10.1111/1365-2745.14456","Journal of Ecology","2024","1325","10_1111_1365_2745_14456","wiley_proxy","TRUE"
"10.1111/1365-2664.14704","Journal of Applied Ecology","2024","3300","10_1111_1365_2664_14704","wiley_proxy","TRUE"
"10.1111/2041-210X.13540","Methods in Ecology and Evolution","2020","6717","10_1111_2041_210x_13540","wiley_proxy","TRUE"
"10.1111/1365-2664.13533","Journal of Applied Ecology","2019","4205","10_1111_1365_2664_13533","wiley_proxy","TRUE"
"10.1111/2041-210X.13553","Methods in Ecology and Evolution","2021","1280","10_1111_2041_210x_13553","wiley_proxy","TRUE"
"10.1111/1365-2435.14708","Functional Ecology","2024","1215","10_1111_1365_2435_14708","wiley_proxy","TRUE"
"10.1111/1365-2664.14483","Journal of Applied Ecology","2023","1703","10_1111_1365_2664_14483","wiley_proxy","TRUE"
"10.1111/1365-2435.14085","Functional Ecology","2022","3377","10_1111_1365_2435_14085","wiley_proxy","TRUE"
"10.1111/2041-210X.13437","Methods in Ecology and Evolution","2020","1066","10_1111_2041_210x_13437","wiley_proxy","TRUE"
"10.1111/1365-2435.13424","Functional Ecology","2019","1160","10_1111_1365_2435_13424","wiley_proxy","TRUE"
"10.1111/1365-2435.13471","Functional Ecology","2019","2083","10_1111_1365_2435_13471","wiley_proxy","TRUE"
"10.1111/1365-2745.13643","Journal of Ecology","2021","84","10_1111_1365_2745_13643","wiley_proxy","TRUE"
"10.1111/2041-210X.12811","Methods in Ecology and Evolution","2017","6761","10_1111_2041_210x_12811","wiley_proxy","TRUE"
"10.1111/2041-210X.12810","Methods in Ecology and Evolution","2017","2751","10_1111_2041_210x_12810","europepmc","TRUE"
"10.1002/pan3.10571","People and Nature","2024","75","10_1002_pan3_10571","wiley_proxy","TRUE"
"10.1111/1365-2435.14729","Functional Ecology","2024","1407","10_1111_1365_2435_14729","wiley_proxy","TRUE"
"10.1111/1365-2435.12871","Functional Ecology","2017","65","10_1111_1365_2435_12871","wiley_proxy","TRUE"
