Scientific_Name,Sample_Day,Sample_Month,Sample_Year,Data_Collector,Transect,Unit,Quadrat,quadrat_size_m,cover_method,cover_value,C1994,C2016,native2016,duration2016,physiognomy2016
Ambrosia psilostachya,5,8,2013,M.Jones,P08,W_Heinkel,Q01,1.0,presence_absence,0,,0,native,perennial,forb
Ambrosia psilostachya,5,8,2013,M.Jones,P08,W_Heinkel,Q04,1.0,presence_absence,0,,0,native,perennial,forb
Ambrosia psilostachya,5,8,2013,M.Jones,P08,W_Heinkel,Q02,1.0,presence_absence,0,,0,native,perennial,forb
Ambrosia psilostachya,5,8,2013,M.Jones,P08,W_Heinkel,Q10,1.0,presence_absence,0,,0,native,perennial,forb
Ambrosia psilostachya,5,8,2013,M.Jones,P08,W_Heinkel,Q03,1.0,presence_absence,0,,0,native,perennial,forb
Ambrosia psilostachya,5,8,2013,M.Jones,P08,W_Heinkel,Q14,1.0,presence_absence,0,,0,native,perennial,forb
Ambrosia psilostachya,5,8,2013,M.Jones,P08,W_Heinkel,Q05,1.0,presence_absence,0,,0,native,perennial,forb
Ambrosia psilostachya,5,8,2013,M.Jones,P08,W_Heinkel,Q15,1.0,presence_absence,0,,0,native,perennial,forb
Ambrosia psilostachya,5,8,2013,M.Jones,P08,W_Heinkel,Q12,1.0,presence_absence,0,,0,native,perennial,forb
Ambrosia psilostachya,5,8,2013,M.Jones,P08,W_Heinkel,Q11,1.0,presence_absence,0,,0,native,perennial,forb
Ambrosia psilostachya,5,8,2013,M.Jones,P08,W_Heinkel,Q08,1.0,presence_absence,0,,0,native,perennial,forb
Ambrosia psilostachya,5,8,2013,M.Jones,P08,W_Heinkel,Q09,1.0,presence_absence,0,,0,native,perennial,forb
Ambrosia psilostachya,5,8,2013,M.Jones,P08,W_Heinkel,Q07,1.0,presence_absence,0,,0,native,perennial,forb
Ambrosia psilostachya,5,8,2013,M.Jones,P08,W_Heinkel,Q06,1.0,presence_absence,0,,0,native,perennial,forb
Ambrosia psilostachya,5,8,2013,M.Jones,P08,W_Heinkel,Q13,1.0,presence_absence,0,,0,native,perennial,forb
Ambrosia trifida,5,8,2013,M.Jones,P08,W_Heinkel,Q06,1.0,presence_absence,0,0,0,native,annual,forb
Ambrosia trifida,5,8,2013,M.Jones,P08,W_Heinkel,Q08,1.0,presence_absence,0,0,0,native,annual,forb
Ambrosia trifida,5,8,2013,M.Jones,P08,W_Heinkel,Q13,1.0,presence_absence,0,0,0,native,annual,forb
Ambrosia trifida,5,8,2013,M.Jones,P08,W_Heinkel,Q10,1.0,presence_absence,0,0,0,native,annual,forb
Ambrosia trifida,5,8,2013,M.Jones,P08,W_Heinkel,Q04,1.0,presence_absence,0,0,0,native,annual,forb
Ambrosia trifida,5,8,2013,M.Jones,P08,W_Heinkel,Q12,1.0,presence_absence,0,0,0,native,annual,forb
Ambrosia trifida,5,8,2013,M.Jones,P08,W_Heinkel,Q03,1.0,presence_absence,0,0,0,native,annual,forb
Ambrosia trifida,5,8,2013,M.Jones,P08,W_Heinkel,Q14,1.0,presence_absence,0,0,0,native,annual,forb
Ambrosia trifida,5,8,2013,M.Jones,P08,W_Heinkel,Q05,1.0,presence_absence,0,0,0,native,annual,forb
Ambrosia trifida,5,8,2013,M.Jones,P08,W_Heinkel,Q02,1.0,presence_absence,0,0,0,native,annual,forb
Ambrosia trifida,5,8,2013,M.Jones,P08,W_Heinkel,Q09,1.0,presence_absence,0,0,0,native,annual,forb
Ambrosia trifida,5,8,2013,M.Jones,P08,W_Heinkel,Q11,1.0,presence_absence,0,0,0,native,annual,forb
Ambrosia trifida,5,8,2013,M.Jones,P08,W_Heinkel,Q07,1.0,presence_absence,0,0,0,native,annual,forb
Ambrosia trifida,5,8,2013,M.Jones,P08,W_Heinkel,Q15,1.0,presence_absence,0,0,0,native,annual,forb
Ambrosia trifida,5,8,2013,M.Jones,P08,W_Heinkel,Q01,1.0,presence_absence,0,0,0,native,annual,forb
Amorpha canescens,5,8,2013,M.Jones,P08,W_Heinkel,Q01,1.0,presence_absence,0,9,10,native,perennial,shrub
Amorpha canescens,5,8,2013,M.Jones,P08,W_Heinkel,Q14,1.0,presence_absence,0,9,10,native,perennial,shrub
Amorpha canescens,5,8,2013,M.Jones,P08,W_Heinkel,Q07,1.0,presence_absence,0,9,10,native,perennial,shrub
Amorpha canescens,5,8,2013,M.Jones,P08,W_Heinkel,Q13,1.0,presence_absence,0,9,10,native,perennial,shrub
Amorpha canescens,5,8,2013,M.Jones,P08,W_Heinkel,Q12,1.0,presence_absence,0,9,10,native,perennial,shrub
Amorpha canescens,5,8,2013,M.Jones,P08,W_Heinkel,Q10,1.0,presence_absence,0,9,10,native,perennial,shrub
Amorpha canescens,5,8,2013,M.Jones,P08,W_Heinkel,Q08,1.0,presence_absence,0,9,10,native,perennial,shrub
Amorpha canescens,5,8,2013,M.Jones,P08,W_Heinkel,Q05,1.0,presence_absence,0,9,10,native,perennial,shrub
Amorpha canescens,5,8,2013,M.Jones,P08,W_Heinkel,Q02,1.0,presence_absence,0,9,10,native,perennial,shrub
Amorpha canescens,5,8,2013,M.Jones,P08,W_Heinkel,Q06,1.0,presence_absence,0,9,10,native,perennial,shrub
Amorpha canescens,5,8,2013,M.Jones,P08,W_Heinkel,Q03,1.0,presence_absence,0,9,10,native,perennial,shrub
Amorpha canescens,5,8,2013,M.Jones,P08,W_Heinkel,Q09,1.0,presence_absence,0,9,10,native,perennial,shrub
Amorpha canescens,5,8,2013,M.Jones,P08,W_Heinkel,Q15,1.0,presence_absence,0,9,10,native,perennial,shrub
Amorpha canescens,5,8,2013,M.Jones,P08,W_Heinkel,Q04,1.0,presence_absence,0,9,10,native,perennial,shrub
Amorpha canescens,5,8,2013,M.Jones,P08,W_Heinkel,Q11,1.0,presence_absence,0,9,10,native,perennial,shrub
Andropogon gerardii,5,8,2013,M.Jones,P08,W_Heinkel,Q12,1.0,presence_absence,0,5,5,native,perennial,grass
Andropogon gerardii,5,8,2013,M.Jones,P08,W_Heinkel,Q12,1.0,presence_absence,0,5,5,native,perennial,grass
Andropogon gerardii,5,8,2013,M.Jones,P08,W_Heinkel,Q06,1.0,presence_absence,0,5,5,native,perennial,grass
Andropogon gerardii,5,8,2013,M.Jones,P08,W_Heinkel,Q07,1.0,presence_absence,0,5,5,native,perennial,grass
Andropogon gerardii,5,8,2013,M.Jones,P08,W_Heinkel,Q04,1.0,presence_absence,0,5,5,native,perennial,grass
Andropogon gerardii,5,8,2013,M.Jones,P08,W_Heinkel,Q14,1.0,presence_absence,0,5,5,native,perennial,grass
Andropogon gerardii,5,8,2013,M.Jones,P08,W_Heinkel,Q01,1.0,presence_absence,0,5,5,native,perennial,grass
Andropogon gerardii,5,8,2013,M.Jones,P08,W_Heinkel,Q03,1.0,presence_absence,0,5,5,native,perennial,grass
Andropogon gerardii,5,8,2013,M.Jones,P08,W_Heinkel,Q15,1.0,presence_absence,0,5,5,native,perennial,grass
Andropogon gerardii,5,8,2013,M.Jones,P08,W_Heinkel,Q07,1.0,presence_absence,0,5,5,native,perennial,grass
Andropogon gerardii,5,8,2013,M.Jones,P08,W_Heinkel,Q01,1.0,presence_absence,0,5,5,native,perennial,grass
Andropogon gerardii,5,8,2013,M.Jones,P08,W_Heinkel,Q05,1.0,presence_absence,0,5,5,native,perennial,grass
Andropogon gerardii,5,8,2013,M.Jones,P08,W_Heinkel,Q11,1.0,presence_absence,0,5,5,native,perennial,grass
Andropogon gerardii,5,8,2013,M.Jones,P08,W_Heinkel,Q04,1.0,presence_absence,0,5,5,native,perennial,grass
Andropogon gerardii,5,8,2013,M.Jones,P08,W_Heinkel,Q08,1.0,presence_absence,0,5,5,native,perennial,grass
Andropogon gerardii,5,8,2013,M.Jones,P08,W_Heinkel,Q15,1.0,presence_absence,0,5,5,native,perennial,grass
Andropogon gerardii,5,8,2013,M.Jones,P08,W_Heinkel,Q13,1.0,presence_absence,0,5,5,native,perennial,grass
Andropogon gerardii,5,8,2013,M.Jones,P08,W_Heinkel,Q03,1.0,presence_absence,0,5,5,native,perennial,grass
Andropogon gerardii,5,8,2013,M.Jones,P08,W_Heinkel,Q13,1.0,presence_absence,0,5,5,native,perennial,grass
Andropogon gerardii,5,8,2013,M.Jones,P08,W_Heinkel,Q10,1.0,presence_absence,0,5,5,native,perennial,grass
Andropogon gerardii,5,8,2013,M.Jones,P08,W_Heinkel,Q02,1.0,presence_absence,0,5,5,native,perennial,grass
Andropogon gerardii,5,8,2013,M.Jones,P08,W_Heinkel,Q05,1.0,presence_absence,0,5,5,native,perennial,grass
Andropogon gerardii,5,8,2013,M.Jones,P08,W_Heinkel,Q02,1.0,presence_absence,0,5,5,native,perennial,grass
Andropogon gerardii,5,8,2013,M.Jones,P08,W_Heinkel,Q14,1.0,presence_absence,0,5,5,native,perennial,grass
Andropogon gerardii,5,8,2013,M.Jones,P08,W_Heinkel,Q06,1.0,presence_absence,0,5,5,native,perennial,grass
Andropogon gerardii,5,8,2013,M.Jones,P08,W_Heinkel,Q09,1.0,presence_absence,0,5,5,native,perennial,grass
Andropogon gerardii,5,8,2013,M.Jones,P08,W_Heinkel,Q10,1.0,presence_absence,0,5,5,native,perennial,grass
Andropogon gerardii,5,8,2013,M.Jones,P08,W_Heinkel,Q11,1.0,presence_absence,0,5,5,native,perennial,grass
Andropogon gerardii,5,8,2013,M.Jones,P08,W_Heinkel,Q08,1.0,presence_absence,0,5,5,native,perennial,grass
Andropogon gerardii,5,8,2013,M.Jones,P08,W_Heinkel,Q09,1.0,presence_absence,0,5,5,native,perennial,grass
Anemone canadensis,5,8,2013,M.Jones,P08,W_Heinkel,Q08,1.0,presence_absence,0,4,4,native,perennial,forb
Anemone canadensis,5,8,2013,M.Jones,P08,W_Heinkel,Q04,1.0,presence_absence,0,4,4,native,perennial,forb
Anemone canadensis,5,8,2013,M.Jones,P08,W_Heinkel,Q03,1.0,presence_absence,0,4,4,native,perennial,forb
Anemone canadensis,5,8,2013,M.Jones,P08,W_Heinkel,Q14,1.0,presence_absence,0,4,4,native,perennial,forb
Anemone canadensis,5,8,2013,M.Jones,P08,W_Heinkel,Q12,1.0,presence_absence,0,4,4,native,perennial,forb
Anemone canadensis,5,8,2013,M.Jones,P08,W_Heinkel,Q10,1.0,presence_absence,0,4,4,native,perennial,forb
Anemone canadensis,5,8,2013,M.Jones,P08,W_Heinkel,Q02,1.0,presence_absence,0,4,4,native,perennial,forb
Anemone canadensis,5,8,2013,M.Jones,P08,W_Heinkel,Q13,1.0,presence_absence,0,4,4,native,perennial,forb
Anemone canadensis,5,8,2013,M.Jones,P08,W_Heinkel,Q01,1.0,presence_absence,0,4,4,native,perennial,forb
Anemone canadensis,5,8,2013,M.Jones,P08,W_Heinkel,Q07,1.0,presence_absence,0,4,4,native,perennial,forb
Anemone canadensis,5,8,2013,M.Jones,P08,W_Heinkel,Q11,1.0,presence_absence,0,4,4,native,perennial,forb
Anemone canadensis,5,8,2013,M.Jones,P08,W_Heinkel,Q15,1.0,presence_absence,0,4,4,native,perennial,forb
Anemone canadensis,5,8,2013,M.Jones,P08,W_Heinkel,Q05,1.0,presence_absence,0,4,4,native,perennial,forb
Anemone canadensis,5,8,2013,M.Jones,P08,W_Heinkel,Q09,1.0,presence_absence,0,4,4,native,perennial,forb
Anemone canadensis,5,8,2013,M.Jones,P08,W_Heinkel,Q06,1.0,presence_absence,0,4,4,native,perennial,forb
Anemone cylindrica,5,8,2013,M.Jones,P08,W_Heinkel,Q13,1.0,presence_absence,0,6,8,native,perennial,forb
Anemone cylindrica,5,8,2013,M.Jones,P08,W_Heinkel,Q06,1.0,presence_absence,0,6,8,native,perennial,forb
Anemone cylindrica,5,8,2013,M.Jones,P08,W_Heinkel,Q04,1.0,presence_absence,0,6,8,native,perennial,forb
Anemone cylindrica,5,8,2013,M.Jones,P08,W_Heinkel,Q08,1.0,presence_absence,0,6,8,native,perennial,forb
Anemone cylindrica,5,8,2013,M.Jones,P08,W_Heinkel,Q05,1.0,presence_absence,0,6,8,native,perennial,forb
Anemone cylindrica,5,8,2013,M.Jones,P08,W_Heinkel,Q01,1.0,presence_absence,0,6,8,native,perennial,forb
Anemone cylindrica,5,8,2013,M.Jones,P08,W_Heinkel,Q10,1.0,presence_absence,0,6,8,native,perennial,forb
Anemone cylindrica,5,8,2013,M.Jones,P08,W_Heinkel,Q09,1.0,presence_absence,0,6,8,native,perennial,forb
Anemone cylindrica,5,8,2013,M.Jones,P08,W_Heinkel,Q12,1.0,presence_absence,0,6,8,native,perennial,forb
Anemone cylindrica,5,8,2013,M.Jones,P08,W_Heinkel,Q07,1.0,presence_absence,0,6,8,native,perennial,forb
Anemone cylindrica,5,8,2013,M.Jones,P08,W_Heinkel,Q14,1.0,presence_absence,0,6,8,native,perennial,forb
Anemone cylindrica,5,8,2013,M.Jones,P08,W_Heinkel,Q11,1.0,presence_absence,0,6,8,native,perennial,forb
Anemone cylindrica,5,8,2013,M.Jones,P08,W_Heinkel,Q02,1.0,presence_absence,0,6,8,native,perennial,forb
Anemone cylindrica,5,8,2013,M.Jones,P08,W_Heinkel,Q03,1.0,presence_absence,0,6,8,native,perennial,forb
Anemone cylindrica,5,8,2013,M.Jones,P08,W_Heinkel,Q15,1.0,presence_absence,0,6,8,native,perennial,forb
Anemone virginiana,5,8,2013,M.Jones,P08,W_Heinkel,Q13,1.0,presence_absence,0,5,5,native,perennial,forb
Anemone virginiana,5,8,2013,M.Jones,P08,W_Heinkel,Q09,1.0,presence_absence,0,5,5,native,perennial,forb
Anemone virginiana,5,8,2013,M.Jones,P08,W_Heinkel,Q11,1.0,presence_absence,0,5,5,native,perennial,forb
Anemone virginiana,5,8,2013,M.Jones,P08,W_Heinkel,Q12,1.0,presence_absence,0,5,5,native,perennial,forb
Anemone virginiana,5,8,2013,M.Jones,P08,W_Heinkel,Q14,1.0,presence_absence,0,5,5,native,perennial,forb
Anemone virginiana,5,8,2013,M.Jones,P08,W_Heinkel,Q01,1.0,presence_absence,0,5,5,native,perennial,forb
Anemone virginiana,5,8,2013,M.Jones,P08,W_Heinkel,Q07,1.0,presence_absence,0,5,5,native,perennial,forb
Anemone virginiana,5,8,2013,M.Jones,P08,W_Heinkel,Q05,1.0,presence_absence,0,5,5,native,perennial,forb
Anemone virginiana,5,8,2013,M.Jones,P08,W_Heinkel,Q08,1.0,presence_absence,0,5,5,native,perennial,forb
Anemone virginiana,5,8,2013,M.Jones,P08,W_Heinkel,Q03,1.0,presence_absence,0,5,5,native,perennial,forb
Anemone virginiana,5,8,2013,M.Jones,P08,W_Heinkel,Q10,1.0,presence_absence,0,5,5,native,perennial,forb
Anemone virginiana,5,8,2013,M.Jones,P08,W_Heinkel,Q06,1.0,presence_absence,0,5,5,native,perennial,forb
Anemone virginiana,5,8,2013,M.Jones,P08,W_Heinkel,Q15,1.0,presence_absence,0,5,5,native,perennial,forb
Anemone virginiana,5,8,2013,M.Jones,P08,W_Heinkel,Q02,1.0,presence_absence,0,5,5,native,perennial,forb
Anemone virginiana,5,8,2013,M.Jones,P08,W_Heinkel,Q04,1.0,presence_absence,0,5,5,native,perennial,forb
Antennaria neglecta,5,8,2013,M.Jones,P08,W_Heinkel,Q15,1.0,presence_absence,0,4,3,native,perennial,forb
Antennaria neglecta,5,8,2013,M.Jones,P08,W_Heinkel,Q03,1.0,presence_absence,0,4,3,native,perennial,forb
Antennaria neglecta,5,8,2013,M.Jones,P08,W_Heinkel,Q01,1.0,presence_absence,0,4,3,native,perennial,forb
Antennaria neglecta,5,8,2013,M.Jones,P08,W_Heinkel,Q12,1.0,presence_absence,0,4,3,native,perennial,forb
Antennaria neglecta,5,8,2013,M.Jones,P08,W_Heinkel,Q10,1.0,presence_absence,0,4,3,native,perennial,forb
Antennaria neglecta,5,8,2013,M.Jones,P08,W_Heinkel,Q09,1.0,presence_absence,0,4,3,native,perennial,forb
Antennaria neglecta,5,8,2013,M.Jones,P08,W_Heinkel,Q02,1.0,presence_absence,0,4,3,native,perennial,forb
Antennaria neglecta,5,8,2013,M.Jones,P08,W_Heinkel,Q03,1.0,presence_absence,0,4,3,native,perennial,forb
Antennaria neglecta,5,8,2013,M.Jones,P08,W_Heinkel,Q06,1.0,presence_absence,0,4,3,native,perennial,forb
Antennaria neglecta,5,8,2013,M.Jones,P08,W_Heinkel,Q04,1.0,presence_absence,0,4,3,native,perennial,forb
Antennaria neglecta,5,8,2013,M.Jones,P08,W_Heinkel,Q11,1.0,presence_absence,0,4,3,native,perennial,forb
Antennaria neglecta,5,8,2013,M.Jones,P08,W_Heinkel,Q13,1.0,presence_absence,0,4,3,native,perennial,forb
Antennaria neglecta,5,8,2013,M.Jones,P08,W_Heinkel,Q11,1.0,presence_absence,0,4,3,native,perennial,forb
Antennaria neglecta,5,8,2013,M.Jones,P08,W_Heinkel,Q13,1.0,presence_absence,0,4,3,native,perennial,forb
Antennaria neglecta,5,8,2013,M.Jones,P08,W_Heinkel,Q07,1.0,presence_absence,0,4,3,native,perennial,forb
Antennaria neglecta,5,8,2013,M.Jones,P08,W_Heinkel,Q06,1.0,presence_absence,0,4,3,native,perennial,forb
Antennaria neglecta,5,8,2013,M.Jones,P08,W_Heinkel,Q01,1.0,presence_absence,0,4,3,native,perennial,forb
Antennaria neglecta,5,8,2013,M.Jones,P08,W_Heinkel,Q08,1.0,presence_absence,0,4,3,native,perennial,forb
Antennaria neglecta,5,8,2013,M.Jones,P08,W_Heinkel,Q02,1.0,presence_absence,0,4,3,native,perennial,forb
Antennaria neglecta,5,8,2013,M.Jones,P08,W_Heinkel,Q14,1.0,presence_absence,0,4,3,native,perennial,forb
Antennaria neglecta,5,8,2013,M.Jones,P08,W_Heinkel,Q14,1.0,presence_absence,0,4,3,native,perennial,forb
Antennaria neglecta,5,8,2013,M.Jones,P08,W_Heinkel,Q15,1.0,presence_absence,0,4,3,native,perennial,forb
Antennaria neglecta,5,8,2013,M.Jones,P08,W_Heinkel,Q10,1.0,presence_absence,0,4,3,native,perennial,forb
Antennaria neglecta,5,8,2013,M.Jones,P08,W_Heinkel,Q12,1.0,presence_absence,0,4,3,native,perennial,forb
Antennaria neglecta,5,8,2013,M.Jones,P08,W_Heinkel,Q04,1.0,presence_absence,0,4,3,native,perennial,forb
Antennaria neglecta,5,8,2013,M.Jones,P08,W_Heinkel,Q07,1.0,presence_absence,0,4,3,native,perennial,forb
Antennaria neglecta,5,8,2013,M.Jones,P08,W_Heinkel,Q08,1.0,presence_absence,0,4,3,native,perennial,forb
Antennaria neglecta,5,8,2013,M.Jones,P08,W_Heinkel,Q09,1.0,presence_absence,0,4,3,native,perennial,forb
Antennaria neglecta,5,8,2013,M.Jones,P08,W_Heinkel,Q05,1.0,presence_absence,0,4,3,native,perennial,forb
Antennaria neglecta,5,8,2013,M.Jones,P08,W_Heinkel,Q05,1.0,presence_absence,0,4,3,native,perennial,forb
Antennaria plantaginifolia,5,8,2013,M.Jones,P08,W_Heinkel,Q10,1.0,presence_absence,0,3,4,native,perennial,forb
Antennaria plantaginifolia,5,8,2013,M.Jones,P08,W_Heinkel,Q01,1.0,presence_absence,0,3,4,native,perennial,forb
Antennaria plantaginifolia,5,8,2013,M.Jones,P08,W_Heinkel,Q14,1.0,presence_absence,0,3,4,native,perennial,forb
Antennaria plantaginifolia,5,8,2013,M.Jones,P08,W_Heinkel,Q15,1.0,presence_absence,0,3,4,native,perennial,forb
Antennaria plantaginifolia,5,8,2013,M.Jones,P08,W_Heinkel,Q08,1.0,presence_absence,0,3,4,native,perennial,forb
Antennaria plantaginifolia,5,8,2013,M.Jones,P08,W_Heinkel,Q08,1.0,presence_absence,0,3,4,native,perennial,forb
Antennaria plantaginifolia,5,8,2013,M.Jones,P08,W_Heinkel,Q04,1.0,presence_absence,0,3,4,native,perennial,forb
Antennaria plantaginifolia,5,8,2013,M.Jones,P08,W_Heinkel,Q13,1.0,presence_absence,0,3,4,native,perennial,forb
Antennaria plantaginifolia,5,8,2013,M.Jones,P08,W_Heinkel,Q04,1.0,presence_absence,0,3,4,native,perennial,forb
Antennaria plantaginifolia,5,8,2013,M.Jones,P08,W_Heinkel,Q06,1.0,presence_absence,0,3,4,native,perennial,forb
Antennaria plantaginifolia,5,8,2013,M.Jones,P08,W_Heinkel,Q10,1.0,presence_absence,0,3,4,native,perennial,forb
Antennaria plantaginifolia,5,8,2013,M.Jones,P08,W_Heinkel,Q15,1.0,presence_absence,0,3,4,native,perennial,forb
Antennaria plantaginifolia,5,8,2013,M.Jones,P08,W_Heinkel,Q02,1.0,presence_absence,0,3,4,native,perennial,forb
Antennaria plantaginifolia,5,8,2013,M.Jones,P08,W_Heinkel,Q03,1.0,presence_absence,0,3,4,native,perennial,forb
Antennaria plantaginifolia,5,8,2013,M.Jones,P08,W_Heinkel,Q14,1.0,presence_absence,0,3,4,native,perennial,forb
Antennaria plantaginifolia,5,8,2013,M.Jones,P08,W_Heinkel,Q05,1.0,presence_absence,0,3,4,native,perennial,forb
Antennaria plantaginifolia,5,8,2013,M.Jones,P08,W_Heinkel,Q06,1.0,presence_absence,0,3,4,native,perennial,forb
Antennaria plantaginifolia,5,8,2013,M.Jones,P08,W_Heinkel,Q12,1.0,presence_absence,0,3,4,native,perennial,forb
Antennaria plantaginifolia,5,8,2013,M.Jones,P08,W_Heinkel,Q11,1.0,presence_absence,0,3,4,native,perennial,forb
Antennaria plantaginifolia,5,8,2013,M.Jones,P08,W_Heinkel,Q12,1.0,presence_absence,0,3,4,native,perennial,forb
Antennaria plantaginifolia,5,8,2013,M.Jones,P08,W_Heinkel,Q11,1.0,presence_absence,0,3,4,native,perennial,forb
Antennaria plantaginifolia,5,8,2013,M.Jones,P08,W_Heinkel,Q13,1.0,presence_absence,0,3,4,native,perennial,forb
Antennaria plantaginifolia,5,8,2013,M.Jones,P08,W_Heinkel,Q03,1.0,presence_absence,0,3,4,native,perennial,forb
Antennaria plantaginifolia,5,8,2013,M.Jones,P08,W_Heinkel,Q09,1.0,presence_absence,0,3,4,native,perennial,forb
Antennaria plantaginifolia,5,8,2013,M.Jones,P08,W_Heinkel,Q07,1.0,presence_absence,0,3,4,native,perennial,forb
Antennaria plantaginifolia,5,8,2013,M.Jones,P08,W_Heinkel,Q01,1.0,presence_absence,0,3,4,native,perennial,forb
Antennaria plantaginifolia,5,8,2013,M.Jones,P08,W_Heinkel,Q05,1.0,presence_absence,0,3,4,native,perennial,forb
Antennaria plantaginifolia,5,8,2013,M.Jones,P08,W_Heinkel,Q09,1.0,presence_absence,0,3,4,native,perennial,forb
Antennaria plantaginifolia,5,8,2013,M.Jones,P08,W_Heinkel,Q07,1.0,presence_absence,0,3,4,native,perennial,forb
Antennaria plantaginifolia,5,8,2013,M.Jones,P08,W_Heinkel,Q02,1.0,presence_absence,0,3,4,native,perennial,forb
Antenoron virginianum,5,8,2013,M.Jones,P08,W_Heinkel,Q12,1.0,presence_absence,0,2,4,native,perennial,forb
Antenoron virginianum,5,8,2013,M.Jones,P08,W_Heinkel,Q10,1.0,presence_absence,1,,4,native,perennial,forb
Antenoron virginianum,5,8,2013,M.Jones,P08,W_Heinkel,Q13,1.0,presence_absence,0,,4,native,perennial,forb
Antenoron virginianum,5,8,2013,M.Jones,P08,W_Heinkel,Q14,1.0,presence_absence,0,2,4,native,perennial,forb
Antenoron virginianum,5,8,2013,M.Jones,P08,W_Heinkel,Q06,1.0,presence_absence,0,2,4,native,perennial,forb
Antenoron virginianum,5,8,1996,"G.Wilhelm,L.Masters",P08,W_Heinkel,Q09,1.0,daubenmire,1,,4,native,perennial,forb
Antenoron virginianum,5,8,2013,M.Jones,P08,W_Heinkel,Q05,1.0,presence_absence,1,,4,native,perennial,forb
Antenoron virginianum,5,8,2013,M.Jones,P08,W_Heinkel,Q01,1.0,presence_absence,0,2,4,native,perennial,forb
Antenoron virginianum,5,8,2003,"M.Jones,B.Kleiman",P08,W_Heinkel,Q06,1.0,presence_absence,1,,4,native,perennial,forb
Antenoron virginianum,5,8,2013,M.Jones,P08,W_Heinkel,Q10,1.0,presence_absence,0,2,4,native,perennial,forb
Antenoron virginianum,5,8,2013,M.Jones,P08,W_Heinkel,Q09,1.0,presence_absence,1,,4,native,perennial,forb
Antenoron virginianum,5,8,2013,M.Jones,P08,W_Heinkel,Q03,1.0,presence_absence,0,2,4,native,perennial,forb
Antenoron virginianum,5,8,2003,"M.Jones,B.Kleiman",P08,W_Heinkel,Q09,1.0,presence_absence,1,,4,native,perennial,forb
Antenoron virginianum,5,8,2003,"M.Jones,B.Kleiman",P08,W_Heinkel,Q03,1.0,presence_absence,1,,4,native,perennial,forb
Antenoron virginianum,5,8,2013,M.Jones,P08,W_Heinkel,Q01,1.0,presence_absence,1,,4,native,perennial,forb
Antenoron virginianum,5,8,1996,"G.Wilhelm,L.Masters",P08,W_Heinkel,Q13,1.0,daubenmire,1,,4,native,perennial,forb
Antenoron virginianum,5,8,2013,M.Jones,P08,W_Heinkel,Q05,1.0,presence_absence,0,2,4,native,perennial,forb
Antenoron virginianum,5,8,2013,M.Jones,P08,W_Heinkel,Q07,1.0,presence_absence,0,2,4,native,perennial,forb
Antenoron virginianum,5,8,2003,"M.Jones,B.Kleiman",P08,W_Heinkel,Q11,1.0,presence_absence,1,,4,native,perennial,forb
Antenoron virginianum,5,8,2013,M.Jones,P08,W_Heinkel,Q14,1.0,presence_absence,1,,4,native,perennial,forb
Antenoron virginianum,5,8,2003,"M.Jones,B.Kleiman",P08,W_Heinkel,Q13,1.0,presence_absence,1,,4,native,perennial,forb
Antenoron virginianum,5,8,2013,M.Jones,P08,W_Heinkel,Q15,1.0,presence_absence,1,,4,native,perennial,forb
Antenoron virginianum,5,8,2003,"M.Jones,B.Kleiman",P08,W_Heinkel,Q07,1.0,presence_absence,1,,4,native,perennial,forb
Antenoron virginianum,5,8,2013,M.Jones,P08,W_Heinkel,Q13,1.0,presence_absence,0,2,4,native,perennial,forb
Antenoron virginianum,5,8,2013,M.Jones,P08,W_Heinkel,Q02,1.0,presence_absence,1,,4,native,perennial,forb
Antenoron virginianum,5,8,2013,M.Jones,P08,W_Heinkel,Q07,1.0,presence_absence,1,,4,native,perennial,forb
Antenoron virginianum,5,8,2013,M.Jones,P08,W_Heinkel,Q08,1.0,presence_absence,0,2,4,native,perennial,forb
Antenoron virginianum,5,8,2013,M.Jones,P08,W_Heinkel,Q08,1.0,presence_absence,1,,4,native,perennial,forb
Antenoron virginianum,5,8,2003,"M.Jones,B.Kleiman",P08,W_Heinkel,Q04,1.0,presence_absence,1,,4,native,perennial,forb
Antenoron virginianum,5,8,2013,M.Jones,P08,W_Heinkel,Q11,1.0,presence_absence,1,,4,native,perennial,forb
Antenoron virginianum,5,8,2003,"M.Jones,B.Kleiman",P08,W_Heinkel,Q02,1.0,presence_absence,1,,4,native,perennial,forb
Antenoron virginianum,5,8,2003,"M.Jones,B.Kleiman",P08,W_Heinkel,Q08,1.0,presence_absence,1,,4,native,perennial,forb
