"","respond_id","consent","age18","attempt_us","attempt_ca","gas_cost_new","airfare_cost_new","meal_cost_new","lodging_cost_new","age","gender","gender_other","race","marital_status","marital_status_other","employment_status","date_text","location_attempt","home_zip","minutes_observed","accomodation_location","carpool","carpool_count","overnight","overnight_count","hourly_wage","years_birding","how_many_other_birders_1","how_many_other_birders_2","how_many_other_birders_3","location_attempt_sep","respond_id_count","attempt_lat","attempt_lng","home_lat","home_lng","travel_time_sec","travel_dist_meter","ebird","twitter","donation5","donation25","donation50","donation75","donation100","donation200","highest_education","automobile_operating_cost","opp_cost_time","total_travel_cost","total_travel_cost_time"
"57",13289744283,"I agree, start questionnaire","Yes","Yes","No",20,0,10,0,"45-54","Woman",NA,"White or Caucasian","Married",NA,"Employed - part time","Dec-20-2021","Dighton, Massachusetts","02360",360,NA,"No",0,"No",0,"21",29,250,NA,NA,"Dighton, Massachusetts, USA",1,NA,NA,41.9,-70.6,61551,1820700,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Master's degree or equivalent",14.41312329366,281.420589961667,44.41312329366,325.833713255327
"58",13289751436,"I agree, start questionnaire","Yes","Yes","No",35,0,60,200,"25-34","Man",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-15-2022","Boothbay Harbor, Maine","14850",240,"Boothbay Harbor, Maine, USA","Yes",3,"Yes",2,"26",28,150,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.4,-76.5,28675,784868,"Yes","No","Yes","Yes","Yes","Yes","Yes","No","Bachelor's degree or equivalent",6.2132142874984,131.106487581856,301.213214287498,432.319701869354
"59",13289753710,"I agree, start questionnaire","Yes","Yes","No",30,0,0,0,"65+","Man",NA,"White or Caucasian","Married",NA,"Retired","Jan-13-2022","Boothbay Harbor, Maine","01940",120,NA,"Yes",2,"No",0,"0",10,60,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.54,-71.03,9384,241811,"Yes","No","Yes","Yes","Yes","No","No","No","Bachelor's degree or equivalent",1.9142372476318,42.9050838524197,31.9142372476318,74.8193211000515
"60",13289754099,"I agree, start questionnaire","Yes","Yes","No",50,0,0,0,"25-34","Man",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-01-2022","Georgetown, Maine","01035",300,NA,"No",0,"No",NA,"15",10,200,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,42.36,-72.59,22471,601305,"Yes","Yes","Yes","Yes","Yes","Yes","No","No","Master's degree or equivalent",4.760082991209,102.740850303466,54.760082991209,157.500933294675
"61",13289765223,"I agree, start questionnaire","Yes","Yes","No",30,0,50,0,"45-54","Woman",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-00-1900","Boothbay Harbor, Maine","03833",NA,NA,"Yes",2,"No",NA,"45",30,30,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43,-71,7871,202834,"No","No","Yes","Yes","Yes","Yes","Yes","No","Doctoral degree or equivalent",1.6056854232692,35.9874163472289,81.6056854232692,117.593101770498
"62",13289770603,"I agree, start questionnaire","Yes","Yes","No",30,0,20,100,"25-34","Man",NA,"White or Caucasian","Single",NA,"Employed - full time","Dec-31-2021","Five Islands, Maine","07070",120,"Portland, Maine, USA","No",1,"Yes",1,"48",7,100,NA,NA,"Five Islands, Maine, USA",1,43.8239716,-69.7111565,40.82,-74.1,21140,595801,"Yes","No","Yes","Yes","Yes","Yes","Yes","No","Bachelor's degree or equivalent",4.7165119302938,96.6553146462226,154.716511930294,251.371826576516
"63",13289794638,"I agree, start questionnaire","Yes","Yes","No",50,0,20,0,"18-24","Woman",NA,"White or Caucasian","Single",NA,"Employed - part time","Jan-00-1900",NA,NA,60,NA,"Yes",2,"No",0,"15",5,100,NA,NA,NA,1,NA,NA,NA,NA,0,0,"No","No","Yes","Yes","Yes","Yes","Yes","No","Bachelor's degree or equivalent",0,0,70,70
"64",13289838670,"I agree, start questionnaire","Yes","Yes","No",20,0,0,0,"35-44","Woman",NA,"White or Caucasian","Married",NA,"Self-employed","Dec-31-2021","Five Islands, Maine","04005",120,NA,"Yes",4,"No",0,NA,9,150,NA,NA,"Five Islands, Maine, USA",1,43.8239716,-69.7111565,43.5,-70.5,4475,104100,"Yes","Yes","Yes","Yes","No","No","No","No","Master's degree or equivalent",0.82408202058,20.4603847228877,20.82408202058,41.2844667434677
"65",13289857934,"I agree, start questionnaire","Yes","Yes","No",946,0,415,950,"65+","Man",NA,"White or Caucasian","Married",NA,"Retired","Jan-00-1900","Boothbay Harbor, Maine","44883",1770,"Brunswick, Maine, USA","No",0,"Yes",9,NA,52,45,"120",NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,41.1,-83.2,49570,1429238,"No","No","Yes","Yes","Yes","Yes","No","No","Master's degree or equivalent",11.3142107486044,226.641624740457,2322.3142107486,2548.95583548906
"66",13289885682,"I agree, start questionnaire","Yes","Yes","No",125,0,80,300,"65+","Man",NA,"White or Caucasian","Married",NA,"Retired","Jan-23-2022","Lincoln County, Maine","19320",15,"Boothbay Harbor, Maine, USA","Yes",2,"Yes",2,NA,45,200,NA,NA,"Lincoln County, Maine, USA",1,NA,NA,40,-75.8,60505,1769569,"Yes","No","Yes","Yes","Yes","Yes","Yes","No","Bachelor's degree or equivalent",14.0083573206122,276.638117912474,519.008357320612,795.646475233086
"67",13289895792,"I agree, start questionnaire","Yes","Yes","No",150,1100,350,450,"55-64","Woman",NA,"White or Caucasian","Single",NA,"Retired","Jan-01-2022","Bristol, Massachusetts; Five Islands, Maine","31522",20,"02741; 04101","No",0,"Yes",4,NA,32,75,"300",NA,"Bristol, Massachusetts, USA",2,41.8804021,-71.0560124,31.2,-81.4,58754,1747297,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Bachelor's degree or equivalent",13.8320465159786,268.632277990736,4129.52833122059,4703.53928094907
"68",13289895792,"I agree, start questionnaire","Yes","Yes","No",150,1100,350,450,"55-64","Woman",NA,"White or Caucasian","Single",NA,"Retired","Jan-01-2022","Bristol, Massachusetts; Five Islands, Maine","31522",20,"02741; 04101","No",0,"Yes",4,NA,32,75,"300",NA,"Five Islands, Maine, USA",2,43.8239716,-69.7111565,31.2,-81.4,66791,1982792,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Bachelor's degree or equivalent",15.6962847046096,305.378671737742,4129.52833122059,4703.53928094907
"69",13289915226,"I agree, start questionnaire","Yes","Yes","No",250,0,200,250,"35-44","Man",NA,"White or Caucasian","Single",NA,"Self-employed","Jan-01-2022","Georgetown, Maine","37033",120,"Georgetown, Maine, USA","Yes",2,"Yes",4,"40",20,100,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,35.7,-87.6,81032,2354103,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","High School",18.6356768193414,370.490702763137,718.635676819341,1089.12637958248
"70",13289921217,"I agree, start questionnaire","Yes","Yes","No",85,0,50,0,"25-34","Woman",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-24-2022","Boothbay Harbor, Maine","06360",60,"Wiscasset, Maine, USA","Yes",2,"Yes",1,"32",10,55,"45",NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,41.55,-72.09,14746,408218,"Yes","Yes","Yes","No","No","No","No","No","Master's degree or equivalent",3.2315572937284,67.4209682957994,138.231557293728,205.652525589528
"71",13289931893,"I agree, start questionnaire","Yes","Yes","No",50,0,15,0,"25-34","Man",NA,"White or Caucasian","Single",NA,"Student","Jan-12-2022","Boothbay Harbor, Maine","04901",30,NA,"Yes",3,"No",0,"10",4,15,"70","30","Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.6,-69.6,4775,98888,"No",NA,"Yes","No","No","No","No","No","Master's degree or equivalent",0.7828225057744,21.8320306260981,65.7828225057744,87.6148531318725
"72",13289944117,"I agree, start questionnaire","Yes","Yes","No",40,0,15,0,"35-44","Woman",NA,"White or Caucasian","Other","Engaged","Unemployed","Jan-01-2022","4548","02445",30,NA,"No",2,"No",0,"0",4,250,NA,NA,"04548",1,43.82,-69.74,42.32,-71.13,9852,246917,"Yes","No","Yes","Yes","Yes","Yes","Yes","No","Master's degree or equivalent",1.9546576395346,45.0448514614279,56.9546576395346,101.999509100962
"73",13289971893,"I agree, start questionnaire","Yes","Yes","No",10,0,5,0,"25-34","Man",NA,"White or Caucasian","Single",NA,"Employed - part time","Jan-15-2022","4538","03801",1,NA,"Yes",3,"No",0,"19.5",3,100,NA,NA,"04538",1,43.85,-69.63,43.07,-70.8,7147,179801,"Yes","No","Yes","No","No","No","No","No","Bachelor's degree or equivalent",1.4233503494938,32.6771775674812,16.4233503494938,49.100527916975
"74",13289973405,"I agree, start questionnaire","Yes","Yes","No",50,0,200,200,"25-34","Man",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-15-2022","Boothbay Harbor, Maine","03104",30,"4553","No",0,"Yes",1,"57",3,30,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.02,-71.44,9401,246558,"No","No","Yes","Yes","Yes","Yes","Yes","No","Bachelor's degree or equivalent",1.9518157044204,42.9828104536017,451.95181570442,494.934626158022
"75",13289994322,"I agree, start questionnaire","Yes","Yes","No",150,0,350,350,"35-44","Woman",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-16-2022","Boothbay Harbor, Maine","06880",45,"Newcastle, Maine, USA","Yes",2,"Yes",2,"90",28,80,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,41.14,-73.34,18431,512328,"Yes","No","Yes","Yes","Yes","Yes","Yes","No","Bachelor's degree or equivalent",4.0557184768464,84.2693521402332,854.055718476846,938.32507061708
"76",13290030842,"I agree, start questionnaire","Yes","Yes","No",100,0,15,0,"25-34","Man",NA,"White or Caucasian","Married",NA,"Student","Dec-31-2021","Five Islands, Maine","10025",90,"Cambridge, Massachusetts, USA","Yes",2,"No",0,"13",20,150,NA,NA,"Five Islands, Maine, USA",1,43.8239716,-69.7111565,40.8,-73.97,20317,569262,"Yes","No","Yes","Yes","Yes","Yes","Yes","No","Master's degree or equivalent",4.5064224706956,92.8924327184156,119.506422470696,212.398855189111
"77",13290035308,"I agree, start questionnaire","Yes","Yes","No",40,0,175,0,"55-64","Woman",NA,"White or Caucasian","Married",NA,"Retired","Jan-13-2022","Boothbay Harbor, Maine","43456",6,"Boothbay Harbor, Maine, USA","No",0,"Yes",2,NA,20,75,"56","50","Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,41.65,-82.82,50268,1413119,"No","No","Yes","Yes","Yes","Yes","Yes","No","High School",11.1866086536022,229.832987541926,226.186608653602,456.019596195528
"78",13290035364,"I agree, start questionnaire","Yes","Yes","No",40,0,25,0,"25-34","Man",NA,"White or Caucasian","Single",NA,"Employed - full time","Dec-31-2021","Georgetown, Maine","05408",45,NA,"Yes",2,"No",0,"34",4,150,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,44.5,-73.25,25026,574459,"Yes","No","Yes","Yes","No","No","No","No","Bachelor's degree or equivalent",4.5475632416942,114.422701245807,69.5475632416942,183.970264487502
"79",13290059070,"I agree, start questionnaire","Yes","Yes","No",60,0,0,300,"25-34","Woman",NA,"White or Caucasian","Single",NA,"Unemployed","Jan-23-2022","Boothbay Harbor, Maine","10538",15,"4556","No",0,"Yes",2,"0",2,30,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,40.93,-73.76,20331,561721,"No","Yes","Yes","Yes","Yes","Yes","Yes","No","Bachelor's degree or equivalent",4.4467260007898,92.9564428605654,364.44672600079,457.403168861355
"80",13290060803,"I agree, start questionnaire","Yes","Yes","No",20,0,10,0,"55-64","Woman",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-14-2022","Boothbay Harbor, Maine","04011",30,NA,"No",2,"No",NA,"47",40,15,"100","100","Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.9,-70,2963,54951,"No","No","Yes","No","No","No","No","No","Bachelor's degree or equivalent",0.4350060625638,13.5472893707076,30.4350060625638,43.9822954332714
"81",13290080702,"I agree, start questionnaire","Yes","Yes","No",30,0,20,0,"45-54","Man",NA,"White or Caucasian","Single",NA,"Self-employed","Jan-02-2022","Georgetown, Maine","04102",45,NA,"Yes",2,"No",0,"200",5,80,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,43.66,-70.3,11735,308662,"No","Yes","Yes","No","No","No","No","No","Doctoral degree or equivalent",2.4434467304156,53.6542155805782,52.4434467304156,106.097662310994
"82",13290083230,"I agree, start questionnaire","Yes","Yes","No",40,0,30,0,"35-44","Woman",NA,"White or Caucasian","Single",NA,"Employed - full time","Jan-01-2022","Georgetown, Maine","04401",30,NA,"No",0,"No",0,"25",17,50,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,44.9,-68.8,5765,117989,"Yes","Yes","Yes","Yes","No","No","No","No","Doctoral degree or equivalent",0.9340308696082,26.3584621066922,70.9340308696082,97.2924929763004
"83",13290145357,"I agree, start questionnaire","Yes","Yes","No",30,0,10,0,"18-24","Man",NA,"White or Caucasian","Single",NA,"Student","Dec-20-2021","Dighton, Massachusetts","06238",100,NA,"No",0,"No",0,NA,6,200,NA,NA,"Dighton, Massachusetts, USA",1,NA,NA,41.78,-72.34,57012,1664337,"Yes","No","Yes","Yes","Yes","No","No","No","Bachelor's degree or equivalent",13.1753141007306,260.667587446095,53.1753141007306,313.842901546825
"84",13290157745,"I agree, start questionnaire","Yes","Yes","No",10,0,0,0,"35-44","Man",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-13-2022","Boothbay Harbor, Maine","04038",45,NA,"Yes",2,"No",0,"30",20,45,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.7,-70.5,5466,113288,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Doctoral degree or equivalent",0.8968165604944,24.9913883564926,10.8968165604944,35.888204916987
"85",13290215471,"I agree, start questionnaire","Yes","Yes","No",50,250,150,500,"45-54","Man",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-08-2022","Damariscotta, Maine","49085",15,"Damariscotta, Maine, USA","Yes",2,"Yes",3,"175",25,20,"1","30","Damariscotta, Maine, USA",1,44.0324576,-69.531209,42.06,-86.45,58376,1724802,"Yes","No","Yes","Yes","No","No","No","No","Doctoral degree or equivalent",13.6539703867476,266.904004152691,963.653970386748,1230.55797453944
"86",13290218725,"I agree, start questionnaire","Yes","Yes","No",20,0,15,0,"35-44","Man",NA,"White or Caucasian","Married",NA,"Employed - full time","Dec-20-2021","02726; 04538","02359",30,NA,"Yes",4,"No",0,"34",6,100,"50",NA,"02726",2,41.76,-71.15,42.06,-70.8,3470,63530,"Yes","No","Yes","Yes","No","No","No","No","Master's degree or equivalent",0.502919603914,15.865370947133,84.8836020895016,380.807061401113
"87",13290218725,"I agree, start questionnaire","Yes","Yes","No",20,0,15,0,"35-44","Man",NA,"White or Caucasian","Married",NA,"Employed - full time","Dec-20-2021","02726; 04538","02359",30,NA,"Yes",4,"No",0,"34",6,100,"50",NA,"04538",2,NA,NA,42.06,-70.8,61253,1816602,"Yes","No","Yes","Yes","No","No","No","No","Master's degree or equivalent",14.3806824855876,280.058088364479,84.8836020895016,380.807061401113
"88",13290242129,"I agree, start questionnaire","Yes","Yes","No",45,0,30,90,"25-34","Woman",NA,"White or Caucasian","Other","partnered","Self-employed","Jan-16-2022","Boothbay Harbor, Maine","11201",25,"4011","Yes",3,"Yes",1,NA,2.5,250,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,40.7,-73.99,21940,598129,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Master's degree or equivalent",4.7349409691402,100.313037054784,169.73494096914,270.047978023924
"89",13290252655,"I agree, start questionnaire","Yes","Yes","No",200,0,200,390,"65+","Other",NA,"I would rather not say","Married",NA,"Retired","Jan-22-2022","4558","13027",220,"Boothbay Harbor, Maine, USA","No",0,"Yes",3,NA,30,350,NA,NA,"04558",1,43.9,-69.53,43.2,-76.4,27126,781790,"Yes","No","Yes","Yes","Yes","No","No","No","High School",6.188848058302,124.02422256828,796.188848058302,920.213070626582
"90",13290352599,"I agree, start questionnaire","Yes","Yes","No",75,0,35,0,"55-64","Woman",NA,"White or Caucasian","Married",NA,"Retired","Dec-31-2021","Georgetown, Maine","04856",45,NA,"Yes",2,"Yes",0,NA,4,100,"70","25","Georgetown, Maine, USA",1,44.6353544,-67.8258338,44.17,-69.12,7736,155020,"Yes","No","Yes","Yes","Yes","Yes","Yes","No","Bachelor's degree or equivalent",1.227177664076,35.3701756907842,111.227177664076,146.59735335486
"91",13290354886,"I agree, start questionnaire","Yes","Yes","No",100,750,400,300,"55-64","Woman",NA,"White or Caucasian","Married",NA,"Retired","Jan-21-2022","Boothbay Harbor, Maine","85622",60,"Brunswick, Maine, USA","No",0,"Yes",4,NA,5,25,"10","50","Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,31.7,-111.2,152170,4542015,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Bachelor's degree or equivalent",35.955743503407,695.744523638396,1585.95574350341,2281.7002671418
"92",13290372457,"I agree, start questionnaire","Yes","Yes","No",25,0,12,0,"55-64","Woman",NA,"White or Caucasian","Married",NA,"Employed - part time","Jan-14-2022","Boothbay Harbor, Maine","04847",60,NA,"No",0,"No",NA,NA,10,100,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.25,-69.19,3802,68957,"No","No","No","No","No","No","No","No","Bachelor's degree or equivalent",0.5458811132866,17.3833257466858,37.5458811132866,54.9292068599724
"93",13290378827,"I agree, start questionnaire","Yes","Yes","No",5,0,0,0,"65+","Woman",NA,"White or Caucasian","Married",NA,"Retired","Jan-02-2022","Georgetown, Maine","04564",45,NA,"No",0,"No",NA,NA,NA,30,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,43.93,-69.46,9920,193023,"No","No","Yes","Yes","No","No","No","No","Bachelor's degree or equivalent",1.5280190572374,45.3557578661556,6.5280190572374,51.883776923393
"94",13290379578,"I agree, start questionnaire","Yes","Yes","No",50,1000,100,500,"65+","Woman",NA,"White or Caucasian","Single",NA,"Retired","Jan-13-2022","4575","48837",45,"4011","No",0,"Yes",3,"0",16,40,"100",NA,"04575",1,43.849,-69.643,42.8,-84.8,52195,1519379,"No","No","Yes","Yes","Yes","Yes","Yes","No","Master's degree or equivalent",12.0277897823902,238.643526393547,1662.02778978239,1900.67131617594
"95",13290382494,"I agree, start questionnaire","Yes","Yes","No",10,0,0,0,"45-54","Man",NA,"Multiracial or Biracial","Married",NA,"Employed - part time","Jan-00-1900","Dighton, Massachusetts","02816",0,NA,"No",0,"No",0,"20",20,50,NA,NA,"Dighton, Massachusetts, USA",1,NA,NA,41.69,-71.63,56894,1695285,"No","No","Yes","Yes","No","No","No","No","Bachelor's degree or equivalent",13.420306323333,260.128073390832,23.420306323333,283.548379714165
"96",13290392384,"I agree, start questionnaire","Yes","Yes","No",30,0,15,0,"65+","Woman",NA,"White or Caucasian","Single",NA,"Retired","Jan-00-1900","Boothbay Harbor, Maine","04401",NA,NA,"Yes",3,"No",0,NA,40,NA,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.9,-68.8,8112,190782,"No",NA,"Yes","No","No","No","No","No","Bachelor's degree or equivalent",1.5102787324716,37.0893052228079,46.5102787324716,83.5995839552795
"97",13290392465,"I agree, start questionnaire","Yes","Yes","No",650,0,175,0,"55-64","Woman",NA,"Asian or Pacific Islander","Married",NA,"Self-employed","Jan-11-2022","Georgetown, Maine","21111",30,"Pownal, Maine, USA","No",0,"Yes",7,"50",50,75,"75",NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,39.57,-76.59,39156,1102805,"Yes","No","Yes","Yes","Yes","Yes","Yes","No","High School",8.730084271909,179.027223287015,833.730084271909,1012.75730755892
"98",13290399304,"I agree, start questionnaire","Yes","Yes","No",30,0,80,0,"45-54","Woman",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-23-2022","Boothbay Harbor, Maine","04681",15,NA,"Yes",4,"No",0,"18",1,200,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.16,-68.66,9767,185710,"No","No","Yes","Yes","Yes","Yes","No","No","Other (please specify)",1.470127493198,44.6562184555183,111.470127493198,156.126345948716
"99",13290427198,"I agree, start questionnaire","Yes","Yes","No",25,0,100,0,"55-64","Man",NA,"White or Caucasian","Other","Divorced","Employed - full time","Jan-02-2022","4548","04330",60,NA,"Yes",3,"No",0,"50",10,50,"6",NA,"04548",1,43.82,-69.74,44.4,-69.7,3824,72303,"No","Yes","Yes","Yes","No","No","No","No","Bachelor's degree or equivalent",0.5723688985014,17.4839131129213,125.572368898501,143.056282011423
"100",13290431371,"I agree, start questionnaire","Yes","Yes","No",5,0,0,0,"45-54","Woman",NA,"White or Caucasian","Single",NA,"Employed - full time","Jan-13-2022","Boothbay Harbor, Maine","04342",45,NA,"No",0,"No",0,"40",1,30,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.08,-69.74,2094,33407,"No","Yes","Yes","Yes","No","No","No","No","Bachelor's degree or equivalent",0.2644582906966,9.57408840440824,5.2644582906966,14.8385466951048
