No;country;study_area;Gender;Owning_garden;agricultre;common_green;Kleingarden;Visit_agriculture;Visit_opengreen;Visit_forest;Visit_water;Length_agriculture;Length_opengreen;Length_forest;Length_water;distance;transport;F6_1;F6_2;F6_3;F6_4;F6_5;F6_6;F6_7;F6_8;F6_9;F6_10;F6_11;Wolfs;Bees;herbs;trees;F8_1;F8_2;F8_3;F8_4;F8_5;F8_6;F8_7;F8_8;F8_9;F8_10;F8_11;F8_12;firewood;decoration;water;fruits_vegetables;regionality_food;Regionality_clothes;F15_1;F15_2;F15_3;F15_4;F15_5;F15_6;F15_7;F15_8;F15_9;F15_10;F15_11;F15_12;F15_13;pics_rape;pics_mosaic;pics_forest;pics_lux;pics_city;pics_mine;organisation;passive_active;birthyr;since_here;prior_region;since;kids;migration_background;where;nationality;highest_school;highest_vocation;work_nature
315;1;3;2;1;1;0;999;4;999;3;0;3;999;3;999;2;1;2;5;5;6;6;6;6;4;6;6;6;4;4;4;4;1;1;6;1;6;1;6;6;2;6;6;999;4;0;4;1;3;3;1;6;6;6;1;6;6;6;5;1;6;6;6;6;6;6;6;5;1;2;999;1947;1;999;999;2;1;     999;Roman;6; ;2
316;1;3;2;1;1;0;999;2;999;2;2;3;999;3;1;2;1;1;6;6;6;5;6;6;5;5;6;6;2;4;4;2;3;3;6;1;6;1;6;6;4;6;6;999;4;2;4;1;3;3;1;6;4;6;1;6;6;6;6;2;6;6;6;6;6;6;6;2;2;2;999;1945;1991;1;1945;2;1;     999;Roman;6; ;2
317;1;3;2;1;1;0;999;2;0;3;0;1;999;3;999;2;1;1;6;6;6;3;6;6;6;5;6;6;3;4;2;3;1;2;6;2;6;2;6;6;5;6;6;999;4;2;4;1;3;3;1;6;6;6;1;6;6;6;6;2;6;6;6;6;6;6;6;3;1;2;999;1953;1;999;999;2;1;     999;Roman;9; ;2
318;1;3;2;1;1;0;999;2;999;1;999;3;999;3;999;2;1;3;5;5;5;5;6;5;4;2;6;6;1;3;3;3;3;3;6;1;6;1;6;6;3;6;6;999;4;0;4;1;3;3;1;999;6;6;2;6;6;6;6;888;6;6;6;6;6;6;6;4;4;999;999;1932;1;999;999;2;1;     999;Roman;3; ;2
319;1;3;2;1;1;0;999;2;0;1;0;3;999;3;999;2;1;2;5;5;5;6;6;6;4;3;6;6;1;3;3;3;5;2;5;1;6;1;6;6;5;6;6;999;4;1;4;1;3;3;1;4;5;6;5;6;6;4;5;2;6;5;5;6;6;6;6;2;1;2;999;1947;1;999;999;2;1;     999;Roman;5; ;2
320;1;3;2;1;1;0;999;3;0;1;0;4;999;3;999;2;3;1;6;6;6;6;6;6;4;3;6;6;2;4;3;4;2;3;5;2;6;2;6;6;2;5;5;999;3;2;4;1;3;3;1;5;5;6;1;6;6;6;6;2;6;6;6;6;6;6;6;2;3;2;999;1956;1;999;999;2;1;     999;Roman;4; ;2
321;1;3;2;1;1;0;999;2;0;3;0;4;999;3;999;2;3;1;6;6;6;6;6;6;6;2;6;6;4;4;2;3;2;2;6;1;6;1;6;6;5;6;6;999;3;0;4;1;3;3;1;5;6;6;1;999;6;6;6;2;6;6;6;6;6;6;6;2;1;2;999;1951;1976;1;1951;2;1;     999;Roman;5; ;2
322;1;3;2;1;1;0;999;3;999;1;1;3;999;3;3;2;3;5;5;6;4;5;6;6;5;2;3;6;1;1;1;3;2;2;6;1;6;1;6;6;5;6;6;999;4;4;4;1;3;3;1;6;6;6;1;6;6;6;999;2;6;6;6;6;6;6;6;4;6;2;999;1972;2002;1;1972;1;1;     999;Roman;10; ;2
323;1;3;2;1;1;0;999;4;0;1;0;4;999;3;999;3;1;2;4;999;5;999;6;5;4;2;6;6;1;4;3;3;2;2;5;2;6;2;4;5;5;5;5;999;3;1;4;1;3;3;1;4;5;5;1;5;5;5;3;6;6;6;6;6;6;6;6;6;6;2;999;1955;1;999;999;2;1;     999;Roman;5; ;2
324;1;3;2;1;1;0;999;3;999;1;999;3;999;3;999;2;1;1;6;6;6;6;6;6;5;2;6;6;3;4;4;3;3;2;6;2;6;1;6;6;3;6;6;999;3;1;4;2;3;3;1;4;6;6;1;5;5;5;5;1;6;6;6;6;6;6;6;4;5;2;999;1968;1;999;999;2;1;     999;Roman;5; ;2
325;1;3;2;1;1;0;999;3;999;1;999;3;999;3;999;2;1;2;5;5;6;6;6;5;4;4;6;6;1;3;1;3;2;1;6;2;6;1;6;6;5;6;6;999;4;1;4;1;3;3;1;5;5;6;1;5;5;5;5;3;6;5;6;5;6;6;6;2;1;2;999;1950;1;999;999;2;1;     999;Roman;3; ;2
326;1;3;2;1;1;0;999;3;999;2;1;4;999;2;3;3;1;3;5;5;5;5;6;6;5;1;5;6;1;2;1;4;2;2;5;2;6;2;6;6;5;5;5;999;3;0;3;1;2;0;2;5;5;5;1;5;5;5;4;2;6;6;6;6;6;6;6;6;5;2;999;1974;1;999;999;2;1;     999;Roman;7; ;2
327;1;3;2;1;1;0;999;3;999;1;999;3;999;3;999;3;999;2;5;5;6;6;6;5;4;3;6;6;1;4;3;4;2;2;5;2;6;2;5;6;5;4;5;999;3;1;3;1;3;3;1;888;5;5;1;6;6;5;5;2;6;6;6;6;6;6;6;6;5;2;999;1942;1;999;999;2;1;     999;Roman;5; ;2
328;1;3;1;1;1;0;999;1;0;1;0;4;999;4;999;2;1;2;4;6;4;5;6;5;4;5;6;6;1;3;1;1;2;2;6;1;6;1;6;4;2;6;6;999;4;0;4;1;3;3;1;5;5;6;2;6;6;6;6;2;6;6;6;6;6;6;6;1;4;2;999;1950;1;999;999;2;1;     999;Roman;3; ;2
329;1;3;1;1;1;0;999;2;999;3;0;3;999;3;999;2;1;1;6;6;6;4;6;6;4;2;3;6;3;4;3;3;3;3;6;1;6;1;6;6;3;6;6;999;3;2;4;2;3;3;1;3;6;6;1;6;6;6;6;2;6;6;6;6;6;6;6;3;3;2;999;1969;1;999;999;2;1;     999;Roman;6; ;2
330;1;3;2;1;1;0;999;3;999;2;2;3;999;3;2;2;1;1;5;5;6;6;6;6;4;2;6;6;3;3;3;3;5;3;5;3;6;1;5;2;5;5;5;999;3;0;3;1;3;3;1;888;5;6;1;5;5;5;5;888;6;6;6;6;6;6;6;5;2;2;999;1956;1;999;999;2;1;     999;Roman;5; ;2
331;1;3;2;1;1;0;999;3;0;2;1;4;999;4;3;2;3;1;6;6;6;6;6;6;4;4;6;6;1;4;1;3;3;3;6;3;6;2;6;6;6;6;6;999;4;1;4;1;3;3;1;5;6;6;1;6;6;6;6;2;6;6;6;6;6;6;6;999;3;2;999;1975;1;999;999;2;1;     999;Roman;5; ;2
332;1;3;2;1;1;0;999;2;999;1;999;3;999;3;999;2;1;2;5;5;5;6;6;6;6;3;6;6;1;4;1;4;1;3;6;1;6;1;6;6;3;6;6;999;3;1;3;1;3;1;1;4;5;6;1;6;6;6;6;1;6;6;6;6;6;6;6;3;3;2;999;1989;1;999;999;2;1;     999;Roman;5; ;2
333;1;3;1;1;1;0;999;2;999;2;1;3;999;3;4;3;3;2;6;5;4;6;5;5;4;1;5;6;1;4;3;4;3;1;6;1;6;1;6;6;3;5;5;999;3;1;3;1;3;1;1;5;5;6;4;5;5;5;5;3;6;5;5;6;6;6;6;4;3;2;999;1980;2011;1;1980;1;1;     999;Roman;6; ;2
334;1;3;2;1;1;0;999;2;999;1;999;4;999;4;999;2;1;2;5;5;4;5;6;6;5;2;6;6;1;3;3;3;3;1;6;3;6;1;6;5;5;6;6;999;3;0;3;1;3;1;1;4;5;5;1;5;5;5;5;3;6;5;5;6;6;6;6;3;1;2;999;1969;1;999;999;2;1;     999;Roman;5; ;2
335;1;3;2;1;1;1;999;2;3;1;2;2;2;3;3;2;1;1;6;6;6;6;6;6;6;1;6;6;3;4;4;4;1;1;6;1;6;1;6;6;3;6;6;999;4;1;4;1;3;3;1;5;5;6;5;6;6;6;6;1;6;6;6;6;6;6;6;3;2;2;999;2001;1;999;999;2;1;     999;Magyar;1; ;2
336;1;3;1;1;0;1;999;999;0;0;2;999;999;2;4;4;3;1;6;6;6;4;6;6;6;6;6;6;4;4;4;4;4;1;6;1;6;1;6;6;4;6;6;999;999;3;999;1;3;1;1;6;6;6;1;6;6;6;6;1;6;6;6;6;6;6;6;3;2;2;999;1948;2004;999;999;2;1;     999;Roman;8; ;2
337;1;3;2;1;0;1;999;999;0;1;2;999;999;2;4;4;3;1;6;6;6;4;6;6;6;6;6;6;4;4;4;4;4;1;6;1;6;1;6;6;4;6;6;999;4;3;4;1;3;1;1;6;6;6;1;6;6;6;6;1;6;6;6;6;6;6;6;3;2;2;999;1951;2004;999;999;2;1;     999;Roman;5; ;2
338;1;3;1;1;0;1;999;0;1;1;0;999;2;2;999;1;1;4;6;6;4;6;5;6;6;6;6;6;3;4;4;4;3;1;6;1;6;1;6;6;4;6;6;999;4;1;4;1;3;2;1;6;6;6;1;6;6;6;6;2;6;6;6;6;6;6;6;2;1;2;999;1962;1997;999;999;2;1;     999;Roman;5; ;2
339;1;3;1;1;1;1;999;3;0;1;1;4;999;3;4;2;1;1;6;6;5;6;6;6;6;4;6;6;1;4;4;4;4;1;6;6;6;1;6;6;3;6;6;999;2;2;4;1;3;3;1;6;6;6;5;6;6;6;6;1;5;999;999;6;6;6;6;3;1;2;999;1979;1;999;999;2;1;     999;Roman;5; ;2
340;1;3;2;1;1;1;999;3;0;1;1;4;999;3;3;2;1;1;6;6;6;6;5;6;6;6;6;6;1;4;4;4;5;1;6;6;6;1;6;6;3;6;6;999;2;2;4;1;3;3;1;6;6;6;1;6;6;6;6;1;5;6;6;6;6;6;6;3;1;2;999;1968;2013;999;999;2;1;     999;Roman;5; ;2
341;1;3;2;1;1;1;999;3;3;2;2;2;2;3;3;2;2;1;6;6;3;6;6;6;6;2;6;6;3;4;3;3;2;1;6;1;6;1;6;6;3;6;6;999;4;2;4;1;3;1;1;5;5;6;3;6;6;6;6;1;6;6;6;5;5;6;6;2;1;2;999;2000;1;999;999;1;1;     999;Magyar;1; ;2
342;1;3;2;1;1;1;999;4;0;2;1;3;999;3;3;2;3;1;6;5;6;6;6;6;6;4;6;6;1;4;3;3;3;1;6;1;6;1;6;6;4;6;6;999;4;0;4;1;3;2;1;4;4;6;1;6;6;6;6;1;6;6;6;5;6;6;6;2;1;2;999;1968;1;999;999;2;1;     999; ;6; ;2
343;1;3;1;1;1;1;999;4;0;1;0;4;999;2;999;2;3;1;6;6;6;4;6;6;6;3;6;6;1;4;4;4;3;4;6;3;6;1;6;6;4;6;6;999;3;1;4;2;3;0;1;4;6;6;6;6;6;6;6;3;4;4;6;6;6;6;6;2;4;2;999;1970;1;999;999;2;1;     999; ;6; ;2
344;1;3;2;1;1;1;999;4;0;1;2;3;999;2;3;2;3;1;6;5;6;6;6;6;6;6;6;6;1;3;3;4;2;3;6;1;6;1;6;6;5;6;6;999;4;0;4;1;999;999;1;4;4;6;1;6;6;5;5;3;6;6;6;6;6;6;6;1;3;2;999;1972;1;999;999;2;1;     999;Magyar;5; ;2
345;1;3;1;1;1;1;999;4;0;1;1;3;999;2;3;2;3;1;6;6;6;6;6;6;6;6;6;6;1;1;3;4;3;3;6;1;6;2;6;6;4;6;6;999;4;0;4;1;3;0;1;4;5;6;4;6;6;6;6;3;4;6;6;6;6;6;6;1;2;2;999;1973;1;999;999;2;1;     999; ;6; ;2
346;1;3;2;1;1;0;999;3;0;1;0;2;999;2;999;3;3;1;5;5;4;999;5;6;6;5;6;6;1;4;4;1;3;2;6;2;6;1;5;6;999;5;6;999;4;2;4;1;3;3;1;5;4;5;1;6;6;6;5;2;6;6;6;6;6;6;6;1;5;2;999;1967;1;999;999;2;1;     999;Magyar;6; ;2
347;1;3;2;1;0;1;999;0;4;3;3;999;1;3;4;999;999;1;6;6;4;5;5;6;6;6;6;6;3;4;3;4;2;5;6;1;6;2;6;6;2;6;6;999;4;3;4;1;3;3;1;5;5;5;1;6;6;5;5;1;6;5;6;3;3;6;6;2;1;1;1;1974;1999;999;999;2;1;     999;Magyar;10; ;2
348;1;3;1;1;1;1;999;0;2;1;1;999;2;3;3;2;1;1;6;6;6;6;6;6;6;3;6;6;1;4;1;4;5;2;6;2;6;1;6;6;5;6;6;999;4;0;4;1;3;3;1;6;6;6;4;5;6;6;6;2;6;6;6;6;6;6;6;4;6;2;999;1991;2011;1;1991;1;1;     999;Roman;5; ;2
349;1;3;2;1;1;1;999;4;1;1;1;3;1;3;3;3;1;1;6;6;6;6;6;6;6;4;6;6;1;4;2;3;2;3;5;1;6;1;6;6;6;6;6;999;3;1;3;1;3;3;1;6;6;6;1;6;6;6;6;1;6;6;6;6;6;6;6;3;2;2;999;1979;1;999;999;1;1;     999;Magyar;5; ;2
350;1;3;2;1;1;1;999;3;1;1;1;3;2;3;4;3;3;3;5;5;5;5;5;5;5;2;6;6;1;4;4;4;2;2;5;1;6;1;6;6;2;6;6;999;4;2;4;1;3;3;1;4;5;6;1;5;5;5;5;1;6;5;5;5;6;6;6;3;1;2;999;1979;1;999;999;2;1;     999;Magyar;5; ;2
351;1;3;2;1;1;1;999;3;2;1;1;3;1;3;4;3;3;1;5;5;5;6;6;6;6;4;6;6;1;4;3;1;2;3;5;2;6;1;5;6;5;6;6;999;4;1;4;1;3;1;1;5;5;6;1;5;5;5;5;2;6;6;6;6;6;6;6;4;3;2;999;1974;1;999;999;2;2;     999;Magyar;5; ;2
352;1;3;1;1;1;1;999;4;4;1;2;3;3;1;2;3;2;2;5;5;5;4;6;6;6;3;6;6;3;4;4;4;2;2;6;1;6;1;6;6;3;6;6;999;4;2;4;1;3;3;1;5;5;5;5;5;5;6;6;6;6;6;6;6;6;6;6;1;4;2;999;1990;2011;1;1990;1;1;     999;Magyar;6; ;2
353;1;3;2;1;1;1;999;4;4;1;2;3;2;3;3;2;1;1;5;6;5;6;5;5;6;5;6;6;3;3;3;3;2;2;6;5;6;1;6;6;5;6;6;999;3;4;4;1;3;3;1;5;6;6;2;6;6;6;5;2;6;6;6;6;6;6;6;5;5;2;999;1995;2011;1;1995;1;1;     999;Magyar;4; ;2
354;1;3;2;1;1;1;999;4;2;3;3;4;2;2;3;3;2;1;6;6;5;6;6;6;6;4;6;6;1;4;4;2;5;1;6;1;6;1;6;6;5;6;6;999;3;2;3;1;3;0;1;5;6;6;1;6;6;6;6;1;6;6;6;6;6;6;6;1;5;2;999;2001;1;999;999;1;1;     999;Magyar;1; ;2
355;1;3;2;1;1;1;999;4;0;1;1;4;999;4;4;4;3;1;6;6;5;6;6;6;6;6;6;6;1;4;1;1;5;4;6;4;6;1;2;6;6;6;6;999;3;2;4;1;3;3;1;6;5;6;1;5;5;5;5;1;6;6;6;2;4;6;6;2;1;2;999;1963;1;999;999;2;1;     999;Magyar;6; ;1
356;1;3;1;1;1;1;999;4;0;1;0;3;999;2;999;2;1;1;6;6;6;6;6;6;4;4;6;6;1;4;1;4;2;2;6;1;6;1;6;6;5;6;6;999;4;1;4;1;3;3;1;5;5;5;5;5;5;5;5;888;6;6;6;6;6;6;6;3;2;2;999;1942;999;999;999;2;1;     999;Magyar;999; ;2
357;1;3;2;1;1;1;999;3;0;1;1;3;999;3;3;2;4;1;6;6;6;6;6;6;6;5;6;6;1;3;1;1;3;3;6;3;6;1;6;6;4;6;6;999;3;0;3;1;3;1;1;888;5;5;1;6;6;6;6;3;6;6;6;6;6;6;6;3;3;999;999;1970;1;999;999;2;1;     999;Roman;5; ;2
358;1;3;2;1;1;1;999;2;3;1;2;2;2;3;3;2;2;2;6;6;4;5;6;6;6;2;6;6;3;4;4;4;1;1;6;1;6;1;6;6;4;5;5;999;3;1;2;1;3;3;1;5;6;6;2;6;6;5;5;1;6;6;6;5;6;6;6;2;1;2;999;2004;1;999;999;2;1;     999;Magyar;1; ;2
359;1;3;2;1;1;1;999;4;4;3;4;2;3;2;4;2;3;1;6;6;6;6;6;6;6;6;6;6;4;4;4;4;3;1;6;1;6;1;6;6;4;6;6;999;3;3;0;1;3;1;1;6;6;6;1;6;6;6;6;1;6;6;6;4;5;6;6;999;999;1;1;1997;1;999;999;2;1;     999;Magyar;1; ;2
360;1;3;1;1;0;1;999;0;3;1;3;999;2;4;4;1;1;1;6;6;6;6;6;6;6;1;6;6;1;4;4;4;2;1;6;1;6;1;6;6;4;6;6;999;4;2;4;1;1;0;1;6;4;6;1;6;6;6;6;2;999;4;6;6;6;6;6;1;4;2;999;1983;1;999;999;1;1;     999;Roman;5; ;2
361;1;3;1;1;0;1;999;0;3;1;3;999;2;4;4;1;1;1;6;6;6;6;6;6;6;1;6;6;1;4;4;4;2;1;6;1;6;1;6;6;4;6;6;999;4;2;4;1;1;0;1;6;4;6;1;6;6;6;6;1;999;3;6;6;6;6;6;1;4;2;999;2001;1;999;999;2;2;     999;Roman;1; ;2
362;1;3;2;1;0;1;999;999;3;0;3;999;3;999;4;1;1;2;6;5;6;3;6;6;6;6;6;6;1;4;4;4;5;1;6;6;6;1;6;6;1;6;6;999;4;0;4;1;3;2;1;6;6;6;4;6;6;6;6;3;6;6;6;6;6;6;6;3;1;2;999;1946;2001;1;1949;2;1;     999;Roman;5; ;2
363;1;3;1;1;0;1;999;999;3;0;0;999;3;999;999;1;1;2;6;6;6;5;4;6;6;6;6;6;1;4;4;4;5;1;6;6;6;1;6;6;1;6;6;999;4;0;4;1;3;1;1;6;6;6;4;6;6;6;6;3;6;6;6;6;6;6;6;3;1;2;999;1951;2001;1;1951;2;1;     999;Roman;3; ;2
364;1;3;1;1;0;1;999;0;3;0;0;999;2;999;999;1;1;1;6;6;6;6;6;6;6;4;6;6;1;4;4;4;4;1;6;1;6;1;6;6;4;6;6;999;4;2;4;1;3;1;1;6;6;6;5;6;6;6;6;1;6;6;6;6;6;6;6;4;1;2;999;1961;1994;1;1961;2;2;     999;Roman;5; ;2
365;1;3;2;1;1;1;999;3;0;1;2;3;999;3;2;2;2;2;6;5;5;4;6;5;4;2;6;6;1;4;2;4;2;2;5;2;6;2;5;6;4;5;5;999;1;1;0;1;3;1;1;4;4;5;1;5;5;5;5;1;5;4;5;4;6;6;6;4;1;2;999;1963;1;999;999;2;1;     999;Magyar;6; ;2
366;1;3;2;1;0;1;999;999;3;0;3;999;2;999;4;2;2;1;6;6;6;6;6;6;6;5;6;6;1;4;4;4;4;1;6;1;6;1;6;6;4;6;6;999;4;2;4;1;3;1;1;6;6;6;1;6;6;6;6;1;6;6;6;6;6;6;6;4;1;2;999;1956;1994;1;1956;2;1;     999;Roman;3; ;2
367;1;3;1;1;1;1;999;4;1;0;2;4;4;999;4;2;1;2;5;5;5;5;6;6;4;5;6;6;3;4;3;3;2;2;5;2;6;1;5;6;5;5;5;999;3;1;3;1;3;3;1;5;6;5;2;6;6;4;5;1;5;5;5;4;5;6;6;5;1;2;999;1971;1;999;999;2;1;     999;Magyar;5; ;2
368;1;3;2;1;1;1;999;1;3;1;1;3;2;3;3;2;3;3;4;4;3;4;6;5;6;2;4;6;1;3;3;4;4;4;6;3;6;2;5;6;2;5;6;999;3;2;1;1;2;1;3;3;4;5;3;4;4;5;5;3;4;5;5;6;5;6;6;2;3;2;999;1997;1;999;999;2;1;     999;Magyar;1; ;2
369;1;3;2;1;1;1;999;2;2;2;2;3;2;3;3;2;1;3;5;5;4;5;6;5;5;2;6;6;2;4;2;3;2;1;5;2;6;2;4;6;3;4;5;999;2;1;2;1;3;1;1;4;5;5;1;5;5;5;5;1;6;6;6;5;6;6;6;4;2;999;999;1970;1;999;999;2;1;     999;Roman;5; ;2
370;1;3;2;1;1;1;999;2;3;1;1;3;2;2;3;2;1;4;6;5;2;1;5;5;6;5;5;6;3;4;3;4;2;1;5;1;6;2;5;6;5;6;5;999;4;1;0;1;2;0;1;4;5;4;1;5;5;3;4;1;6;5;6;5;4;6;6;1;1;2;999;1993;1;999;999;2;1;     999;Magyar;6; ;2
371;1;3;1;1;1;1;999;1;3;2;2;2;2;2;2;2;3;5;5;5;3;5;6;5;6;2;6;6;1;4;1;4;5;3;6;2;6;2;5;6;5;6;6;999;4;0;1;1;3;3;1;4;4;5;5;5;5;5;5;2;6;6;5;6;6;6;6;6;6;2;999;1979;2011;1;1979;2;2;     999;Roman;5; ;2
372;1;3;1;1;1;1;999;3;0;1;0;2;999;3;999;2;1;3;6;6;4;6;6;6;4;3;6;6;1;4;1;3;2;2;6;1;6;1;5;6;5;6;6;999;3;1;1;1;3;3;1;4;5;5;6;6;6;5;5;1;6;5;5;6;6;6;6;2;4;2;999;1981;1;999;999;2;2;     999;Roman;5; ;2
373;1;3;1;1;1;1;999;3;0;2;0;2;999;4;999;2;1;2;5;5;5;5;6;6;5;5;6;6;3;4;1;4;5;3;5;1;6;2;6;6;4;6;6;999;4;2;0;1;3;3;1;3;6;6;6;6;6;5;4;2;6;6;6;6;6;6;6;4;2;2;999;1960;1;999;999;2;2;     999;Roman;5; ;2
374;1;3;2;1;1;1;999;2;3;1;1;2;2;2;3;2;1;2;5;5;5;5;5;5;4;2;6;6;1;4;1;4;2;2;6;2;6;2;5;6;5;5;3;999;3;0;1;1;3;2;1;4;4;6;1;6;6;6;5;1;6;6;6;6;6;6;6;4;1;2;999;1986;2011;1;1986;2;2;     999;Roman;4; ;2
375;1;3;2;1;0;0;999;0;0;0;0;999;999;999;999;999;999;6;6;6;1;6;6;6;6;5;6;6;2;3;4;4;3;1;6;1;6;1;6;6;4;6;6;999;2;1;1;1;3;1;1;6;5;6;1;6;6;6;6;1;4;6;6;1;6;6;6;3;5;2;999;1954;1;999;999;2;1;     999;Magyar;5; ;2
376;1;3;1;999;1;1;999;4;2;0;0;3;2;2;999;2;1;4;6;6;6;6;6;6;6;5;6;6;1;4;4;4;4;6;6;2;6;6;6;6;3;6;6;999;4;1;3;1;1;0;1;6;6;6;3;6;6;6;6;2;5;6;6;6;6;6;6;2;2;999;999;1984;1;999;999;2;2;     999;Roman;4; ;2
377;1;3;1;1;0;1;999;0;4;0;0;999;2;999;999;999;999;4;5;6;4;6;5;6;6;2;5;6;2;4;4;4;4;3;6;2;6;1;6;6;4;6;6;999;1;1;4;1;1;0;1;6;5;6;6;6;6;888;5;888;4;6;6;6;6;6;6;2;2;2;999;2002;1;999;999;2;2;     999;Roman;1; ;2
378;1;3;1;1;1;1;999;4;2;2;0;2;2;2;999;2;1;1;6;6;6;6;6;6;6;2;2;6;1;4;4;4;888;2;6;1;6;6;5;6;3;6;6;999;0;1;0;1;1;0;1;5;3;6;4;999;4;4;6;888;5;6;6;5;6;6;6;4;6;2;999;2002;1;999;999;2;2;     999;Roman;1; ;2
379;1;3;1;1;1;1;999;3;4;2;2;3;1;3;4;2;2;1;6;6;6;6;6;6;6;6;6;6;2;4;4;4;3;3;6;1;6;2;5;6;1;6;6;999;3;1;4;1;3;2;1;6;6;6;1;6;6;6;6;1;6;6;6;6;6;6;6;2;1;2;999;1970;1;999;999;2;2;     999;Roman;5; ;2
380;1;3;1;1;1;1;999;3;0;2;0;3;999;4;999;2;2;3;5;5;6;5;5;5;4;3;6;6;1;4;3;4;5;2;5;2;5;2;5;5;5;5;5;999;2;1;4;1;3;3;1;5;5;5;2;6;6;6;5;1;6;5;5;4;6;6;6;2;1;2;999;1958;1989;1;1958;1;1;     999;Roman;6; ;2
381;1;3;1;1;1;0;999;0;0;0;0;999;999;999;999;999;999;2;5;5;6;6;6;6;4;4;6;6;1;4;2;3;3;4;6;3;6;2;5;6;888;6;6;999;3;0;3;1;3;3;1;5;5;6;2;6;6;5;4;2;6;6;6;1;6;6;6;5;2;2;999;1938;1;999;999;2;1;     999;Magyar;3; ;2
382;1;3;2;1;0;1;999;0;0;2;2;999;999;3;3;2;1;2;6;5;4;5;6;6;4;5;6;6;3;4;3;4;2;2;6;2;6;2;5;6;5;5;5;999;1;1;4;1;3;2;1;5;5;5;1;6;6;5;5;2;5;6;6;6;6;6;6;4;3;2;999;1927;1956;1;1927;2;1;     999;Magyar;999; ;2
383;1;3;2;1;1;1;999;2;3;2;2;2;2;3;3;2;1;2;6;6;4;6;6;6;6;2;5;6;3;4;4;4;2;1;6;1;6;1;6;6;5;6;6;999;2;2;4;1;3;1;1;5;5;6;2;6;6;6;6;1;6;6;6;6;6;6;6;3;3;2;999;2001;1;999;999;2;1;     999;Magyar;1; ;2
384;1;3;1;1;0;1;999;0;0;1;1;999;999;1;1;2;2;3;6;6;6;6;6;6;4;3;6;6;1;4;4;4;2;2;6;1;6;1;5;6;6;6;6;999;3;0;4;1;3;3;1;5;5;3;3;5;5;5;999;2;6;6;6;5;6;6;6;3;2;2;999;1986;1;999;999;2;1;     999;Roman;5; ;2
385;1;3;1;1;1;0;999;3;999;1;1;3;999;3;1;2;1;2;5;5;6;6;6;5;4;4;6;6;3;4;4;4;888;2;6;2;6;2;6;6;6;6;6;999;2;1;3;1;3;3;2;6;6;6;4;6;6;6;6;888;6;6;6;6;6;6;6;4;3;2;999;1949;1970;1;1949;2;1;     999;Roman;4; ;2
386;1;3;1;1;1;0;999;0;0;1;1;999;999;3;3;3;3;4;6;6;3;6;6;6;6;2;5;6;1;4;1;4;2;2;6;1;6;1;6;6;6;6;6;999;2;0;2;1;3;3;1;6;6;6;1;6;5;6;6;2;6;6;6;6;3;6;6;2;1;2;999;1987;2011;1;1987;2;2;     999;Roman;9; ;2
387;1;3;2;1;1;1;999;4;4;1;4;3;1;2;3;1;2;1;5;6;6;4;6;6;6;5;6;6;3;3;1;4;2;2;5;2;6;1;6;6;6;6;6;999;2;0;1;1;3;3;1;5;5;5;1;6;6;6;999;2;999;3;5;5;6;6;6;2;3;2;999;1996;1;999;999;2;1;     999;Magyar;6; ;2
388;1;3;2;1;1;1;999;4;2;3;3;3;2;3;4;3;1;1;6;4;6;6;6;6;6;5;6;6;1;888;1;3;2;1;6;1;6;1;6;6;5;6;6;999;2;0;4;1;2;0;1;4;5;5;1;5;5;5;5;2;5;5;5;6;6;6;6;2;2;2;999;1981;2003;1;1981;1;2; ;Roman;5; ;2
389;1;3;1;1;1;0;999;1;0;1;1;3;999;4;4;2;3;3;6;6;3;6;6;6;4;3;6;6;1;4;3;3;2;2;6;2;6;2;6;6;5;5;5;999;3;0;4;1;3;3;1;5;5;5;3;5;6;6;5;2;6;6;6;6;6;6;6;5;2;2;999;1977;1992;1;999;2;1;     999;Roman;6; ;2
390;1;3;1;1;1;0;999;1;0;1;1;2;999;2;2;2;1;2;5;5;4;2;6;6;4;1;6;6;1;4;1;4;2;2;6;1;6;1;6;6;6;6;6;999;3;0;4;1;3;1;1;5;5;5;6;6;6;5;5;888;6;6;6;6;6;6;6;3;3;2;999;1954;1;999;999;2;1;     999;Magyar;6; ;6
391;1;3;2;1;1;1;999;3;1;1;1;3;1;3;3;2;999;3;5;5;4;5;5;5;5;3;6;6;1;4;3;3;2;2;5;2;6;1;6;6;6;6;6;999;3;1;4;1;3;1;1;5;5;6;1;6;6;6;6;2;6;6;6;6;6;6;6;2;2;2;999;1986;2010;1;1986;2;1;     999;Roman;5; ;2
392;1;3;2;1;1;1;999;2;1;1;0;2;1;3;999;2;4;3;5;5;5;6;6;6;4;1;6;6;1;4;1;4;999;2;5;1;6;1;5;6;3;6;6;999;4;1;4;1;3;1;1;4;5;6;1;5;5;5;5;2;6;5;5;6;6;6;6;6;2;2;999;1969;2003;1;1969;2;1;     999;Magyar;6; ;2
393;1;3;2;1;1;1;999;3;0;1;1;3;999;3;3;2;3;1;5;5;5;6;6;6;4;3;6;6;1;3;3;3;1;2;6;1;6;2;6;6;5;6;6;999;4;1;4;1;3;3;1;5;4;6;1;5;5;5;5;2;6;6;6;6;6;6;6;4;2;2;999;1953;1;999;2;2;1;     999;Magyar;4; ;2
